NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04815764,1,50,45,2022,2021,2,.00000,.00000,2,.12000,.12000,0,T,.00000,.00000,48000,D,36000,D,0,D,0,D,0,D,0,D,2400,D,0,D,1050,D,0,D,0,D,1,D,1,D,0,D,-807,0,-2430,4061,0,0,6670,6561,6426,6426,0,0,0,0,3500,2500,3500,0,0,0,0,0,84000,84000,58900,58100,0,0,0,0,0,0,0,0,0,0,0,0,0
04815784,1,46,48,2022,2021,1,.00000,.00000,2,.12000,.12000,05,D,.02000,.04000,34000,D,24000,D,0,D,0,D,0,D,0,D,0,D,2300,D,0,D,0,D,0,D,0,D,1,D,5796,D,-127,165,-1150,2941,208,37,3550,3441,4437,4437,0,0,0,0,500,500,500,0,0,0,0,0,58000,58000,32900,32100,0,0,0,0,9606,10404,48394,47596,0,0,0,0,0
04815784,2,19,0,2022,2021,0,.00000,.00000,1,.10000,.25300,05,D,.02930,.02830,19000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-693,-39,-1126,605,-30,-67,645,605,1454,1454,0,0,0,0,0,0,0,0,0,0,371,0,19000,19000,6450,6050,0,0,0,0,4803,5202,14197,13798,0,0,0,0,0
04815814,1,43,0,2022,2021,1,.00000,.00000,1,.12000,.12000,28,D,.05010,.05010,48000,D,0,D,0,D,0,D,0,D,0,D,0,D,3000,D,0,D,0,D,1,D,1,D,1,D,240,D,-1650,1041,-2580,1139,1051,1013,3220,3139,3672,3672,0,0,0,0,3000,2000,3000,0,0,0,0,0,48001,48001,29201,28601,0,0,0,0,10450,10750,37551,37251,0,0,0,0,0
04815834,1,68,0,2022,2021,1,.00000,.00000,1,.00000,-.1530,38,D,.00000,-.0138,0,D,0,D,0,D,0,D,10417,D,0,D,0,D,2000,D,50,D,0,D,0,D,0,D,0,D,0,D,-2475,0,-3300,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,30,30,0,0,0,0,0,0,4975,5107,0,0,0,0,0,0,0
04815914,1,72,0,2022,2021,1,.00000,.00000,1,.00000,.09880,49,D,.04000,.04000,25000,D,0,D,0,D,0,D,0,D,0,D,0,D,1700,D,0,D,0,D,0,D,0,D,0,D,18756,D,-2171,-700,-2895,0,-700,-700,405,385,1913,1913,0,0,0,0,500,385,500,0,0,0,0,0,6244,25000,4049,3850,0,0,4000,4000,0,0,13000,13000,700,700,0,0,0
04815924,1,26,0,2022,2021,1,.00000,.00000,1,.12000,.12000,48,D,.00000,.00000,57205,D,0,D,0,D,0,D,0,D,0,D,0,D,870,D,90,D,0,D,1,D,1,D,1,D,15596,D,-766,0,-1695,2024,0,0,4105,4024,4376,4376,0,0,0,0,3000,2000,3000,0,0,0,0,0,55371,55371,36571,35971,0,0,0,0,0,0,0,0,0,0,0,0,0
04815924,2,25,0,2022,2021,0,.00000,.00000,1,.07650,.00000,48,D,.00000,.00000,11552,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-2271,0,-2902,-377,0,0,0,0,884,884,0,0,0,0,0,0,0,0,0,0,1502,377,11552,11552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04815934,1,58,0,2022,2021,0,.00000,.00000,1,-.0765,-.1530,05,D,-.0647,-.0650,0,D,0,D,0,D,0,D,5480,D,0,D,10884,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1050,0,-1400,0,0,0,0,0,0,0,10884,10884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4803,5202,0,0,0,0,0,0,0
04815944,1,87,79,2022,2021,3,.00000,.00000,2,-.3400,-.3400,0,T,.00000,.00000,0,D,10000,D,0,D,0,D,29894,D,0,D,0,D,800,D,0,D,0,D,0,D,0,D,1,D,0,D,-9775,0,-11900,-3400,0,0,0,0,765,765,0,0,0,0,1500,0,1500,0,0,0,3400,3400,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04816004,1,51,0,2022,2021,1,.00000,.00000,1,.07650,.15300,31,D,.00000,.07520,13083,D,0,D,0,D,0,D,0,D,0,D,0,D,6800,D,60,D,0,D,0,D,0,D,0,D,7104,D,-3497,-272,-4577,-260,-362,0,0,0,1001,1001,0,0,0,0,500,0,500,0,0,0,1277,260,13083,13083,0,0,0,0,2500,2500,0,0,10583,10583,0,0,0,0,0
04816004,2,58,0,2022,2021,0,.00000,.00000,1,.10000,.12000,31,D,.01750,.01750,22717,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-40,310,-379,977,310,310,1021,977,1738,1738,0,0,0,0,0,0,0,0,0,0,0,0,22717,22717,10167,9767,0,0,1000,1000,0,0,21717,21717,0,0,0,0,0
04816024,1,30,0,2022,2021,0,.00000,.00000,1,.17650,.25300,05,D,.00930,.00830,16000,D,0,D,0,D,0,D,0,D,0,D,17676,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1347,-120,-1885,268,-117,-130,345,305,1224,1224,17676,17676,0,0,0,0,0,0,0,0,830,37,16000,16000,3450,3050,0,0,0,0,4803,5202,11197,10798,0,0,0,0,0
04816064,1,61,61,2022,2021,0,.00000,.00000,2,.15000,.37950,41,D,.00000,.00000,26000,D,0,D,0,D,0,D,14053,D,0,D,0,D,560,D,500,D,0,D,0,D,0,D,0,D,0,D,-2077,0,-2789,61,0,0,141,61,1989,1989,0,0,0,0,0,0,0,0,0,0,131,0,26513,26513,1413,613,0,0,0,0,0,0,0,0,0,0,0,0,0
04816104,1,55,0,2022,2021,6,.00000,.00000,1,.12000,.12000,03,D,.02550,.02590,57200,D,0,D,0,D,0,D,0,D,0,D,22000,D,0,D,0,D,0,D,4,D,4,D,4,D,0,D,-15046,536,-18476,-4757,544,513,4324,4243,4376,4376,22000,22000,0,0,13000,4243,13000,4757,0,0,0,0,57200,57200,38400,37800,0,0,0,0,18825,19425,38375,37775,0,0,0,0,0
04816104,2,77,0,2022,2021,0,.00000,.00000,1,.12000,.12000,03,D,.02550,.02590,32496,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,925,458,591,1930,462,445,1991,1930,2486,2486,0,0,0,0,0,0,0,0,0,0,0,0,32496,32496,18246,17796,0,0,2100,2100,12550,12950,17846,17446,0,0,0,0,0
04816104,3,35,0,2022,2021,0,.00000,.00000,8,.00000,.00000,03,D,.00000,.00000,9000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,689,689,0,0,0,0,0,0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,12550,12950,0,0,0,0,0,0,0
04816114,1,25,0,2022,2021,0,.00000,.00000,1,.12000,.12000,28,D,.05010,.05010,40000,D,0,D,0,D,0,D,0,D,0,D,11400,D,0,D,750,D,0,D,0,D,0,D,0,D,0,D,1671,1014,1335,2681,1020,995,2735,2681,3060,3060,11400,11400,0,0,0,0,0,0,0,0,0,0,37000,37000,24450,24050,0,0,0,0,7100,7350,29900,29650,0,0,0,0,0
04816134,1,73,75,2022,2021,2,.00000,.00000,2,.00000,-.1530,10,D,.00000,.00000,0,D,0,D,0,D,0,D,27481,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,240,D,-4950,0,-6600,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04816184,1,59,68,2022,2021,0,.00000,.00000,2,.24000,.24000,44,D,.00000,.00000,206913,D,0,D,11156,D,0,D,21600,D,0,D,0,D,5600,D,50,D,0,D,0,D,0,D,0,D,2852,D,37096,0,37239,36664,0,0,37239,36664,11854,12114,0,0,0,0,0,0,0,0,0,0,0,0,231439,231439,204989,204139,0,0,0,0,0,0,0,0,0,0,0,0,0
04816224,1,29,30,2022,2021,0,.00000,.00000,2,.22000,.22000,22,D,.04300,.05000,53000,D,68979,D,0,D,0,D,0,D,0,D,6000,D,0,D,40,D,0,D,0,D,0,D,0,D,1840,D,9717,4929,9126,11487,5108,4391,11926,11487,9331,9331,6000,6000,0,0,0,0,0,0,0,0,0,0,117961,117961,92861,92061,0,0,8800,8800,0,0,98161,98161,0,0,0,0,0
04816274,1,42,32,2022,2021,3,.00000,.00000,2,.06060,.31060,44,D,.00000,.00000,27000,D,0,D,0,D,0,D,0,D,0,D,13320,D,0,D,220,D,0,D,3,D,3,D,3,D,0,D,-19343,0,-22306,-10454,0,0,100,20,2066,2066,13320,13320,0,0,9000,20,9000,3675,0,0,6406,6779,26100,26100,1000,200,0,0,0,0,0,0,0,0,0,0,0,0,0
04816314,1,50,0,2022,2021,0,.00000,.00000,1,.12000,.22000,01,D,.04400,.03900,53000,D,0,D,0,D,0,D,0,D,0,D,0,D,2800,D,0,D,0,D,0,D,0,D,0,D,3256,D,3621,2008,3287,4622,2007,2010,4687,4622,4055,4055,0,0,0,0,0,0,0,0,0,0,0,0,53181,53181,40631,40231,0,0,1500,1500,2000,2500,40938,41003,0,0,0,0,0
04816364,1,47,0,2022,2021,1,.00000,.00000,1,.22000,.22000,02,D,.00000,.00000,100000,D,0,D,0,D,0,D,0,D,0,D,0,D,1000,D,70,D,0,D,0,D,0,D,1,D,9120,D,9482,0,8860,11349,0,0,12160,11849,7650,7650,0,0,0,0,500,500,500,0,0,0,0,0,100000,100000,81200,80600,0,0,0,0,0,0,0,0,0,0,0,0,0
04816364,2,47,0,2022,2021,0,.00000,.00000,1,-.0765,-.1530,02,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1050,0,-1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04816374,1,46,46,2022,2021,2,.00000,.00000,2,.22000,.22000,12,D,.08250,.08250,60000,D,60000,D,0,D,0,D,0,D,0,D,24000,D,0,D,260,D,0,D,2,D,2,D,2,D,0,D,2042,7396,252,7413,7471,7171,11852,11413,9180,9180,24000,24000,0,0,6000,4000,6000,0,0,0,0,0,117622,117622,92522,91722,0,0,4576,4576,4400,4400,108646,108646,0,0,0,0,0
04816394,1,48,44,2022,2021,0,.00000,.00000,2,.12000,.12000,19,D,.03500,.03520,40727,D,28711,D,0,D,0,D,0,D,0,D,0,D,1800,D,0,D,0,D,0,D,0,D,0,D,5196,D,2795,1888,2123,4814,1901,1851,4923,4814,5312,5312,0,0,0,0,0,0,0,0,0,0,0,0,69438,69438,44338,43538,0,0,9000,9000,0,0,55515,60438,0,0,0,0,0
04816424,1,54,0,2022,2021,0,.00000,.00000,1,-.0765,-.1530,39,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,1140,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1050,0,-1400,0,0,0,0,0,0,0,1140,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04816464,1,87,0,2022,2021,0,.00000,.00000,1,.00000,.00000,06,D,.00000,.00000,0,D,0,D,0,D,0,D,25344,D,0,D,48928,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1050,-132,-1400,0,-74,-306,0,0,0,0,48928,48928,0,0,0,0,0,0,0,0,0,0,1092,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04816474,1,52,0,2022,2021,0,.00000,.00000,1,.17650,.25300,33,D,.08540,.04040,13000,D,0,D,0,D,0,D,0,D,0,D,9600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1581,216,-2138,92,233,166,245,205,995,995,9600,9600,0,0,0,0,0,0,0,0,983,113,15000,15000,2450,2050,0,0,0,0,8000,8000,7000,7000,0,0,0,0,0
04816474,2,31,0,2022,2021,0,.00000,.00000,1,.12000,.12000,33,D,.05850,.05900,28734,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,679,1002,343,1689,1003,999,1743,1689,2198,2198,0,0,0,0,0,0,0,0,0,0,0,0,28734,28734,16184,15784,0,0,0,0,8000,8000,20734,20734,0,0,0,0,0
04816484,1,87,0,2022,2021,0,.00000,.00000,1,.00000,.00000,10,D,.00000,.00000,0,D,0,D,0,D,0,D,2476,D,0,D,12000,D,0,D,25,D,0,D,0,D,0,D,0,D,0,D,-1050,0,-1400,0,0,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04816514,1,30,29,2022,2021,0,.00000,.00000,2,.12000,.12000,05,D,.04000,.04000,55000,D,0,D,0,D,0,D,0,D,0,D,21000,D,0,D,0,D,0,D,0,D,0,D,0,D,2400,D,2743,892,2070,4761,928,784,4870,4761,4208,4208,21000,21000,0,0,0,0,0,0,0,0,0,0,69000,69000,43900,43100,0,0,0,0,9606,10404,59394,58596,0,0,0,0,0
04816524,1,70,74,2022,2021,2,.00000,.00000,2,.00000,-.1530,11,D,.00000,.00000,0,D,0,D,0,D,0,D,52082,D,0,D,0,D,1000,D,25,D,0,D,0,D,0,D,0,D,2824,D,-4950,0,-6600,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,13400,13400,8600,9700,0,0,0,0,0,0,0
04816544,1,28,29,2022,2021,2,.00000,.00000,2,.33060,.33060,34,D,.05240,.05510,0,D,51000,D,0,D,0,D,0,D,0,D,0,D,2300,D,200,D,0,D,2,D,2,D,2,D,180,D,-7708,1236,-9493,-2353,1315,1001,2710,2601,3902,3902,0,0,0,0,6000,2601,6000,1399,0,0,603,954,51000,51000,25900,25100,0,0,0,0,21500,25500,25050,20050,0,0,0,0,0
04816554,1,82,0,2022,2021,0,.00000,.00000,1,.00000,.00000,10,D,.00000,.00000,0,D,0,D,0,D,0,D,15409,D,0,D,0,D,1200,D,395,D,0,D,0,D,0,D,0,D,0,D,-1050,0,-1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04816574,1,39,38,2022,2021,2,.00000,.00000,2,.12000,.12000,06,D,.04870,.04610,24157,D,56919,D,0,D,0,D,0,D,0,D,0,D,1800,D,100,D,0,D,2,D,2,D,2,D,7440,D,-3408,2110,-5281,2210,2363,1351,6319,6210,6202,6202,0,0,0,0,6000,4000,6000,0,0,0,0,0,81076,81076,55976,55176,0,0,0,0,0,0,55976,55176,0,0,0,0,0
