NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
05011524,1,29,0,2022,2021,0,.00000,.00000,1,.12000,.12000,02,D,.00000,.00000,30000,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,196,D,0,D,0,D,0,D,0,D,0,D,1009,0,1009,2355,0,0,2409,2355,2295,2295,6000,6000,0,0,0,0,0,0,0,0,0,0,34284,34284,21734,21334,0,0,0,0,0,0,0,0,0,0,0,0,0
05011564,1,55,61,2022,2021,0,.00000,.00000,2,.22000,.24000,39,D,.03070,.03070,97000,D,98500,D,0,D,0,D,0,D,0,D,0,D,9500,D,5688,D,0,D,0,D,0,D,0,D,15016,D,29850,6002,29850,29382,6002,6002,29850,29382,14956,14956,0,0,0,0,0,0,0,0,0,0,0,0,199298,199298,174198,173398,0,0,0,0,0,0,195500,195500,0,0,0,0,0
05011624,1,60,0,2022,2021,0,.00000,.00000,1,.12000,.12000,44,D,.00000,.00000,0,D,0,D,0,D,36000,D,0,D,0,D,0,D,2200,D,0,D,0,D,0,D,0,D,0,D,5772,D,1253,0,1253,2599,0,0,2653,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36320,36320,23770,23370,0,0,0,0,0,0,0,0,0,0,0,0,0
05011634,1,47,39,2022,2021,0,.00000,.00000,2,.12000,.12000,22,D,.04300,.05000,96331,D,0,D,0,D,0,D,0,D,0,D,0,D,18825,D,2331,D,0,D,0,D,0,D,0,D,20500,D,4702,4277,4702,7489,4277,3677,7502,7489,7369,7369,0,0,0,0,0,0,0,0,0,0,0,0,75831,75831,65831,65831,0,0,8800,8800,0,0,83531,83531,0,0,0,0,0
05011664,1,37,35,2022,2021,0,.00000,.00000,2,.22000,.22000,34,D,.04990,.05250,124000,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,600,D,0,D,0,D,0,D,0,D,14796,D,9738,5210,9738,12099,5210,4753,12538,12099,9486,9486,0,0,0,0,0,0,0,0,0,0,0,0,120742,120742,95642,94842,0,0,0,0,21500,25500,99242,95242,0,0,0,0,0
05011724,1,41,0,2022,2021,0,.00000,.00000,1,.22000,.22000,07,D,.06100,.05900,65000,D,0,D,0,D,0,D,0,D,0,D,14400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6042,3200,6042,7222,3200,3219,7442,7222,4973,4973,14400,14400,0,0,0,0,0,0,0,0,0,0,65700,65700,53150,52750,0,0,0,0,0,0,65700,65700,0,0,0,0,0
05011734,1,36,0,2022,2021,0,.00000,.00000,1,.22000,.22000,14,D,.04950,.04950,95200,D,0,D,0,D,0,D,0,D,0,D,19800,D,0,D,478,D,0,D,0,D,0,D,0,D,0,D,12612,4298,12612,12392,4298,4245,12612,12392,7283,7283,19800,19800,0,0,0,0,0,0,0,0,0,0,89200,89200,76650,76250,0,0,2375,2425,0,0,86825,86775,0,0,0,0,0
05011734,2,30,0,2022,2021,0,.00000,.00000,1,.22000,.22000,14,D,.04950,.04950,60160,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4823,2860,4823,6003,2860,2808,6223,6003,4602,4602,0,0,0,0,0,0,0,0,0,0,0,0,60160,60160,47610,47210,0,0,2375,2425,0,0,57785,57735,0,0,0,0,0
05011864,1,52,51,2022,2021,2,.00000,.00000,2,.22000,.83000,39,D,.03070,.03070,81754,D,77217,D,0,D,0,D,0,D,0,D,0,D,890,D,6892,D,0,D,0,D,1,D,1,D,2916,D,10681,4880,10681,16250,4880,4880,19189,18750,12161,12161,0,0,0,0,3451,2500,3451,0,0,0,0,0,150971,150971,125871,125071,0,0,0,0,0,0,158971,158971,0,0,0,0,0
05011864,2,24,0,2022,2021,0,.00000,.00000,8,.12000,.12000,39,D,.03070,.03070,24840,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1276,763,1276,1221,763,763,1276,1221,1900,1900,0,0,0,0,0,0,0,0,0,0,0,0,24840,24840,12290,11890,0,0,0,0,0,0,24840,24840,0,0,0,0,0
05011884,1,44,46,2022,2021,3,.00000,.00000,2,.21060,.31060,01,D,.05150,.05250,0,D,35000,D,0,D,0,D,0,D,0,D,15600,D,0,D,0,D,0,D,1,D,3,D,3,D,6960,D,-19731,1135,-19731,-9594,1135,1075,990,910,2678,2678,15600,15600,0,0,9000,910,9000,4500,0,0,4721,5094,35000,35000,9900,9100,0,0,3750,4950,4001,5184,24290,23090,0,0,0,0,0
05011964,1,59,0,2022,2021,5,.00000,.00000,1,.22000,.22000,44,D,.00000,.00000,88000,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,550,D,0,D,2,D,3,D,3,D,4236,D,-8880,0,-8880,2209,0,0,9520,9209,6732,6732,0,0,0,0,10000,7000,10000,0,0,0,0,0,88000,88000,69200,68600,0,0,0,0,0,0,0,0,0,0,0,0,0
05011974,1,42,0,2022,2021,0,.00000,.00000,1,.20980,.21000,06,D,.04630,.04550,84000,D,0,D,0,D,0,D,0,D,0,D,0,D,3900,D,355,D,0,D,0,D,0,D,0,D,13632,D,9593,2885,9593,9532,2885,2563,9593,9532,6426,6426,0,0,0,0,0,0,0,0,0,0,0,0,70068,70068,62928,63250,0,0,0,0,0,0,65813,65813,0,0,0,0,0
05011974,2,59,0,2022,2021,0,.00000,.00000,1,.24000,.24000,06,D,.04490,.04530,150000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,20409,4845,20409,20128,4845,4378,20409,20128,11029,11289,0,0,0,0,0,0,0,0,0,0,0,0,122500,122500,109950,109550,0,0,0,0,0,0,109950,109550,0,0,0,0,0
05012054,1,35,0,2022,2021,0,.00000,.00000,1,.12000,.12000,49,D,.06000,.06000,52000,D,0,D,0,D,0,D,0,D,0,D,0,D,1300,D,0,D,0,D,0,D,0,D,0,D,0,D,3135,2175,3135,4481,2175,2175,4535,4481,3978,3978,0,0,0,0,0,0,0,0,0,0,0,0,52000,52000,39450,39050,0,0,2000,2000,0,0,50000,50000,0,0,0,0,0
05012054,2,63,0,2022,2021,0,.00000,.00000,1,.10000,.25300,49,D,.04000,.04000,16961,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1642,498,-1642,401,498,498,441,401,1298,1298,0,0,0,0,0,0,0,0,0,0,683,0,16961,16961,4411,4011,0,0,2000,2000,0,0,14961,14961,0,0,0,0,0
05012074,1,55,0,2022,2021,0,.00000,.00000,1,-.0765,-.1530,06,D,-.0153,-.0153,0,D,0,D,0,D,0,D,4656,D,0,D,8964,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1400,-74,-1400,0,-74,-306,0,0,0,0,8964,8964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05012084,1,36,34,2022,2021,0,.00000,.00000,2,.12000,.12000,29,D,.00000,.00000,70000,D,25000,D,0,D,0,D,0,D,0,D,0,D,1800,D,1137,D,0,D,0,D,0,D,0,D,11164,D,3750,0,3750,6441,0,0,6550,6441,7268,7268,0,0,0,0,0,0,0,0,0,0,0,0,83000,83000,57900,57100,0,0,0,0,0,0,0,0,0,0,0,0,0
05012094,1,44,0,2022,2021,1,.00000,.00000,1,.24000,.61330,10,D,.00000,.00000,108000,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,170,D,0,D,0,D,0,D,0,D,4716,D,15324,0,15324,15576,0,0,16453,16076,8262,8262,0,0,0,0,500,500,500,0,0,0,0,0,118315,118315,99515,98915,0,0,0,0,0,0,0,0,0,0,0,0,0
05012114,1,61,60,2022,2021,1,.00000,.00000,2,.24000,.24000,07,D,.06100,.06000,194540,D,56553,D,0,D,0,D,0,D,0,D,0,D,11000,D,1500,D,0,D,0,D,1,D,1,D,16380,D,39973,13566,39973,39602,13566,13367,41973,41602,16001,16261,0,0,0,0,2000,2000,2000,0,0,0,0,0,234713,234713,224713,224713,0,0,0,0,0,0,251093,251093,0,0,0,0,0
05012184,1,61,64,2022,2021,0,.00000,.00000,2,.22000,.22000,0,T,.00000,.00000,89299,D,85422,D,0,D,0,D,0,D,0,D,0,D,4000,D,0,D,0,D,0,D,0,D,0,D,0,D,24414,0,24414,23975,0,0,24414,23975,13366,13366,0,0,0,0,0,0,0,0,0,0,0,0,174721,174721,149621,148821,0,0,0,0,0,0,0,0,0,0,0,0,0
05012194,1,63,59,2022,2021,1,.00000,.00000,2,.10000,.10000,23,D,.04250,.04250,35002,D,0,D,3500,D,0,D,0,D,0,D,0,D,870,D,567,D,0,D,0,D,0,D,0,D,960,D,-3360,1012,-3360,760,1012,999,1340,1260,2678,2678,0,0,0,0,500,500,500,0,0,0,0,0,38502,38502,13402,12602,0,0,14700,15000,0,0,23802,23502,0,0,0,0,0
05012194,2,34,0,2022,2021,0,.00000,.00000,1,.22000,.22000,23,D,.04250,.04250,56971,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4121,2213,4121,5302,2213,2209,5521,5302,4358,4358,0,0,0,0,0,0,0,0,0,0,0,0,56971,56971,44421,44021,0,0,4900,5000,0,0,52071,51971,0,0,0,0,0
05012194,3,26,0,2022,2021,0,.00000,.00000,1,.12000,.12000,23,D,.04250,.04250,23557,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-278,793,-278,1067,793,789,1122,1067,1802,1802,0,0,0,0,0,0,0,0,0,0,0,0,23557,23557,11007,10607,0,0,4900,5000,0,0,18657,18557,0,0,0,0,0
05012214,1,72,49,2022,2021,2,.00000,.00000,2,-.0765,-.1530,10,D,.00000,.00000,0,D,0,D,0,D,0,D,36000,D,0,D,0,D,450,D,0,D,0,D,0,D,0,D,0,D,0,D,-6600,0,-6600,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05012234,1,64,0,2022,2021,0,.00000,.00000,1,.22000,.22000,28,D,.06840,.06840,88000,D,0,D,0,D,0,D,0,D,0,D,13608,D,0,D,382,D,0,D,0,D,0,D,0,D,0,D,12348,4465,12348,12128,4465,4418,12348,12128,6732,6732,13608,13608,0,0,0,0,0,0,0,0,0,0,88000,88000,75450,75050,0,0,0,0,7100,7350,80900,80650,0,0,0,0,0
05012254,1,57,0,2022,2021,1,.00000,.00000,1,.12000,.12000,10,D,.00000,.00000,45000,D,0,D,0,D,0,D,0,D,0,D,0,D,1500,D,0,D,0,D,0,D,0,D,1,D,5820,D,-440,0,-440,2279,0,0,2860,2779,3443,3443,0,0,0,0,500,500,500,0,0,0,0,0,45000,45000,26200,25600,0,0,0,0,0,0,0,0,0,0,0,0,0
05012334,1,53,54,2022,2021,0,.00000,.00000,2,.24000,.24000,48,D,.00000,.00000,97000,D,62000,D,36000,D,0,D,0,D,0,D,0,D,9320,D,22,D,0,D,0,D,0,D,0,D,9780,D,39393,0,39393,38830,0,0,39393,38830,12164,12164,0,0,0,0,0,0,0,0,0,0,0,0,239061,239061,213961,213161,0,0,0,0,0,0,0,0,0,0,0,0,0
05012364,1,67,70,2022,2021,2,.00000,.00000,2,.11900,.11910,05,D,.00000,.00000,0,D,0,D,0,D,2600,D,33431,D,0,D,0,D,5200,D,137,D,0,D,0,D,0,D,0,D,37800,D,-1102,0,-1102,4483,0,0,5498,5483,0,0,0,0,0,0,1000,1000,1000,0,0,0,0,0,55774,55774,49133,49117,0,0,0,0,9606,10404,22021,22021,0,0,0,0,0
05012384,1,51,0,2022,2021,0,.00000,.00000,1,.22000,.22000,26,D,.05030,.05130,63379,D,0,D,0,D,0,D,0,D,0,D,0,D,2900,D,1432,D,0,D,0,D,0,D,0,D,0,D,3991,2085,3991,5171,2085,2030,5391,5171,4848,4848,0,0,0,0,0,0,0,0,0,0,0,0,56379,56379,43829,43429,0,0,0,0,12550,12950,42080,41751,0,0,0,0,0
05012384,2,70,0,2022,2021,0,.00000,.00000,1,.12000,.12000,26,D,.05080,.05170,37000,D,0,D,0,D,0,D,15179,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2679,964,2679,4019,964,925,4079,4019,2831,2831,0,0,0,0,0,0,0,0,0,0,0,0,49902,49902,35652,35202,0,0,12902,12902,14250,14700,21322,20893,0,0,0,0,0
05012434,1,65,0,2022,2021,0,.00000,.00000,1,.10000,.10000,31,D,.01750,.01750,22335,D,0,D,0,D,0,D,0,D,0,D,13080,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-592,236,-592,764,236,236,809,764,1709,1709,13080,13080,0,0,0,0,0,0,0,0,0,0,22335,22335,8085,7635,0,0,2000,2000,0,0,20335,20335,50,50,0,0,0
05012474,1,68,0,2022,2021,0,.00000,.00000,1,.22000,.22000,21,D,.04750,.04750,0,D,0,D,0,D,43067,D,24479,D,0,D,0,D,3300,D,0,D,0,D,0,D,0,D,0,D,0,D,6512,1485,6512,7681,1485,482,7912,7681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69538,69538,55288,54838,0,0,4200,4200,2350,2400,32360,32310,0,0,0,0,0
05012494,1,55,45,2022,2021,4,.00000,.00000,2,.33060,.33060,44,D,.00000,.00000,28000,D,24000,D,0,D,0,D,0,D,0,D,0,D,1500,D,30,D,0,D,1,D,2,D,2,D,9492,D,-12963,0,-12963,-3022,0,0,2830,2721,3978,3978,0,0,0,0,7000,2721,7000,2279,0,0,393,743,52000,52000,26900,26100,0,0,0,0,0,0,0,0,0,0,0,0,0
05012524,1,46,47,2022,2021,2,.00000,.00000,2,.22000,.22000,05,D,.10230,.10250,72000,D,75000,D,0,D,0,D,0,D,0,D,0,D,8000,D,265,D,0,D,1,D,2,D,2,D,7852,D,6607,5416,6607,13768,5416,4764,18207,17768,11246,11246,0,0,0,0,6000,4000,6000,0,0,0,0,0,146510,146510,121410,120610,0,0,0,0,9606,10404,134045,133401,0,0,0,0,0
05012544,1,70,65,2022,2021,0,.00000,.00000,2,.22000,.50000,10,D,.00000,.00000,6200,D,8500,D,0,D,72228,D,26015,D,0,D,0,D,4900,D,411,D,0,D,0,D,0,D,0,D,17388,D,17421,0,17421,18730,0,0,19191,18730,1125,1125,0,0,0,0,0,0,0,0,0,0,0,0,153681,153681,125881,124981,0,0,0,0,0,0,0,0,0,0,0,0,0
05012584,1,41,0,2022,2021,0,.00000,.00000,1,.22000,.20690,33,D,.05850,.05970,75000,D,0,D,0,D,0,D,0,D,0,D,0,D,3600,D,0,D,0,D,0,D,0,D,0,D,5668,D,6757,3330,6757,7948,3330,3281,8157,7948,5738,5738,0,0,0,0,0,0,0,0,0,0,0,0,63332,69000,56402,56050,0,0,0,0,8000,8000,59732,59732,0,0,0,0,0
05012644,1,62,74,2022,2021,2,.00000,.00000,2,-.0765,-.1530,03,D,.00000,.00000,0,D,0,D,0,D,91,D,25943,D,0,D,0,D,3800,D,0,D,0,D,0,D,0,D,0,D,768,D,-6600,-100,-6600,0,-100,-100,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,91,91,0,0,0,0,2100,2100,25100,25900,0,0,0,0,0,0,0
05012654,1,64,0,2022,2021,0,.00000,.00000,1,.12000,.12000,33,D,.06520,.06570,25000,D,0,D,0,D,0,D,0,D,0,D,0,D,2700,D,991,D,0,D,0,D,0,D,0,D,0,D,-105,742,-105,1241,742,741,1295,1241,1913,1913,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,12450,12050,0,0,0,0,8000,8000,17000,17000,0,0,0,0,0
05012654,2,60,0,2022,2021,0,.00000,.00000,1,.22000,.22000,33,D,.05850,.05970,80500,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6444,3318,6444,7624,3318,3269,7844,7624,6158,6158,0,0,0,0,0,0,0,0,0,0,0,0,67529,67529,54979,54579,0,0,0,0,8000,8000,59529,59529,0,0,0,0,0
05012664,1,45,47,2022,2021,1,.00000,.00000,2,.22000,.22000,0,T,.00000,.00000,71000,D,60000,D,0,D,0,D,0,D,0,D,0,D,1400,D,1143,D,0,D,0,D,0,D,0,D,3924,D,9190,0,9190,12951,0,0,13890,13451,10022,10022,0,0,0,0,500,500,500,0,0,0,0,0,126886,126886,101786,100986,0,0,0,0,0,0,0,0,0,0,0,0,0
05012684,1,59,57,2022,2021,0,.00000,.00000,2,.22000,.50000,33,D,.05850,.05970,31891,D,67000,D,0,D,60000,D,0,D,0,D,0,D,12340,D,1545,D,0,D,0,D,0,D,0,D,0,D,20721,8540,20721,20536,8540,8535,20975,20536,7565,7565,0,0,0,0,0,0,0,0,0,0,0,0,159091,159091,133991,133191,0,0,0,0,16050,16050,143041,143041,0,0,0,0,0
05012714,1,28,26,2022,2021,1,.00000,.00000,2,.12000,.12000,14,D,.04950,.04950,51814,D,0,D,0,D,0,D,0,D,0,D,0,D,6800,D,0,D,0,D,1,D,1,D,1,D,6700,D,-4392,1872,-4392,699,1872,1365,2808,2699,3964,3964,0,0,0,0,3000,2000,3000,0,0,0,0,0,51814,51814,26714,25914,0,0,7125,7275,0,0,44689,44539,340,340,0,0,0
05012734,1,44,0,2022,2021,1,.00000,.00000,1,.10000,.10000,44,D,.00000,.00000,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,2800,D,0,D,0,D,0,D,0,D,0,D,0,D,-2180,0,-2180,560,0,0,1120,1060,2295,2295,0,0,0,0,500,500,500,0,0,0,0,0,30000,30000,11200,10600,0,0,0,0,0,0,0,0,0,0,0,0,0
05012744,1,35,35,2022,2021,3,.00000,.00000,2,.22000,.22000,36,D,.03990,.03990,0,D,150000,D,0,D,0,D,0,D,0,D,0,D,8000,D,0,D,0,D,3,D,3,D,3,D,8724,D,335,3835,335,9896,3835,3773,16335,15896,11029,11289,0,0,0,0,9000,6000,9000,0,0,0,0,0,138000,138000,112900,112100,0,0,9500,9500,0,0,128500,128500,0,0,0,0,0
05012774,1,55,53,2022,2021,0,.00000,.00000,2,.22000,.22000,36,D,.03790,.03790,70000,D,61000,D,0,D,0,D,0,D,0,D,0,D,4500,D,10,D,0,D,0,D,0,D,0,D,0,D,11995,3594,11995,14356,3594,3535,14795,14356,10022,10022,0,0,0,0,0,0,0,0,0,0,0,0,131000,131000,105900,105100,0,0,3800,3800,0,0,127200,127200,0,0,0,0,0
05012784,1,40,36,2022,2021,4,.00000,.00000,2,.12000,.12000,21,D,.04750,.04750,90000,D,0,D,0,D,0,D,0,D,0,D,0,D,600,D,0,D,0,D,3,D,4,D,4,D,12436,D,-13730,2802,-13730,-1439,2802,2795,6670,6561,6885,6885,0,0,0,0,12000,6561,12000,1439,0,0,0,0,84000,84000,58900,58100,0,0,19200,19200,4700,4850,60100,59950,0,0,0,0,0
05012794,1,54,63,2022,2021,2,.00000,.00000,2,-.0765,-.1530,44,D,.00000,.00000,0,D,0,D,0,D,0,D,16709,D,0,D,0,D,700,D,37,D,0,D,0,D,0,D,0,D,4364,D,-6600,0,-6600,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05012824,1,75,0,2022,2021,0,.00000,.00000,1,.00000,.00000,05,D,-.0647,-.0650,0,D,0,D,1,D,1942,D,15684,D,0,D,0,D,3100,D,100,D,0,D,0,D,0,D,0,D,784,D,-1400,0,-1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,1943,0,0,0,0,0,0,4803,5202,0,0,0,0,0,0,0
05012844,1,56,56,2022,2021,0,.00000,.00000,2,.22000,.22000,50,D,.05300,.05300,51751,D,63565,D,0,D,0,D,0,D,0,D,0,D,2100,D,730,D,0,D,0,D,0,D,0,D,6804,D,25107,7887,25107,24668,7887,7867,25107,24668,8822,8822,0,0,0,0,0,0,0,0,0,0,0,0,177874,177874,152774,151974,0,0,1400,1400,0,0,176474,176474,0,0,0,0,0
05012904,1,81,77,2022,2021,2,.00000,.00000,2,.00000,-.1530,45,D,.00000,.00000,0,D,0,D,0,D,0,D,69600,D,0,D,22440,D,0,D,100,D,0,D,0,D,0,D,0,D,11880,D,-6600,0,-6600,0,0,0,0,0,0,0,22440,22440,0,0,1000,0,1000,0,0,0,0,0,1400,1400,0,0,0,0,3500,3604,0,0,1400,1400,0,0,0,0,0
