QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20213,04562894,12,1,2,420,D,05,D,118,E,,A,,A,,A,,A
20213,04562894,12,2,2,410,D,05,D,38,E,,A,,A,,A,,A
20213,04562904,35,0,1,400,D,05,D,48,D,,A,,A,,A,,A
20213,04562934,30,0,1,430,D,06,D,,H,400,D,425,D,,A,,A
20213,04562934,30,1,1,400,D,06,D,19,E,,A,,A,,A,,A
20213,04562934,30,2,1,420,D,06,D,141,E,,A,,A,,A,,A
20213,04563044,37,0,1,420,D,07,D,26,D,,A,,A,,A,,A
20213,04563054,45,0,1,430,D,07,D,,H,410,D,415,D,,A,,A
20213,04563054,45,1,1,410,D,07,D,22,E,,A,,A,,A,,A
20213,04563054,45,2,1,420,D,07,D,70,E,,A,,A,,A,,A
20213,04563214,36,0,1,400,D,06,D,50,D,,A,,A,,A,,A
20213,04563214,37,0,2,400,D,05,D,50,D,,A,,A,,A,,A
20213,04563424,43,0,1,400,D,05,D,40,D,,A,,A,,A,,A
20213,04563454,34,0,1,410,D,07,D,34,D,,A,,A,,A,,A
20213,04563454,35,0,1,405,D,07,D,79,D,,A,,A,,A,,A
20213,04563514,23,0,1,420,D,07,D,268,D,,A,,A,,A,,A
20213,04563544,43,0,2,420,D,05,D,88,D,,A,,A,,A,,A
20213,04563614,57,0,1,410,D,05,D,36,D,,A,,A,,A,,A
20213,04563764,33,0,1,410,D,05,D,18,D,,A,,A,,A,,A
20213,04563764,34,0,1,420,D,05,D,60,D,,A,,A,,A,,A
20213,04563804,11,0,1,410,D,06,D,73,D,,A,,A,,A,,A
20213,04563914,48,0,1,420,D,07,D,75,D,,A,,A,,A,,A
20213,04563914,49,0,1,400,D,07,D,75,D,,A,,A,,A,,A
20213,04563934,54,0,1,410,D,07,D,80,D,,A,,A,,A,,A
20213,04563934,55,0,1,430,D,07,D,,H,415,D,405,D,,A,,A
20213,04563934,55,1,1,420,D,07,D,189,E,,A,,A,,A,,A
20213,04563934,55,2,1,405,D,07,D,451,E,,A,,A,,A,,A
20213,04564024,51,0,1,430,D,06,D,,H,405,D,415,D,,A,,A
20213,04564024,51,1,1,420,D,06,D,554,E,,A,,A,,A,,A
20213,04564234,35,0,2,420,D,05,D,75,D,,A,,A,,A,,A
20213,04564264,43,0,1,420,D,07,D,91,D,,A,,A,,A,,A
20213,04564264,44,0,1,400,D,06,D,31,D,,A,,A,,A,,A
20213,04564264,45,0,2,420,D,05,D,387,D,,A,,A,,A,,A
20213,04564734,52,0,2,420,D,05,D,133,D,,A,,A,,A,,A
20213,04564754,44,0,1,405,D,07,D,1261,D,,A,,A,,A,,A
20213,04564824,36,0,1,400,D,07,D,52,D,,A,,A,,A,,A
20213,04564864,38,0,1,400,D,06,D,75,D,,A,,A,,A,,A
20213,04564884,20,0,1,430,D,06,D,,H,405,D,415,D,,A,,A
20213,04564884,20,1,1,405,D,06,D,353,E,,A,,A,,A,,A
20213,04564884,20,2,1,420,D,06,D,447,E,,A,,A,,A,,A
20213,04564914,28,0,1,430,D,06,D,,H,425,D,415,D,,A,,A
20213,04564914,28,1,1,420,D,06,D,59,E,,A,,A,,A,,A
20213,04564914,28,2,1,420,D,06,D,64,E,,A,,A,,A,,A
20213,04564944,39,0,1,430,D,06,D,,H,415,D,405,D,410,D,,A
20213,04564944,39,1,1,420,D,06,D,50,E,,A,,A,,A,,A
20213,04564944,39,2,1,405,D,06,D,119,E,,A,,A,,A,,A
20213,04564944,39,3,1,410,D,06,D,15,E,,A,,A,,A,,A
20213,04565034,38,0,1,420,D,05,D,120,D,,A,,A,,A,,A
20213,04565164,24,0,1,430,D,06,D,,H,405,D,415,D,,A,,A
20213,04565164,24,1,1,420,D,06,D,475,E,,A,,A,,A,,A
20213,04565234,27,0,1,420,D,06,D,330,D,,A,,A,,A,,A
20213,04565514,24,0,2,420,D,05,D,35,D,,A,,A,,A,,A
20213,04565554,54,0,2,420,D,05,D,131,D,,A,,A,,A,,A
20213,04565654,26,0,1,410,D,07,D,49,D,,A,,A,,A,,A
20213,04565694,25,0,1,400,D,07,D,40,D,,A,,A,,A,,A
20213,04565784,24,0,1,420,D,06,D,120,D,,A,,A,,A,,A
20213,04566024,46,0,1,410,D,06,D,39,D,,A,,A,,A,,A
20213,04566094,23,0,1,405,D,07,D,199,D,,A,,A,,A,,A
20213,04566114,19,0,1,430,D,07,D,,H,405,D,415,D,,A,,A
20213,04566114,19,1,1,405,D,07,D,535,E,,A,,A,,A,,A
20213,04566114,19,2,1,420,D,07,D,255,E,,A,,A,,A,,A
20213,04566294,42,0,1,400,D,07,D,66,D,,A,,A,,A,,A
20213,04566404,52,0,1,420,D,06,D,204,D,,A,,A,,A,,A
20213,04566564,61,0,1,430,D,07,D,,H,405,D,415,D,,A,,A
20213,04566564,61,1,1,420,D,07,D,431,E,,A,,A,,A,,A
20213,04566824,42,0,1,400,D,07,D,85,D,,A,,A,,A,,A
20213,04566854,19,0,1,420,D,06,D,64,D,,A,,A,,A,,A
20213,04566854,20,0,1,420,D,07,D,28,D,,A,,A,,A,,A
20213,04567074,30,0,1,400,D,05,D,45,D,,A,,A,,A,,A
20213,04567074,31,0,1,410,D,07,D,195,D,,A,,A,,A,,A
20213,04567074,32,0,2,420,D,05,D,150,D,,A,,A,,A,,A
20213,04567194,42,0,1,405,D,06,D,849,D,,A,,A,,A,,A
20213,04567244,47,0,1,420,D,05,D,185,D,,A,,A,,A,,A
20213,04567284,31,0,1,420,D,06,D,105,D,,A,,A,,A,,A
20213,04567434,45,0,1,410,D,07,D,110,D,,A,,A,,A,,A
20213,04567514,13,0,1,400,D,06,D,36,D,,A,,A,,A,,A
20213,04567534,56,0,1,400,D,06,D,20,D,,A,,A,,A,,A
20213,04567534,57,0,1,420,D,06,D,61,D,,A,,A,,A,,A
20213,04567534,58,0,2,420,D,05,D,65,D,,A,,A,,A,,A
20213,04567594,31,0,2,410,D,05,D,120,D,,A,,A,,A,,A
20213,04567594,32,0,2,420,D,05,D,80,D,,A,,A,,A,,A
20213,04567614,25,0,1,420,D,06,D,250,D,,A,,A,,A,,A
20213,04567694,19,0,1,420,D,05,D,43,D,,A,,A,,A,,A
20213,04567774,48,0,1,400,D,07,D,82,D,,A,,A,,A,,A
20213,04567894,64,0,1,400,D,05,D,40,D,,A,,A,,A,,A
20213,04568004,33,0,1,420,D,08,D,280,D,,A,,A,,A,,A
20213,04568264,30,0,1,400,D,07,D,32,D,,A,,A,,A,,A
20213,04568284,31,0,1,405,D,08,D,60,D,,A,,A,,A,,A
20213,04568454,28,0,2,400,D,06,D,60,D,,A,,A,,A,,A
20213,04568494,30,0,1,420,D,07,D,120,D,,A,,A,,A,,A
20213,04568524,37,0,1,410,D,07,D,20,D,,A,,A,,A,,A
20213,04568524,38,0,1,420,D,07,D,78,D,,A,,A,,A,,A
20213,04568544,61,0,1,405,D,07,D,868,D,,A,,A,,A,,A
20213,04568564,17,0,1,420,D,07,D,78,D,,A,,A,,A,,A
20213,04568604,27,0,1,420,D,06,D,100,D,,A,,A,,A,,A
20213,04568704,32,0,1,420,D,07,D,105,D,,A,,A,,A,,A
20213,04568764,28,0,2,405,D,06,D,88,D,,A,,A,,A,,A
20213,04569174,48,0,1,405,D,07,D,370,D,,A,,A,,A,,A
20213,04569174,49,0,1,405,D,07,D,608,D,,A,,A,,A,,A
20213,04569254,32,0,1,400,D,07,D,25,D,,A,,A,,A,,A
20213,04569254,33,0,1,420,D,08,D,45,D,,A,,A,,A,,A
20213,04569344,32,0,1,430,D,06,D,,H,410,D,415,D,,A,,A
20213,04569344,32,1,1,410,D,06,D,35,E,,A,,A,,A,,A
20213,04569344,32,2,1,420,D,06,D,40,E,,A,,A,,A,,A
20213,04569344,33,0,1,420,D,08,D,30,D,,A,,A,,A,,A
20213,04569474,28,0,1,430,D,08,D,,H,405,D,415,D,,A,,A
20213,04569474,28,1,1,405,D,08,D,277,E,,A,,A,,A,,A
20213,04569474,28,2,1,420,D,08,D,133,E,,A,,A,,A,,A
20213,04569514,11,0,1,400,D,07,D,35,D,,A,,A,,A,,A
20213,04569604,40,0,1,420,D,06,D,200,D,,A,,A,,A,,A
20213,04569644,40,0,1,430,D,08,D,,H,425,D,405,D,415,D,,A
20213,04569644,40,1,1,420,D,08,D,171,F,,A,,A,,A,,A
20213,04569644,40,2,1,405,D,08,D,377,F,,A,,A,,A,,A
20213,04569644,40,3,1,420,D,08,D,161,F,,A,,A,,A,,A
20213,04569904,28,0,1,430,D,07,D,,H,415,D,410,D,,A,,A
20213,04569904,28,1,1,420,D,07,D,105,E,,A,,A,,A,,A
20213,04569904,28,2,1,410,D,07,D,35,E,,A,,A,,A,,A
20213,04569924,24,0,1,410,D,08,D,7,D,,A,,A,,A,,A
20213,04569924,25,0,1,420,D,08,D,10,D,,A,,A,,A,,A
20213,04570034,46,0,1,420,D,06,D,350,D,,A,,A,,A,,A
20213,04570064,58,0,1,430,D,07,D,,H,405,D,415,D,,A,,A
20213,04570064,58,1,1,420,D,07,D,497,E,,A,,A,,A,,A
20213,04570254,27,0,1,410,D,08,D,7,D,,A,,A,,A,,A
20213,04570254,28,0,1,420,D,08,D,74,D,,A,,A,,A,,A
20213,04570324,14,0,1,420,D,06,D,119,D,,A,,A,,A,,A
20213,04570354,35,0,1,430,D,08,D,,H,415,D,410,D,,A,,A
20213,04570354,35,1,1,420,D,08,D,64,E,,A,,A,,A,,A
20213,04570354,35,2,1,410,D,08,D,21,E,,A,,A,,A,,A
20213,04570384,39,0,2,420,D,06,D,136,D,,A,,A,,A,,A
20213,04570394,34,0,1,420,D,08,D,250,D,,A,,A,,A,,A
20213,04570434,47,0,1,410,D,08,D,20,D,,A,,A,,A,,A
20213,04570444,28,0,1,420,D,06,D,80,D,,A,,A,,A,,A
20213,04570454,37,0,2,430,D,06,D,,H,405,D,415,D,,A,,A
20213,04570454,37,1,2,420,D,06,D,457,E,,A,,A,,A,,A
20213,04570514,31,0,1,420,D,08,D,220,D,,A,,A,,A,,A
20213,04570614,35,0,1,420,D,08,D,122,D,,A,,A,,A,,A
20213,04570644,31,0,1,420,D,08,D,300,D,,A,,A,,A,,A
20213,04570784,54,0,1,420,D,07,D,153,D,,A,,A,,A,,A
20213,04570854,80,0,1,420,D,06,D,85,D,,A,,A,,A,,A
20213,04570854,81,0,1,400,D,08,D,38,D,,A,,A,,A,,A
20213,04570914,18,0,1,430,D,07,D,,H,410,D,425,D,415,D,,A
20213,04570914,18,1,1,410,D,07,D,38,E,,A,,A,,A,,A
20213,04570914,18,2,1,420,D,07,D,562,E,,A,,A,,A,,A
20213,04570974,16,0,1,420,D,07,D,70,D,,A,,A,,A,,A
20213,04570974,17,0,1,410,D,07,D,30,D,,A,,A,,A,,A
20213,04571034,23,0,2,420,D,06,D,289,D,,A,,A,,A,,A
20213,04571074,35,0,2,420,D,06,D,151,D,,A,,A,,A,,A
20213,04571074,36,0,2,400,D,06,D,30,D,,A,,A,,A,,A
20213,04571194,24,0,1,420,D,08,D,114,D,,A,,A,,A,,A
20213,04571254,24,0,1,420,D,06,D,44,D,,A,,A,,A,,A
20213,04571264,33,0,2,420,D,06,D,65,D,,A,,A,,A,,A
20213,04571314,14,0,1,420,D,08,D,180,D,,A,,A,,A,,A
20213,04571354,20,0,1,420,D,08,D,56,D,,A,,A,,A,,A
20213,04571434,29,0,1,410,D,06,D,15,D,,A,,A,,A,,A
20213,04571454,40,0,1,420,D,07,D,60,D,,A,,A,,A,,A
20213,04571494,70,0,1,420,D,08,D,180,D,,A,,A,,A,,A
20213,04571504,50,0,1,420,D,06,D,150,D,,A,,A,,A,,A
20213,04571614,34,0,1,420,D,08,D,120,D,,A,,A,,A,,A
20213,04571634,29,0,1,420,D,08,D,40,D,,A,,A,,A,,A
20213,04571674,33,0,1,410,D,06,D,50,D,,A,,A,,A,,A
20213,04571764,44,0,1,420,D,07,D,55,D,,A,,A,,A,,A
20213,04571854,49,0,1,400,D,06,D,25,D,,A,,A,,A,,A
20213,04571854,50,0,1,400,D,07,D,25,D,,A,,A,,A,,A
20213,04571964,31,0,1,420,D,08,D,131,D,,A,,A,,A,,A
20213,04572024,19,0,1,430,D,08,D,,H,410,D,415,D,,A,,A
20213,04572024,19,1,1,410,D,08,D,23,E,,A,,A,,A,,A
20213,04572024,19,2,1,420,D,08,D,69,E,,A,,A,,A,,A
20213,04572394,33,0,1,410,D,06,D,50,D,,A,,A,,A,,A
20213,04572444,34,0,1,410,D,06,D,35,D,,A,,A,,A,,A
20213,04572454,93,0,1,420,D,08,D,363,D,,A,,A,,A,,A
20213,04572474,40,0,1,405,D,07,D,1122,D,,A,,A,,A,,A
20213,04572494,48,0,2,400,D,06,D,53,D,,A,,A,,A,,A
20213,04572504,29,0,1,420,D,08,D,120,D,,A,,A,,A,,A
20213,04572564,64,0,1,420,D,08,D,269,D,,A,,A,,A,,A
20213,04572564,65,0,1,420,D,08,D,54,D,,A,,A,,A,,A
20213,04572654,20,0,1,410,D,06,D,100,D,,A,,A,,A,,A
20213,04572684,35,0,1,420,D,06,D,122,D,,A,,A,,A,,A
20213,04572684,36,0,1,420,D,07,D,112,D,,A,,A,,A,,A
20213,04572804,38,0,1,420,D,08,D,117,D,,A,,A,,A,,A
20213,04572854,28,0,1,400,D,08,D,30,D,,A,,A,,A,,A
20213,04572904,20,0,1,405,D,08,D,100,D,,A,,A,,A,,A
20213,04572994,24,0,1,420,D,07,D,80,D,,A,,A,,A,,A
20213,04573004,30,0,1,420,D,08,D,76,D,,A,,A,,A,,A
20213,04573294,35,0,1,420,D,06,D,151,D,,A,,A,,A,,A
20213,04573354,34,0,1,420,D,06,D,240,D,,A,,A,,A,,A
20213,04573524,16,0,1,420,D,07,D,45,D,,A,,A,,A,,A
20213,04573724,39,0,1,430,D,08,D,,H,425,D,405,D,415,D,,A
20213,04573724,39,1,1,420,D,08,D,97,E,,A,,A,,A,,A
20213,04573724,39,2,1,420,D,08,D,141,E,,A,,A,,A,,A
20213,04573884,37,0,1,420,D,08,D,58,D,,A,,A,,A,,A
20213,04574134,24,0,1,420,D,07,D,105,D,,A,,A,,A,,A
20213,04574184,15,0,1,420,D,06,D,36,D,,A,,A,,A,,A
20213,04574284,23,0,1,405,D,07,D,127,D,,A,,A,,A,,A
20213,04574294,40,0,1,400,D,07,D,38,D,,A,,A,,A,,A
20213,04574384,45,0,1,430,D,06,D,,H,425,D,405,D,415,D,,A
20213,04574384,45,1,1,420,D,06,D,2380,E,,A,,A,,A,,A
20213,04574384,45,2,1,420,D,06,D,3418,E,,A,,A,,A,,A
20213,04574484,36,0,1,405,D,07,D,480,D,,A,,A,,A,,A
20213,04574624,44,0,1,420,D,07,D,90,D,,A,,A,,A,,A
20213,04574844,36,0,1,405,D,07,D,270,D,,A,,A,,A,,A
20213,04574914,49,0,1,410,D,06,D,20,D,,A,,A,,A,,A
20213,04574914,50,0,1,420,D,06,D,62,D,,A,,A,,A,,A
20213,04575124,54,0,1,420,D,08,D,147,D,,A,,A,,A,,A
20213,04575124,55,0,1,420,D,08,D,116,D,,A,,A,,A,,A
20213,04575194,74,0,1,420,D,07,D,25,D,,A,,A,,A,,A
20213,04575264,67,0,1,410,D,08,D,50,D,,A,,A,,A,,A
20213,04575304,32,0,1,400,D,07,D,60,F,,A,,A,,A,,A
20213,04575304,33,0,1,420,D,07,D,114,F,,A,,A,,A,,A
20213,04575324,66,0,2,420,D,06,D,141,D,,A,,A,,A,,A
20213,04575424,48,0,1,405,D,08,D,467,D,,A,,A,,A,,A
20213,04575534,24,0,1,405,D,07,D,700,D,,A,,A,,A,,A
20213,04575554,28,0,1,410,D,08,D,15,D,,A,,A,,A,,A
20213,04575604,60,0,2,430,D,06,D,,H,415,D,405,D,410,D,,A
20213,04575604,60,1,2,420,D,06,D,218,E,,A,,A,,A,,A
20213,04575604,60,2,2,405,D,06,D,518,E,,A,,A,,A,,A
20213,04575604,60,3,2,410,D,06,D,66,E,,A,,A,,A,,A
20213,04575754,33,0,1,400,D,08,D,10,D,,A,,A,,A,,A
20213,04575884,50,0,1,400,D,08,D,80,D,,A,,A,,A,,A
20213,04575934,37,0,1,430,D,08,D,,H,415,D,410,D,,A,,A
20213,04575934,37,1,1,420,D,08,D,75,E,,A,,A,,A,,A
20213,04575934,37,2,1,410,D,08,D,25,E,,A,,A,,A,,A
20213,04576014,34,0,1,400,D,07,D,25,D,,A,,A,,A,,A
20213,04576034,17,0,1,420,D,08,D,20,D,,A,,A,,A,,A
20213,04576134,18,0,1,430,D,08,D,,H,405,D,415,D,,A,,A
20213,04576134,18,1,1,405,D,08,D,156,E,,A,,A,,A,,A
20213,04576134,18,2,1,420,D,08,D,69,E,,A,,A,,A,,A
20213,04576144,16,0,1,430,D,06,D,,H,425,D,405,D,415,D,,A
20213,04576144,16,1,1,420,D,06,D,62,E,,A,,A,,A,,A
20213,04576144,16,2,1,420,D,06,D,88,E,,A,,A,,A,,A
20213,04576274,57,0,1,400,D,06,D,75,D,,A,,A,,A,,A
20213,04576274,58,0,1,420,D,07,D,226,D,,A,,A,,A,,A
20213,04576324,34,0,1,400,D,07,D,140,D,,A,,A,,A,,A
20213,04576404,55,0,1,400,D,08,D,35,D,,A,,A,,A,,A
20213,04576444,45,0,1,420,D,06,D,43,D,,A,,A,,A,,A
20213,04576514,61,0,1,400,D,08,D,42,D,,A,,A,,A,,A
20213,04576514,62,0,2,400,D,06,D,31,D,,A,,A,,A,,A
20213,04576624,20,0,1,420,D,08,D,400,D,,A,,A,,A,,A
20213,04576634,37,0,1,405,D,07,D,360,D,,A,,A,,A,,A
20213,04576664,22,0,1,420,D,07,D,345,D,,A,,A,,A,,A
20213,04576714,75,0,2,410,D,06,D,49,D,,A,,A,,A,,A
20213,04576714,76,0,2,420,D,06,D,136,D,,A,,A,,A,,A
20213,04577124,30,0,1,430,D,07,D,,H,405,D,415,D,,A,,A
20213,04577124,30,1,1,420,D,07,D,450,E,,A,,A,,A,,A
20213,04577404,28,0,1,420,D,08,D,236,D,,A,,A,,A,,A
20213,04577454,43,0,1,420,D,07,D,150,D,,A,,A,,A,,A
20213,04577494,18,0,1,420,D,08,D,83,D,,A,,A,,A,,A
20213,04577674,35,0,1,420,D,07,D,90,D,,A,,A,,A,,A
20213,04577674,36,0,1,410,D,08,D,21,D,,A,,A,,A,,A
20213,04577674,37,0,1,410,D,08,D,21,D,,A,,A,,A,,A
20213,04577784,44,0,1,420,D,08,D,186,D,,A,,A,,A,,A
20213,04577784,45,0,2,410,D,06,D,35,D,,A,,A,,A,,A
20213,04577944,25,0,1,420,D,06,D,70,D,,A,,A,,A,,A
20213,04578024,31,0,1,400,D,07,D,18,D,,A,,A,,A,,A
20213,04578174,34,0,1,420,D,06,D,370,D,,A,,A,,A,,A
20213,04578414,21,0,1,430,D,07,D,,H,410,D,415,D,,A,,A
20213,04578414,21,1,1,410,D,07,D,23,E,,A,,A,,A,,A
20213,04578414,21,2,1,420,D,07,D,68,E,,A,,A,,A,,A
20213,04578554,28,0,1,420,D,07,D,175,D,,A,,A,,A,,A
20213,04578624,53,0,1,400,D,08,D,66,D,,A,,A,,A,,A
20213,04578734,29,0,2,420,D,06,D,115,D,,A,,A,,A,,A
20213,04578754,21,0,1,430,D,06,D,,H,,A,405,D,,A,,A
20213,04578754,21,1,1,400,D,06,D,257,E,,A,,A,,A,,A
20213,04578754,21,2,1,410,D,06,D,249,E,,A,,A,,A,,A
20213,04578754,21,3,1,420,D,06,D,698,E,,A,,A,,A,,A
20213,04578754,21,4,1,420,D,06,D,396,E,,A,,A,,A,,A
20213,04578774,23,0,1,420,D,07,D,80,D,,A,,A,,A,,A
20213,04578814,42,0,1,410,D,07,D,25,D,,A,,A,,A,,A
20213,04578814,43,0,1,410,D,08,D,25,D,,A,,A,,A,,A
20213,04578824,40,0,1,400,D,08,D,30,D,,A,,A,,A,,A
20213,04579024,28,0,1,405,D,07,D,540,D,,A,,A,,A,,A
20213,04579344,32,0,1,430,D,08,D,,H,405,D,415,D,,A,,A
20213,04579344,32,1,1,405,D,08,D,43,E,,A,,A,,A,,A
20213,04579344,32,2,1,420,D,08,D,19,E,,A,,A,,A,,A
20213,04609843,33,0,1,410,D,04,D,22,D,,A,,A,,A,,A
20213,04609843,34,0,1,420,D,04,D,85,D,,A,,A,,A,,A
20213,04609853,35,0,1,420,D,05,D,200,D,,A,,A,,A,,A
20213,04609853,36,0,1,420,D,06,D,189,D,,A,,A,,A,,A
20213,04610003,27,0,1,420,D,05,D,120,D,,A,,A,,A,,A
20213,04610013,15,0,2,420,D,04,D,48,D,,A,,A,,A,,A
20213,04610083,35,0,1,430,D,05,D,,H,405,D,425,D,,A,,A
20213,04610083,35,1,1,420,D,05,D,500,E,,A,,A,,A,,A
20213,04610083,36,0,1,430,D,05,D,,H,405,D,425,D,,A,,A
20213,04610083,36,1,1,420,D,05,D,480,E,,A,,A,,A,,A
20213,04610083,37,0,1,410,D,05,D,50,D,,A,,A,,A,,A
20213,04610243,51,0,2,420,D,04,D,314,D,,A,,A,,A,,A
20213,04610283,31,0,1,430,D,06,D,,H,415,D,405,D,410,D,,A
20213,04610283,31,1,1,420,D,06,D,87,E,,A,,A,,A,,A
20213,04610283,31,2,1,405,D,06,D,209,E,,A,,A,,A,,A
20213,04610283,31,3,1,410,D,06,D,26,E,,A,,A,,A,,A
20213,04610333,19,0,1,400,D,06,D,45,D,,A,,A,,A,,A
20213,04610473,53,0,1,420,D,06,D,97,D,,A,,A,,A,,A
20213,04610553,20,0,1,420,D,05,D,65,D,,A,,A,,A,,A
20213,04610583,40,0,1,420,D,06,D,111,D,,A,,A,,A,,A
20213,04610653,28,0,1,420,D,06,D,134,D,,A,,A,,A,,A
20213,04610863,38,0,1,420,D,04,D,200,D,,A,,A,,A,,A
20213,04610953,29,0,2,420,D,04,D,123,D,,A,,A,,A,,A
20213,04611033,25,0,1,430,D,06,D,,H,425,D,405,D,415,D,,A
20213,04611033,25,1,1,420,D,06,D,107,E,,A,,A,,A,,A
20213,04611033,25,2,1,420,D,06,D,153,E,,A,,A,,A,,A
20213,04611293,14,0,2,420,D,04,D,40,D,,A,,A,,A,,A
20213,04611503,21,0,1,420,D,05,D,126,D,,A,,A,,A,,A
20213,04611573,31,0,1,420,D,06,D,64,D,,A,,A,,A,,A
20213,04611673,52,0,1,420,D,05,D,60,D,,A,,A,,A,,A
20213,04611673,53,0,1,420,D,05,D,40,D,,A,,A,,A,,A
20213,04611793,51,0,1,420,D,06,D,61,D,,A,,A,,A,,A
20213,04611833,35,0,1,420,D,06,D,110,D,,A,,A,,A,,A
20213,04611983,36,0,2,420,D,04,D,237,D,,A,,A,,A,,A
20213,04612133,22,0,1,420,D,06,D,30,D,,A,,A,,A,,A
20213,04612563,30,0,1,420,D,06,D,287,D,,A,,A,,A,,A
20213,04612623,59,0,1,420,D,06,D,55,D,,A,,A,,A,,A
20213,04612703,63,0,1,420,D,04,D,81,D,,A,,A,,A,,A
20213,04612703,64,0,2,420,D,04,D,81,D,,A,,A,,A,,A
20213,04612743,32,0,1,420,D,06,D,370,D,,A,,A,,A,,A
20213,04612923,22,0,1,420,D,04,D,300,D,,A,,A,,A,,A
20213,04613043,34,0,1,400,D,04,D,60,D,,A,,A,,A,,A
20213,04613043,35,0,1,430,D,05,D,,H,415,D,425,D,410,D,,A
20213,04613043,35,1,1,420,D,05,D,125,E,,A,,A,,A,,A
20213,04613043,35,2,1,410,D,05,D,191,E,,A,,A,,A,,A
20213,04613303,43,0,1,405,D,06,D,500,D,,A,,A,,A,,A
20213,04613343,31,0,1,420,D,05,D,150,D,,A,,A,,A,,A
20213,04613403,30,0,1,420,D,06,D,170,D,,A,,A,,A,,A
20213,04613483,52,0,1,420,D,05,D,86,D,,A,,A,,A,,A
20213,04613513,41,0,1,420,D,05,D,90,D,,A,,A,,A,,A
20213,04613523,36,0,1,420,D,05,D,230,D,,A,,A,,A,,A
20213,04613523,37,0,1,400,D,06,D,45,D,,A,,A,,A,,A
20213,04613523,38,0,2,420,D,04,D,133,D,,A,,A,,A,,A
20213,04613643,25,0,1,400,D,06,D,25,D,,A,,A,,A,,A
20213,04613673,41,0,1,430,D,05,D,,H,405,D,415,D,,A,,A
20213,04613673,41,1,1,405,D,05,D,379,E,,A,,A,,A,,A
20213,04613673,41,2,1,420,D,05,D,582,E,,A,,A,,A,,A
20213,04613893,33,0,1,420,D,06,D,250,D,,A,,A,,A,,A
20213,04614063,22,0,1,420,D,06,D,133,D,,A,,A,,A,,A
20213,04614063,23,0,1,400,D,04,D,45,D,,A,,A,,A,,A
20213,04614123,24,0,1,420,D,05,D,60,D,,A,,A,,A,,A
20213,04614273,15,0,1,430,D,05,D,,H,405,D,415,D,,A,,A
20213,04614273,15,1,1,405,D,05,D,372,E,,A,,A,,A,,A
20213,04614273,15,2,1,420,D,05,D,178,E,,A,,A,,A,,A
20213,04614283,53,0,1,420,D,04,D,40,D,,A,,A,,A,,A
20213,04614383,22,0,1,400,D,04,D,120,D,,A,,A,,A,,A
20213,04614473,46,0,1,410,D,06,D,125,D,,A,,A,,A,,A
20213,04614673,44,0,2,420,D,04,D,65,D,,A,,A,,A,,A
20213,04614673,45,0,2,400,D,04,D,8,D,,A,,A,,A,,A
20213,04614763,33,0,1,420,D,04,D,39,D,,A,,A,,A,,A
20213,04614853,21,0,1,400,D,05,D,14,D,,A,,A,,A,,A
20213,04615093,70,0,1,400,D,05,D,28,D,,A,,A,,A,,A
20213,04615093,71,0,1,420,D,06,D,62,D,,A,,A,,A,,A
20213,04615273,38,0,1,410,D,05,D,35,D,,A,,A,,A,,A
20213,04615323,35,0,1,420,D,04,D,206,D,,A,,A,,A,,A
20213,04615363,47,0,1,410,D,06,D,50,D,,A,,A,,A,,A
20213,04615383,29,0,1,420,D,06,D,292,D,,A,,A,,A,,A
20213,04615583,16,0,1,420,D,06,D,83,D,,A,,A,,A,,A
20213,04615603,36,0,1,420,D,05,D,1500,D,,A,,A,,A,,A
20213,04615653,43,0,2,430,D,04,D,,H,425,D,405,D,,A,,A
20213,04615653,43,1,2,420,D,04,D,1004,E,,A,,A,,A,,A
20213,04615723,43,0,1,400,D,04,D,28,D,,A,,A,,A,,A
20213,04615723,44,0,1,430,D,04,D,,H,415,D,405,D,410,D,,A
20213,04615723,44,1,1,420,D,04,D,30,E,,A,,A,,A,,A
20213,04615723,44,2,1,405,D,04,D,68,E,,A,,A,,A,,A
20213,04615723,44,3,1,410,D,04,D,8,E,,A,,A,,A,,A
20213,04615863,72,0,1,400,D,06,D,13,D,,A,,A,,A,,A
20213,04615863,73,0,1,420,D,04,D,221,D,,A,,A,,A,,A
20213,04615933,51,0,1,420,D,04,D,150,D,,A,,A,,A,,A
20213,04616043,49,0,1,420,D,06,D,82,D,,A,,A,,A,,A
20213,04616263,29,0,1,410,D,05,D,130,D,,A,,A,,A,,A
20213,04616283,73,0,1,420,D,06,D,268,D,,A,,A,,A,,A
20213,04616453,32,0,1,420,D,05,D,186,D,,A,,A,,A,,A
20213,04616583,35,0,1,420,D,06,D,300,D,,A,,A,,A,,A
20213,04616613,41,0,1,420,D,06,D,120,D,,A,,A,,A,,A
20213,04616753,36,0,1,420,D,06,D,175,D,,A,,A,,A,,A
20213,04616793,55,0,1,420,D,04,D,248,D,,A,,A,,A,,A
20213,04616993,37,0,1,420,D,06,D,23,D,,A,,A,,A,,A
20213,04617033,72,0,1,420,D,05,D,200,D,,A,,A,,A,,A
