ALCNO,FSA,FSA_,HHIANYPD,HHIA_YPD,HHIBCBS,HHIBCBS_,HHICOVQ,HHICOVQ_,HHIGROUP,HHIG_OUP,HHIIRGXB,HHII_GXB,HHILSTTM,HHIL_TTM,HHIPDLIB,HHIPRDED,HHIPROUT,HHIPRYOU,HHIP_DED,HHIP_LIB,HHIP_OUT,HHIP_YOU,HHIRPMPD,HHIRPMXB,HHIR_MPD,HHIR_MXB,HHISTILL,HHISUBPD,HHIS_BPD,HHIS_ILL,HSAHRA,HSAHRA_,MEDIGAP,MEDIGAP_,NEWID,PLNMGD,PLNMGD_,PORTAL,PORTAL_,PORTPLAN,PORT_LAN,PREMSUBS,PREM_UBS,QHHP3MX,QHHP3MX_,RECTYPE,REC_ORIG,REC_STAT,SEQNO,SSTYPE,SSTYPE_,QYEAR
0,,A,,A,,A,5,D,2,D,,A,,A,4,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,04420404,,A,,A,,A,,A,30,F,HHP,1,1,7,4,D,20212
0,2,D,,A,1,D,5,D,2,D,,A,,A,5,1,,1,D,D,A,D,01,100,D,D,,,A,A,2,D,,A,04420404,2,D,,A,,A,,A,1300,D,HHP,1,1,8,,A,20212
0,1,D,,A,,A,1,D,2,D,,A,,A,6,1,,1,D,D,A,D,04,200,D,D,,,A,A,1,D,,A,04420404,2,D,,A,,A,,A,600,D,HHP,1,1,9,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,20,D,D,1,,A,D,1,D,,A,04420424,2,D,,A,,A,,A,130,D,HHP,5,1,11,,A,20212
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,51,D,D,1,,A,D,,A,,A,04420434,,A,,A,,A,,A,153,D,HHP,5,1,7,1,D,20212
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,16,D,D,1,,A,D,,A,,A,04420434,,A,,A,,A,,A,48,D,HHP,5,1,8,4,D,20212
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,466,D,D,1,,A,D,2,D,,A,04420434,2,D,,A,,A,,A,1398,D,HHP,5,1,9,,A,20212
0,,A,,A,,A,3,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04420444,,A,,A,,A,,A,,A,HHP,5,1,5,4,D,20212
0,2,D,,A,1,D,3,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04420444,2,D,,A,,A,,A,,A,HHP,5,1,6,,A,20212
0,2,D,,A,,A,1,D,2,D,,A,,A,3,,1,2,A,D,D,D,,,A,A,1,,A,D,1,D,,A,04420444,1,D,,A,,A,,A,,A,HHP,5,1,7,,A,20212
0,,A,1,D,,A,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,15,D,D,1,,A,D,,A,,A,04420484,,A,,A,,A,,A,98,D,HHP,5,1,4,1,D,20212
0,2,D,1,D,,A,4,D,2,F,,A,1,D,2,1,,1,D,D,A,D,02,270,D,D,1,,A,D,,A,,A,04420484,1,D,2,D,,A,,A,1755,D,HHP,5,1,5,,A,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,15,D,D,1,,A,D,,A,,A,04420494,,A,,A,,A,,A,98,D,HHP,5,1,5,1,D,20212
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,33,D,D,1,,A,D,,A,,A,04420494,1,D,,A,,A,,A,215,D,HHP,5,1,6,,A,20212
0,2,D,1,D,1,D,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,1063,D,D,1,,A,D,2,D,,A,04420544,2,D,2,D,,A,,A,3189,D,HHP,5,1,5,,A,20212
0,,A,1,D,,A,1,D,1,D,,A,1,D,1,,,,C,D,A,C,04,,D,C,1,,A,D,,A,,A,04420564,,A,,A,,A,,A,63,F,HHP,5,1,6,1,D,20212
0,1,D,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,250,D,D,1,,A,D,2,D,,A,04420594,2,D,,A,,A,,A,1625,D,HHP,5,1,4,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,180,D,D,1,,A,D,2,D,,A,04420624,2,D,,A,,A,,A,540,D,HHP,5,1,10,,A,20212
0,2,D,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,385,D,D,1,,A,D,2,D,,A,04420624,2,D,,A,,A,,A,1155,D,HHP,5,1,11,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,100,D,D,1,,A,D,,A,,A,04420644,1,D,,A,,A,,A,650,D,HHP,5,1,6,,A,20212
0,1,D,1,D,1,D,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,75,D,D,1,,A,D,1,D,,A,04420674,2,D,,A,,A,,A,975,D,HHP,5,1,5,,A,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,32,D,D,1,,A,D,,A,,A,04420704,,A,,A,,A,,A,96,D,HHP,5,1,10,1,D,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,15,D,D,1,,A,D,,A,,A,04420704,,A,,A,,A,,A,45,D,HHP,5,1,11,4,D,20212
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,225,D,D,1,,A,D,2,D,,A,04420704,2,D,,A,,A,,A,675,D,HHP,5,1,12,,A,20212
0,1,D,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04420724,2,D,,A,,A,,A,,A,HHP,5,1,6,,A,20212
0,2,D,2,D,1,D,1,D,3,D,,A,,A,1,2,,1,D,D,A,D,08,,D,A,1,,A,D,,A,,A,04420744,1,D,2,D,,A,,A,,A,HHP,5,1,6,,A,20212
0,2,D,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,300,D,D,1,,A,D,2,D,,A,04420814,2,D,2,D,,A,,A,900,D,HHP,5,1,4,,A,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,19,D,D,1,,A,D,,A,,A,04420834,,A,,A,,A,,A,124,D,HHP,5,1,7,1,D,20212
0,1,D,1,D,1,D,3,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,287,D,D,1,,A,D,2,D,,A,04420834,2,D,,A,,A,,A,1866,D,HHP,5,1,8,,A,20212
0,2,D,2,D,1,D,3,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,A,2,,A,D,2,D,,A,04420854,2,D,,A,,A,,A,,A,HHP,5,1,8,,A,20212
0,,A,,A,,A,3,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,60,D,D,,,A,A,,A,,A,04420854,,A,,A,,A,,A,180,D,HHP,1,1,9,1,D,20212
0,2,D,,A,1,D,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,01,52,D,D,,,A,A,2,D,,A,04421004,2,D,,A,,A,,A,676,D,HHP,1,1,9,,A,20212
0,,A,1,D,,A,1,D,3,D,,A,1,D,1,2,,1,D,D,A,D,04,6,D,D,1,,A,D,,A,,A,04421024,,A,,A,,A,,A,18,D,HHP,5,1,7,1,D,20212
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,01,,D,C,1,,A,D,,A,,A,04421024,,A,,A,,A,,A,49,F,HHP,5,1,8,1,D,20212
0,,C,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,01,,D,C,1,,A,D,,C,,A,04421024,1,D,,A,,A,,A,390,F,HHP,5,1,9,,A,20212
0,2,D,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,740,D,D,1,1,D,D,2,D,,A,04421084,2,D,1,D,4,D,1,D,2220,D,HHP,5,1,3,,A,20212
0,,A,1,D,,A,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,,D,C,1,,A,D,,A,,A,04421094,,A,,A,,A,,A,42,F,HHP,5,1,18,1,D,20212
0,2,D,1,D,,A,4,D,2,D,,C,,A,2,1,,1,D,D,A,D,,,C,A,1,,A,D,2,D,,A,04421094,2,D,,A,,A,,A,2100,F,HHP,5,1,19,,A,20212
0,2,D,,A,,A,2,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04421114,2,D,,A,,A,,A,,A,HHP,5,1,3,,A,20212
0,2,D,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,375,D,D,1,,A,D,,A,,A,04421124,1,D,,A,,A,,A,2250,D,HHP,5,1,5,,A,20212
0,2,D,,A,1,D,1,D,2,D,,C,,A,1,1,,1,D,D,A,D,,,C,A,,,A,A,2,D,,A,04421134,2,D,,A,,A,,A,650,F,HHP,1,1,5,,A,20212
0,2,D,,A,1,D,3,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04421194,2,D,,A,,A,,A,,A,HHP,5,1,16,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,200,D,D,1,,A,D,2,D,,A,04421214,2,D,,A,,A,,A,600,D,HHP,5,1,13,,A,20212
0,,A,1,D,,A,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,14,D,D,1,,A,D,,A,,A,04421234,,A,,A,,A,,A,84,D,HHP,5,1,19,1,D,20212
0,,A,1,D,,A,4,D,2,D,,A,1,D,2,1,,1,D,D,A,D,03,3,D,D,1,,A,D,,A,,A,04421234,,A,,A,,A,,A,18,D,HHP,5,1,20,4,D,20212
0,1,D,1,D,1,D,4,D,2,D,,A,1,D,3,1,,1,D,D,A,D,03,84,D,D,1,,A,D,1,D,,A,04421234,2,D,,A,,A,,A,504,D,HHP,5,1,21,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,60,D,D,1,,A,D,,A,,A,04421284,1,D,,A,,A,,A,390,D,HHP,5,1,5,,A,20212
0,2,D,1,D,1,D,3,D,2,D,,A,,A,1,,,1,C,D,A,D,01,,D,C,1,,A,D,,A,,A,04421304,1,D,,A,,A,,A,15,F,HHP,5,1,5,,A,20212
0,2,D,,A,1,D,2,D,1,F,,A,,A,1,,2,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04421344,2,D,1,D,,C,2,D,,A,HHP,5,1,5,,A,20212
0,1,D,,A,,A,2,D,3,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04421354,1,D,1,D,1,D,2,D,,A,HHP,5,1,10,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,450,D,D,1,,A,D,2,D,,A,04421354,2,D,,A,,A,,A,1350,D,HHP,5,1,11,,A,20212
0,2,D,1,D,1,D,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,180,D,D,1,,A,D,,A,,A,04421374,1,D,,A,,A,,A,1170,D,HHP,5,1,5,,A,20212
0,1,D,1,D,,A,5,D,2,D,,A,1,D,1,1,,1,D,D,A,D,01,120,D,D,1,,A,D,,A,,A,04421464,1,D,,A,,A,,A,1560,D,HHP,5,1,3,,A,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,2,,1,D,D,A,D,01,,D,C,1,,A,D,,A,,A,04421494,,A,,A,,A,,A,600,F,HHP,5,1,10,1,D,20212
0,2,D,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,01,225,D,D,1,,A,D,,A,,A,04421494,1,D,,A,,A,,A,2925,D,HHP,5,1,11,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,150,D,D,1,,A,D,2,D,,A,04421534,2,D,,A,,A,,A,450,D,HHP,5,1,15,,A,20212
0,,A,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,57,D,D,,,A,A,,A,,A,04421554,,A,,A,,A,,A,371,D,HHP,1,1,6,1,D,20212
0,1,D,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,1470,D,D,1,,A,D,1,D,,A,04421574,2,D,,A,,A,,A,4410,D,HHP,5,1,7,,A,20212
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,17,D,D,1,,A,D,,A,,A,04421584,1,D,,A,,A,,A,111,D,HHP,5,1,5,,A,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,30,D,D,1,,A,D,,A,,A,04421614,,A,,A,,A,,A,195,D,HHP,5,1,5,1,D,20212
0,,A,1,D,1,D,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,60,D,D,1,,A,D,,A,,A,04421614,,A,,A,,A,,A,390,D,HHP,5,1,6,4,D,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,60,D,D,1,,A,D,,A,,A,04421614,,A,,A,,A,,A,390,D,HHP,5,1,7,2,D,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,4,1,,1,D,D,A,D,02,60,D,D,1,,A,D,,A,,A,04421614,,A,,A,,A,,A,390,D,HHP,5,1,8,3,D,20212
0,2,D,1,D,,A,2,D,2,D,,A,1,D,5,1,,1,D,D,A,D,02,150,D,D,1,,A,D,2,D,,A,04421614,2,D,,A,,A,,A,975,D,HHP,5,1,9,,A,20212
0,2,D,1,D,1,D,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,66,D,D,1,,A,D,1,D,,A,04421634,2,D,,A,,A,,A,429,D,HHP,5,1,6,,A,20212
0,2,D,2,D,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,01,,D,A,2,,A,D,2,D,,A,04421634,1,D,,A,,A,,A,,A,HHP,5,1,7,,A,20212
0,,A,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04421664,,A,,A,,A,,A,,A,HHP,5,1,13,1,D,20212
0,,A,,A,,A,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04421664,,A,,A,,A,,A,,A,HHP,5,1,14,4,D,20212
0,2,D,,A,1,D,2,D,2,D,,A,,A,5,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04421664,2,D,,A,,A,,A,,A,HHP,5,1,17,,A,20212
0,2,D,1,D,,A,6,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,183,D,D,1,,A,D,2,D,,A,04421674,2,D,,A,,A,,A,1190,D,HHP,5,1,14,,A,20212
0,2,D,1,D,1,D,3,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,440,D,D,1,,A,D,,A,,A,04421804,1,D,,A,,A,,A,2860,D,HHP,5,1,9,,A,20212
0,,A,,A,,A,3,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,7,D,D,,,A,A,,A,,A,04421804,,A,,A,,A,,A,46,D,HHP,1,1,10,1,D,20212
0,,A,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,3,D,D,,,A,A,,A,,A,04421834,,A,,A,,A,,A,39,D,HHP,1,1,7,1,D,20212
0,,A,,A,,A,2,D,2,D,,A,,A,2,1,,1,D,D,A,D,01,3,D,D,,,A,A,,A,,A,04421834,,A,,A,,A,,A,39,D,HHP,1,1,8,4,D,20212
0,2,D,,A,1,D,2,D,2,D,,A,,A,3,1,,1,D,D,A,D,01,74,D,D,,,A,A,1,D,,A,04421834,2,D,,A,,A,,A,962,D,HHP,1,1,9,,A,20212
0,2,D,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,91,D,D,1,,A,D,2,D,,A,04421864,2,D,2,D,,A,,A,273,D,HHP,5,1,8,,A,20212
0,2,D,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,2,D,04421874,2,D,,A,,A,,A,,A,HHP,5,1,8,,A,20212
0,,A,1,D,,A,5,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,20,D,D,1,,A,D,,A,,A,04421914,,A,,A,,A,,A,130,D,HHP,5,1,7,1,D,20212
0,1,D,1,D,1,D,5,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,300,D,D,1,,A,D,1,D,,A,04421914,2,D,,A,,A,,A,1950,D,HHP,5,1,8,,A,20212
0,2,D,1,D,,A,2,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,290,D,D,1,,A,D,2,D,,A,04421944,2,D,2,D,,A,,A,870,D,HHP,5,1,7,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,142,D,D,1,,A,D,2,D,,A,04421944,2,D,,A,,A,,A,426,D,HHP,5,1,8,,A,20212
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,15,D,D,1,,A,D,,A,,A,04421954,,A,,A,,A,,A,45,D,HHP,5,1,8,1,D,20212
0,1,D,1,D,1,D,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,36,D,D,1,,A,D,,A,,A,04421954,1,D,,A,,A,,A,234,D,HHP,5,1,9,,A,20212
0,1,D,1,D,1,D,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,30,D,D,1,,A,D,2,D,,A,04421984,2,D,,A,,A,,A,195,D,HHP,5,1,9,,A,20212
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,2,2,,1,D,D,A,D,04,592,D,D,1,,A,D,,A,2,D,04422014,1,D,,A,,A,,A,1776,D,HHP,5,1,7,,A,20212
0,,A,,A,,A,1,D,1,D,,A,,A,3,2,,1,D,D,A,D,09,149,D,D,,,A,A,,A,,A,04422014,,A,,A,,A,,A,37,D,HHP,1,1,8,4,D,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,25,D,D,1,,A,D,,A,,A,04422034,,A,,A,,A,,A,150,D,HHP,5,1,4,1,D,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,03,25,D,D,1,,A,D,,A,,A,04422034,,A,,A,,A,,A,150,D,HHP,5,1,5,4,D,20212
0,2,D,1,D,,A,2,D,2,D,,A,1,D,3,1,,1,D,D,A,D,03,110,D,D,1,,A,D,2,D,,A,04422034,2,D,,A,,A,,A,660,D,HHP,5,1,6,,A,20212
0,,A,1,D,,A,4,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,4,D,D,1,,A,D,,A,,A,04422044,,A,,A,,A,,A,26,D,HHP,5,1,12,1,D,20212
0,,A,1,D,,A,4,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,4,D,D,1,,A,D,,A,,A,04422044,,A,,A,,A,,A,26,D,HHP,5,1,13,4,D,20212
0,2,D,1,D,,A,4,D,2,D,,A,1,D,3,1,,1,D,D,A,D,02,250,D,D,1,,A,D,1,D,,A,04422044,2,D,,A,,A,,A,1625,D,HHP,5,1,14,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,117,D,D,1,,A,D,2,D,,A,04422064,2,D,,A,,A,,A,702,D,HHP,5,1,9,,A,20212
0,,A,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,,D,C,1,,A,D,,A,,A,04422094,,A,,A,,A,,A,90,F,HHP,5,1,6,1,D,20212
0,2,D,1,D,,A,2,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,80,D,D,1,,A,D,2,D,,A,04422094,2,D,,A,,A,,A,520,D,HHP,5,1,7,,A,20212
0,2,D,1,D,,A,1,D,1,D,,A,1,D,1,2,,1,D,D,A,D,04,156,D,D,1,,A,D,2,D,1,D,04422134,2,D,2,D,,A,,A,468,D,HHP,5,1,8,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,40,D,D,1,,A,D,2,D,,A,04422164,2,D,,A,,A,,A,240,D,HHP,5,1,6,,A,20212
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04422184,2,D,,A,,A,,A,,A,HHP,5,1,15,,A,20212
0,,A,,A,,A,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,04422184,,A,,A,,A,,A,,A,HHP,1,1,16,4,D,20212
0,,A,,A,,A,5,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,50,D,D,,,A,A,,A,,A,04422264,,A,,A,,A,,A,325,D,HHP,1,1,17,5,D,20212
0,2,D,,A,,A,5,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,100,D,D,,,A,A,2,D,,A,04422264,1,D,,A,,A,,A,650,D,HHP,1,1,18,,A,20212
0,,A,1,D,1,D,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,28,D,D,1,,A,D,,A,,A,04422274,,A,,A,,A,,A,84,D,HHP,5,1,5,1,D,20212
0,2,D,1,D,1,D,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,02,75,D,D,1,,A,D,2,D,,A,04422274,2,D,,A,,A,,A,488,D,HHP,5,1,6,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,2,D,2,1,,1,D,D,A,D,04,50,D,D,1,,A,D,,A,,A,04422314,1,D,,A,,A,,A,150,D,HHP,5,1,7,,A,20212
0,,C,1,D,1,D,2,D,2,F,,A,,A,1,,,,C,D,A,C,08,1700,D,D,1,,A,D,,C,,A,04422364,2,D,,C,,A,,A,850,D,HHP,5,1,8,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,228,D,D,1,,A,D,,A,,A,04422414,1,D,,A,,A,,A,684,D,HHP,5,1,5,,A,20212
0,2,D,1,D,,A,1,D,2,D,,A,1,D,1,2,,1,D,D,A,D,04,84,D,D,1,,A,D,,A,,A,04422434,1,D,,A,,A,,A,252,D,HHP,5,1,5,,A,20212
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,15,D,D,1,,A,D,,A,,A,04422484,,A,,A,,A,,A,90,D,HHP,5,1,4,1,D,20212
0,1,D,1,D,,A,1,D,2,D,,A,1,D,3,1,,1,D,D,A,D,04,75,D,D,1,,A,D,1,D,,A,04422484,2,D,,A,,A,,A,225,D,HHP,5,1,6,,A,20212
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04422504,2,D,,A,,A,,A,,A,HHP,5,1,18,,A,20212
0,,A,1,D,,A,1,D,2,D,,A,1,D,2,1,,1,D,D,A,D,04,30,D,D,1,,A,D,,A,,A,04422504,,A,,A,,A,,A,90,D,HHP,5,1,19,1,D,20212
0,1,D,1,D,1,D,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,04,500,D,D,1,,A,D,2,D,,A,04422534,2,D,,A,,A,,A,1500,D,HHP,5,1,4,,A,20212
0,,A,1,D,,A,1,D,2,D,,A,1,D,1,1,,1,D,D,A,D,02,5,D,D,1,,A,D,,A,,A,04422594,,A,,A,,A,,A,33,D,HHP,5,1,3,1,D,20212
0,2,D,,A,1,D,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,1,,A,D,1,D,,A,04422594,2,D,,A,,A,,A,,A,HHP,5,1,4,,A,20212
0,2,D,1,D,,A,2,D,2,D,,A,1,D,1,1,,1,D,D,A,D,03,250,D,D,1,,A,D,,A,,A,04422604,1,D,,A,,A,,A,1500,D,HHP,5,1,8,,A,20212
0,2,D,2,D,,A,1,D,2,D,,A,,A,1,2,,1,D,D,A,D,04,,D,A,2,,A,D,,A,,A,04422634,1,D,,A,,A,,A,,A,HHP,5,1,4,,A,20212
0,2,D,,A,,A,1,D,2,D,,A,,A,2,,2,2,A,D,D,D,,,A,A,1,,A,D,2,D,,A,04422654,2,D,,A,,A,,A,,A,HHP,5,1,6,,A,20212
0,,A,,A,,A,1,D,2,D,,A,,A,3,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04422654,,A,,A,,A,,A,,A,HHP,5,1,7,1,D,20212
0,,A,,A,,A,1,D,2,D,,A,,A,4,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04422654,,A,,A,,A,,A,,A,HHP,5,1,8,4,D,20212
0,,A,,A,,A,1,D,2,D,,A,,A,5,,1,2,A,D,D,D,,,A,A,1,,A,D,,A,,A,04422654,,A,,A,,A,,A,,A,HHP,5,1,9,2,D,20212
