QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CRMCODEA,CRMC_DEA,ADVMATX,ADVMATX_,MATNSPCX,MATN_PCX,CRMCDA1,CRMCDA1_,CRMCDA2,CRMCDA2_,CRMCDA3,CRMCDA3_,CRMCDA4,CRMCDA4_,CRMCDA5,CRMCDA5_,CRMCDA6,CRMCDA6_,CRMCDA7,CRMCDA7_,CRMCDA8,CRMCDA8_,CRMCDA9,CRMCDA9_
20214,04747773,8,3,1,300,D,45,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04748973,5,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04750003,4,0,1,130,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04755163,3,0,1,130,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04756343,4,0,1,140,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04757473,4,0,1,300,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04757953,6,0,1,235,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04758873,3,0,1,300,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04760193,5,0,1,,A,,A,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04760323,3,0,1,175,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04762793,3,0,1,140,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04763173,3,0,1,310,D,,H,,A,310,D,235,D,,A,,A,,A,,A,,A,,A,,A
20214,04763173,3,1,1,140,D,97,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04763173,3,2,1,175,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04763173,3,3,1,200,D,24,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04763173,3,4,1,235,D,267,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04763173,3,5,1,300,D,48,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04763193,5,0,1,300,D,55,D,232,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04765533,2,0,1,130,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04765893,3,0,1,,A,,A,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04766573,4,0,1,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04766613,8,0,1,200,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04766803,8,0,1,300,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04767113,15,0,1,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04767823,5,0,1,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04767853,8,0,1,175,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04768633,7,0,1,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04769383,5,0,1,300,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04817022,10,0,1,,A,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04817472,9,0,1,200,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04820402,5,0,1,300,D,100,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04820902,2,0,1,,A,,A,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04821992,4,0,1,235,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04822962,2,0,1,,A,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04823282,4,0,1,235,D,80,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04823762,5,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04823832,5,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04824272,18,0,1,140,D,450,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04824592,4,0,1,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04825362,7,0,1,200,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04825632,11,0,1,175,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04825652,4,0,1,,A,,A,229,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04825822,5,0,1,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04826092,3,0,1,235,D,1104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04826422,7,0,1,175,D,200,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04828742,2,0,1,300,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04829012,4,0,1,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04829192,3,0,1,200,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04829522,2,0,1,200,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04829822,5,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04830422,6,0,1,200,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04830624,6,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04830892,4,0,1,130,D,15250,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04830972,5,0,1,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04831924,6,0,1,200,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04832812,10,0,1,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04833362,4,0,1,110,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04833442,3,0,1,130,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04833472,2,0,1,,A,,A,500,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04834692,6,0,1,140,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04835102,2,0,1,300,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04837212,2,0,1,300,D,400,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04838862,3,0,1,260,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04842332,6,0,1,175,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04842872,13,0,1,130,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04844062,2,0,1,175,D,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04844942,2,0,1,210,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04845402,5,0,1,130,D,80,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04845682,5,0,1,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04845952,2,0,1,235,D,744,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04847382,7,0,1,270,D,582,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04849744,4,0,1,300,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04895191,3,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04895531,3,0,1,220,D,6700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04896161,12,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04896581,6,0,1,235,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04896591,6,0,1,175,D,150,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04896641,7,0,1,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04897891,4,0,1,,A,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04898232,3,0,1,140,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04898341,3,0,1,130,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04899601,17,0,1,210,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04900901,6,0,1,300,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04901801,11,0,1,235,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04905963,2,0,1,310,D,,H,,A,280,D,300,D,200,D,,A,,A,,A,,A,,A,,A
20214,04905963,2,1,1,300,D,480,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04905963,2,2,1,200,D,370,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04906571,6,0,1,110,D,15250,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04906931,3,0,1,300,D,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04907661,2,0,1,270,D,1000,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04908491,7,0,1,,A,,A,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04908971,9,0,1,130,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04909043,4,0,1,300,D,436,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04912221,2,0,1,300,D,2116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04912731,4,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04913201,4,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04914081,16,0,1,210,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04914101,4,0,1,175,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04915701,3,0,1,175,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04915811,9,0,1,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04917031,6,0,1,300,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04918101,20,0,1,130,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04918201,4,0,1,175,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04920531,3,0,1,300,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04921001,4,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04922611,7,0,1,175,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04923211,3,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04923301,6,0,1,235,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04924131,4,0,1,190,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04924171,4,0,1,160,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04925051,4,0,1,,A,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04925151,5,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04926241,5,0,1,130,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04926271,5,0,1,290,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04926381,5,0,1,300,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04926864,12,0,1,310,D,,H,,A,200,D,210,D,175,D,,A,,A,,A,,A,,A,,A
20214,04926864,12,1,1,210,D,287,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04926864,12,2,1,175,D,1913,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04926951,2,0,1,200,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04927141,2,0,1,130,D,200,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04927871,5,0,1,300,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04927911,2,0,1,,A,,A,1400,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04928881,4,0,1,,A,,A,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04929411,4,0,1,280,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04929671,12,0,1,210,D,55,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04930451,3,0,1,175,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04736504,3,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04737244,4,0,1,,A,,A,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04737304,11,0,1,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04738414,2,0,1,190,D,44,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04739104,3,0,1,235,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04740524,3,0,1,270,D,10000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04741254,6,0,1,235,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04742714,6,0,1,175,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04743304,3,0,1,,A,,A,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04744594,10,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04744784,5,0,1,175,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04745844,10,0,1,300,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04747124,8,0,1,175,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04749084,12,0,1,130,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04749374,2,0,1,,A,,A,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04750714,5,0,1,210,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04751304,4,0,1,100,D,90,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04754114,7,0,1,175,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04754854,15,0,1,300,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04755594,4,0,1,190,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04756344,10,0,1,300,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04756384,6,0,1,130,D,7293,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04758664,24,0,1,160,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04759714,8,0,1,,A,,A,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04761684,3,0,1,130,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04761944,6,0,1,235,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04762794,8,0,1,140,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04762924,4,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04763364,3,0,1,280,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04763474,6,0,1,130,D,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04763884,2,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04765534,5,0,1,280,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04766044,5,0,1,175,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04766614,11,0,1,175,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04766674,9,0,1,130,D,15250,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04767714,5,0,1,300,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04767854,9,0,1,235,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04768084,4,0,1,210,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04768624,3,0,1,235,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04769034,5,0,1,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04816804,2,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04818063,4,0,1,200,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04820213,15,0,1,120,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04823763,5,0,1,,A,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04824273,20,0,1,140,D,100,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04824493,4,0,1,200,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04824993,11,0,1,300,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04825233,5,0,1,235,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04826033,4,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04826923,7,0,1,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04827763,5,0,1,300,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04828393,10,0,1,290,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04828953,6,0,1,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04828973,2,0,1,300,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04829403,7,0,1,300,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04829823,7,0,1,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04830393,3,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04831253,6,0,1,130,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04832723,9,0,1,300,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04832813,11,0,1,,A,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04832973,3,0,1,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04833983,6,0,1,140,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04834783,4,0,1,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04834983,7,0,1,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04836223,4,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04838693,4,0,1,,A,,A,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04840563,2,0,1,175,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04841073,3,0,1,130,D,8,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04841593,4,0,1,260,D,9999,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04844843,3,0,1,300,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04844943,3,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04845913,4,0,1,300,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04847113,5,0,1,,A,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848603,4,0,1,,A,,A,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04848623,7,0,1,220,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04896082,2,0,1,300,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04896282,8,0,1,300,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897032,12,0,1,235,D,9500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897262,8,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04897842,3,0,1,300,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04898163,4,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04902012,5,0,1,150,D,9000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907172,12,0,1,,A,,A,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04907842,13,0,1,220,D,416,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04908532,2,0,1,,A,,A,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909572,2,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04909812,3,0,1,200,D,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04910542,5,0,1,175,D,55,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04910682,3,0,1,190,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04911242,8,0,1,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04913362,4,0,1,235,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04914042,5,0,1,210,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04914132,7,0,1,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915262,7,0,1,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915452,3,0,1,,A,,A,150,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915812,5,0,1,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915832,2,0,1,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04915922,4,0,1,130,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04916472,6,0,1,160,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04917512,3,0,1,300,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04918074,3,0,1,130,D,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04918102,15,0,1,130,D,234,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04918712,3,0,1,300,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04920492,3,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04920662,5,0,1,140,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04923532,5,0,1,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04923732,6,0,1,130,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04924172,6,0,1,200,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04924612,7,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04925052,2,0,1,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04925392,3,0,1,140,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04925992,9,0,1,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04926202,11,0,1,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04926652,4,0,1,310,D,,H,,A,150,D,175,D,,A,,A,,A,,A,,A,,A,,A
20221,04926652,4,1,1,175,D,820,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04927662,4,0,1,300,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04927822,9,0,1,140,D,1010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04928612,10,0,1,300,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04928664,7,0,1,175,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04928872,3,0,1,,A,,A,250,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04929412,2,0,1,310,D,,H,250,D,175,D,200,D,280,D,,A,,A,,A,,A,,A,,A
20221,04929412,2,1,1,175,D,650,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04931491,4,0,1,235,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04931911,6,0,1,175,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04933541,4,0,1,175,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04934001,7,0,1,130,D,15250,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04934591,4,0,1,200,D,300,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04935331,5,0,1,300,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04935343,2,0,1,300,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04936421,8,0,1,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04936601,7,0,1,130,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04936691,12,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04936831,11,0,1,,A,,A,250,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04936961,15,0,1,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04939621,6,0,1,200,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04939841,16,0,1,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04940351,15,0,1,210,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04941011,5,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04941971,6,0,1,130,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04942611,9,0,1,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04943021,3,0,1,175,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04943071,4,0,1,130,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04944171,7,0,1,280,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946391,4,0,1,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
