NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04007324,1,0,0,2019,2018,1,.00000,.00000,1,-.0765,-.0765,22,D,-.0176,-.0176,0,D,0,D,0,D,350,D,22026,D,0,D,10800,D,0,D,191,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,350,350,350,341,0,0,0,0,0,0,0,0,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04007344,1,0,34,2019,2018,3,.03800,.03800,2,.24000,.24000,18,D,.05000,.05000,262313,D,0,D,0,D,0,D,0,D,0,D,0,D,5900,D,171,D,0,D,3,D,3,D,3,D,28188,D,35130,11472,35245,35015,11472,11472,23639,24197,257628,257628,257628,251344,6000,6000,0,0,0,0,0,0,229440,229440,0,0,41245,41015,41245,41015,5060,5060,28188,27500,0,0,0,0,0,0,0
04007354,1,0,0,2019,2018,2,.05760,.05760,2,.22000,.22000,34,D,.05500,.05500,150000,D,45000,D,0,D,0,D,0,D,0,D,0,D,9000,D,0,D,0,D,0,D,1,D,2,D,22060,D,25145,9610,25226,25064,9623,9596,27157,27715,195000,195000,195000,190244,2500,2500,0,0,0,0,0,0,172940,172940,0,0,27726,27564,27726,27564,17500,17500,20000,20000,0,0,0,0,0,0,0
04007384,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,27623,D,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750,8750,1200,1171,0,0,0,0,0,0,0
04007414,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,33,D,-.0229,-.0229,0,D,0,D,0,D,4392,D,24000,D,0,D,19800,D,0,D,40,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,4392,4392,4392,4285,0,0,0,0,0,0,0,0,4392,4392,0,0,0,0,0,0,8000,8000,40,39,0,0,0,0,0,0,0
04007464,1,23,0,2019,2018,2,.15300,.15300,1,.31060,.33060,0,T,.00000,.00000,32000,D,0,D,0,D,0,D,0,D,0,D,0,D,330,D,750,D,0,D,0,D,1,D,2,D,1920,D,-4114,0,-3999,-4229,0,0,4896,4896,32000,32000,0,0,1408,1365,1092,1135,0,0,2907,3094,32000,32000,0,0,1408,1365,1408,1365,0,0,0,0,0,0,0,0,0,0,0
04007464,2,0,64,2019,2018,0,.15300,.15300,2,.07650,.07650,0,T,.00000,.00000,16400,D,0,D,0,D,0,D,10386,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-364,0,-348,-380,0,0,2509,2509,16400,16400,0,0,0,0,0,0,0,0,348,380,16400,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04007464,3,0,0,2019,2018,2,.00000,.00000,1,-.4000,-.4000,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,2,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04007524,1,0,0,2019,2018,0,.15300,.15300,1,.17650,.17650,22,D,.06470,.06470,15000,D,0,D,0,D,0,D,0,D,0,D,5304,D,0,D,30,D,0,D,0,D,0,D,0,D,0,D,258,337,279,237,342,331,2295,2295,15000,15000,15000,14634,0,0,0,0,0,0,21,43,15000,15000,0,0,300,280,300,280,0,0,0,0,0,0,0,0,5,10,0
04007564,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,10,D,.00000,.00000,39000,D,0,D,0,D,0,D,0,D,0,D,13860,D,0,D,720,D,0,D,0,D,0,D,0,D,8,D,3036,0,3050,3022,0,0,5967,5967,39000,39000,0,0,0,0,0,0,0,0,0,0,39000,39000,0,0,3050,3022,3050,3022,0,0,0,0,0,0,0,0,0,0,0
04007574,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,39,D,.03070,.03070,45000,D,0,D,0,D,0,D,0,D,0,D,8988,D,0,D,90,D,0,D,0,D,0,D,0,D,2080,D,3756,1382,3770,3742,1382,1382,6885,6885,45002,45002,45000,43902,0,0,0,0,0,0,0,0,45002,45002,0,0,3770,3742,3770,3742,0,0,0,0,0,0,0,0,0,0,0
04007604,1,56,0,2019,2018,0,.15300,.15300,2,.22000,.22000,01,D,.03490,.03520,90400,D,0,D,0,D,0,D,19200,D,0,D,0,D,0,D,1280,D,0,D,0,D,0,D,0,D,10972,D,9952,2825,10077,9827,2828,2822,13831,13831,106720,106720,90400,88195,0,0,0,0,0,0,0,0,106720,106720,0,0,10077,9827,10077,9827,4000,4000,19168,18700,0,0,0,0,0,0,0
04007614,1,83,0,2019,2018,0,.15300,.15300,2,.22200,.22200,05,D,.02000,.02000,18000,D,0,D,0,D,3000,D,64452,D,0,D,0,D,8000,D,0,D,0,D,0,D,0,D,0,D,7568,D,7811,215,7839,7784,221,208,2754,2754,93796,93796,52867,51578,0,0,0,0,0,0,0,0,93796,93796,0,0,7839,7784,7839,7784,8802,8802,15568,15188,0,0,0,0,0,0,0
04007654,1,0,58,2019,2018,0,.03800,.03800,2,.32000,.32000,05,D,.10250,.10250,133500,D,262313,D,0,D,0,D,0,D,0,D,0,D,11160,D,75,D,0,D,0,D,0,D,0,D,37836,D,66923,26879,67296,66550,26958,26801,44634,45750,372576,372576,372576,363489,0,0,0,0,0,0,0,0,334740,334740,0,0,67296,66550,67296,66550,8802,8802,21089,20728,0,0,0,0,0,0,0
04007744,1,67,0,2019,2018,0,.15300,.15300,2,.18500,.18500,07,D,.00000,.00000,0,D,22737,D,0,D,1000,D,46026,D,0,D,0,D,16300,D,1207,D,0,D,0,D,0,D,0,D,18976,D,423,0,423,423,0,0,3479,3479,33210,33210,24351,23757,0,0,0,0,0,0,0,0,14234,14234,0,0,423,423,423,423,0,0,0,0,200,200,0,0,0,0,0
04007784,1,49,0,2019,2018,1,.15300,.15300,1,.10000,.10000,50,D,.07150,.07150,27000,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,340,D,0,D,0,D,0,D,0,D,0,D,383,481,400,365,496,465,4131,4131,27000,27000,27000,26341,500,500,0,0,0,0,0,0,27000,27000,0,0,900,865,900,865,11011,11159,0,0,0,0,0,0,0,0,0
04007794,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,28,D,-.0077,-.0077,0,D,0,D,0,D,0,D,6156,D,0,D,9000,D,0,D,133,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6750,6750,0,0,0,0,0,0,0,0,0
04007804,1,34,0,2019,2018,1,.00000,.00000,1,-.3400,-.3400,18,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,2530,0,0,0,0,0,0,0,0,0
04007844,1,0,0,2019,2018,1,.15300,.15300,2,.12000,.12000,19,D,.03520,.03520,44352,D,33911,D,0,D,0,D,0,D,0,D,0,D,750,D,30,D,0,D,1,D,1,D,1,D,5356,D,4103,2258,4131,4076,2265,2250,11974,11974,78263,78263,78263,76354,2000,2000,0,0,0,0,0,0,78263,78263,0,0,6131,6076,6131,6076,0,0,0,0,0,0,0,0,0,0,0
04007854,1,0,0,2019,2018,0,.00000,.00000,1,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,12000,D,20826,D,0,D,0,D,2100,D,0,D,0,D,0,D,0,D,0,D,12600,D,0,0,0,0,0,0,0,0,12000,12000,12000,11707,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,4401,4401,14700,14341,0,0,0,0,0,0,0
04007894,1,0,0,2019,2018,0,.15300,.15300,1,.10000,.12000,33,D,.05350,.05350,23000,D,0,D,0,D,0,D,0,D,0,D,0,D,3800,D,0,D,0,D,0,D,0,D,0,D,3480,D,974,544,987,961,552,536,3519,3519,21812,21812,21812,21280,0,0,0,0,0,0,0,0,21812,21812,0,0,987,961,987,961,8000,8000,7280,7102,0,0,0,0,0,0,0
04007894,2,0,0,2019,2018,0,.15300,.15300,1,.07650,.07650,33,D,.06290,.06300,10000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-415,-48,-403,-426,-41,-56,1530,1530,10000,10000,10000,9756,0,0,0,0,0,0,403,426,10000,10000,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,72,76,0
04007904,1,0,0,2019,2018,0,.02900,.02900,1,.24000,.24000,50,D,.06270,.06270,154000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,28288,9298,28370,28207,9303,9294,20388,20946,154000,154000,154000,150244,0,0,0,0,0,0,0,0,154000,154000,0,0,28370,28207,28370,28207,0,0,0,0,0,0,0,0,0,0,0
04007934,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,38,D,.07920,.07920,45081,D,0,D,0,D,0,D,0,D,0,D,14340,D,0,D,0,D,0,D,0,D,0,D,0,D,36,D,3765,3070,3779,3752,3074,3065,6897,6897,45081,45081,45081,43981,0,0,0,0,0,0,0,0,45081,45081,0,0,3779,3752,3779,3752,2214,2214,36,35,0,0,0,0,0,0,0
04007954,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,1096,D,13596,D,0,D,0,D,290,D,501,D,0,D,0,D,0,D,0,D,1380,D,0,0,0,0,0,0,0,0,1096,1096,0,0,0,0,0,0,0,0,0,0,1096,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04007974,1,0,0,2019,2018,4,.00000,.00000,1,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,13000,D,0,D,0,D,0,D,18423,D,10,D,0,D,2,D,2,D,2,D,14656,D,0,0,0,0,0,0,0,0,13920,13920,13920,13580,0,0,0,0,0,0,0,0,13920,13920,0,0,0,0,0,0,8802,8802,24250,23655,0,0,0,0,0,0,0
04008004,1,0,34,2019,2018,3,.15300,.15300,2,.21060,.21060,11,D,.06000,.06000,0,D,40000,D,0,D,0,D,0,D,0,D,10560,D,0,D,0,D,0,D,3,D,3,D,3,D,0,D,-7448,776,-7335,-7560,796,756,6120,6120,40000,40000,40000,39024,1600,1560,4200,4200,0,0,3135,3360,40000,40000,0,0,1600,1560,1600,1560,6000,6000,0,0,0,0,0,0,0,0,0
04008014,1,0,0,2019,2018,3,.15300,.15300,2,-.1500,-.1500,44,D,.00000,.00000,0,D,17239,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3,D,3,D,3,D,0,D,-8705,0,-8642,-8768,0,0,2638,2638,17239,17239,0,0,0,0,2211,2211,0,0,6431,6557,17239,17239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04008024,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,11509,D,0,D,0,D,3900,D,0,D,0,D,0,D,0,D,0,D,2712,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04008114,1,0,0,2019,2018,6,.00000,.00000,1,-.4500,-.4500,29,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,12264,D,0,D,0,D,0,D,1,D,2,D,3,D,825,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04008134,1,0,0,2019,2018,0,.00000,.00000,1,.02350,.02350,03,D,.02590,.02590,0,D,0,D,0,D,13956,D,0,D,0,D,0,D,2100,D,85,D,0,D,0,D,0,D,0,D,1600,D,186,164,196,176,167,162,0,0,13956,13956,13956,13616,0,0,0,0,0,0,0,0,13956,13956,0,0,196,176,196,176,5312,5312,4048,3952,0,0,0,0,0,0,0
04008174,1,0,49,2019,2018,0,.15300,.15300,2,.22000,.22000,0,T,.00000,.00000,64228,D,45452,D,0,D,0,D,0,D,0,D,0,D,2800,D,0,D,0,D,0,D,0,D,0,D,2880,D,10604,0,10729,10479,0,0,16781,16781,109680,109680,0,0,0,0,0,0,0,0,0,0,109680,109680,0,0,10729,10479,10729,10479,0,0,0,0,0,0,0,0,0,0,0
04008174,2,0,0,2019,2018,1,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
