NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04069684,1,64,0,2019,2018,0,.15300,.15300,2,.18500,.18500,39,D,.03070,.03070,34471,D,0,D,0,D,0,D,18426,D,0,D,0,D,930,D,2259,D,0,D,0,D,0,D,0,D,84,D,1658,1058,1688,1648,1058,1058,5274,5274,40881,40881,34471,33630,0,0,0,0,0,0,0,0,40881,40881,0,0,1688,1648,1688,1648,0,0,0,0,0,0,0,0,0,0,0
04069714,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,12,D,.07070,.07070,38000,D,0,D,0,D,0,D,0,D,0,D,21600,D,0,D,0,D,0,D,0,D,0,D,0,D,1000,D,2917,2091,2938,2910,2101,2088,5814,5814,38069,38069,38069,37141,0,0,0,0,0,0,0,0,38069,38069,0,0,2938,2910,2938,2910,2200,2200,3095,3007,0,0,0,0,0,0,0
04069714,2,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,12,D,.07350,.07350,24610,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1302,1080,1323,1295,1094,1076,3765,3765,24610,24610,24610,24010,0,0,0,0,0,0,0,0,24610,24610,0,0,1323,1295,1323,1295,2200,2200,1094,1050,0,0,0,0,0,0,0
04069724,1,0,0,2019,2018,5,.00000,.00000,1,-.4500,-.4500,18,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1000,D,0,D,0,D,2,D,3,D,3,D,6616,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,2530,6616,6455,0,0,0,0,0,0,0
04069764,1,28,0,2019,2018,2,.15300,.15300,1,.15980,.15980,33,D,.08790,.08790,18000,D,0,D,0,D,0,D,0,D,0,D,11280,D,0,D,130,D,0,D,0,D,1,D,1,D,0,D,-4245,-635,-4151,-4276,-594,-649,2754,2754,23100,23100,23100,22537,510,475,1400,1400,0,0,2751,2876,23100,23100,0,0,510,475,510,475,11200,11200,130,127,0,0,0,0,745,759,0
04069804,1,0,30,2019,2018,1,.15300,.15300,2,.12000,.12000,36,D,.03310,.03310,30000,D,60000,D,0,D,0,D,0,D,0,D,0,D,1200,D,27,D,0,D,1,D,1,D,1,D,3520,D,5499,2256,5540,5485,2269,2252,13770,13770,90010,90010,90010,87815,2000,2000,0,0,0,0,0,0,90010,90010,0,0,7540,7485,7540,7485,0,0,0,0,0,0,0,0,0,0,0
04069804,2,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,36,D,.02970,.02970,33000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2309,565,2330,2302,588,557,5049,5049,33000,33000,33000,32195,0,0,0,0,0,0,0,0,33000,33000,0,0,2330,2302,2330,2302,0,0,0,0,0,0,0,0,0,0,0
04069814,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,11548,D,0,D,5820,D,0,D,178,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750,8750,0,0,0,0,0,0,0,0,0
04069814,3,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750,8750,0,0,0,0,0,0,0,0,0
04069834,1,0,0,2019,2018,0,.15300,.15300,1,.22000,.22000,33,D,.06330,.06330,62400,D,0,D,0,D,0,D,17472,D,0,D,19920,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,10201,3116,10295,10170,3131,3110,9547,9547,77251,77251,62400,60878,0,0,0,0,0,0,0,0,77251,77251,0,0,10295,10170,10295,10170,8000,8000,0,0,0,0,0,0,0,0,0
04069844,1,0,0,2019,2018,0,.00000,.00000,1,.22200,.22200,12,D,.06720,.06720,0,D,0,D,0,D,28800,D,17586,D,0,D,3600,D,0,D,4653,D,0,D,0,D,0,D,0,D,771,D,2742,1098,2763,2736,1107,1095,0,0,36613,36613,28940,28234,0,0,0,0,0,0,0,0,36613,36613,0,0,2763,2736,2763,2736,2200,2200,6525,6354,0,0,0,0,0,0,0
04069874,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,22,D,-.0176,-.0176,0,D,0,D,0,D,0,D,19626,D,0,D,0,D,4400,D,100,D,0,D,0,D,0,D,0,D,120,D,0,0,0,0,0,0,0,0,2691,2691,0,0,0,0,0,0,0,0,0,0,2691,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04069894,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,0,T,.00000,.00000,28000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,440,D,0,D,0,D,0,D,0,D,0,D,1709,0,1730,1702,0,0,4284,4284,28000,28000,0,0,0,0,0,0,0,0,0,0,28000,28000,0,0,1730,1702,1730,1702,0,0,0,0,0,0,0,0,0,0,0
04069894,2,54,0,2019,2018,0,.15300,.15300,2,.12000,.12000,0,T,.00000,.00000,0,D,47000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2338,0,2379,2324,0,0,7191,7191,47000,47000,0,0,0,0,0,0,0,0,0,0,47000,47000,0,0,2379,2324,2379,2324,0,0,0,0,0,0,0,0,0,0,0
04069894,3,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,0,T,.00000,.00000,28000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1709,0,1730,1702,0,0,4284,4284,28000,28000,0,0,0,0,0,0,0,0,0,0,28000,28000,0,0,1730,1702,1730,1702,0,0,0,0,0,0,0,0,0,0,0
04069894,4,0,0,2019,2018,1,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04069914,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,24,D,-.0063,-.0071,0,D,0,D,0,D,282,D,23226,D,0,D,9300,D,0,D,2351,D,0,D,0,D,0,D,0,D,2864,D,0,-1019,0,0,-1027,-1016,0,0,282,282,282,275,0,0,0,0,0,0,0,0,282,282,0,0,0,0,0,0,6500,6500,5608,5475,1027,991,0,0,0,0,0
04069924,1,0,0,2019,2018,1,.00000,.00000,1,-.0765,-.0765,14,D,-.0138,-.0138,0,D,0,D,0,D,0,D,22074,D,0,D,0,D,170,D,55,D,0,D,0,D,0,D,0,D,3860,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04069964,1,58,0,2019,2018,1,.15300,.15300,1,.22000,.22000,08,D,.06600,.06600,108065,D,0,D,0,D,0,D,0,D,0,D,0,D,7300,D,3599,D,0,D,1,D,1,D,1,D,18888,D,9884,4004,9967,9857,3930,4028,16534,16534,108065,108065,108065,105429,2000,2000,0,0,0,0,0,0,89177,89177,0,0,11967,11857,11967,11857,3250,3250,29787,28817,0,0,0,0,0,0,0
04069964,2,0,27,2019,2018,2,.15300,.15300,2,.12000,.12000,08,D,.05550,.05550,53000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,2,D,2,D,0,D,-942,1817,-901,-956,1754,1837,8109,8109,53000,53000,53000,51707,3099,3044,901,956,0,0,0,0,53000,53000,0,0,3099,3044,3099,3044,6500,6500,0,0,0,0,0,0,0,0,0
04069994,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,14418,D,0,D,0,D,750,D,320,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04070004,1,37,0,2019,2018,1,.03800,.03800,2,.24000,.24000,33,D,.06570,.06570,262313,D,0,D,0,D,0,D,0,D,0,D,23960,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,43530,15991,43774,43448,16014,15983,23639,24197,262313,262313,262313,255915,2000,2000,0,0,0,0,0,0,262313,262313,0,0,45774,45448,45774,45448,16050,16050,0,0,0,0,0,0,0,0,0
04070064,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,50,D,.07020,.07020,40000,D,0,D,0,D,0,D,0,D,0,D,12000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3149,1368,3170,3142,1389,1361,6120,6120,40000,40000,40000,39024,0,0,0,0,0,0,0,0,40000,40000,0,0,3170,3142,3170,3142,7607,7724,0,0,0,0,0,0,0,0,0
04070064,2,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,50,D,.07020,.07020,33000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2309,1165,2330,2302,1186,1158,5049,5049,33000,33000,33000,32195,0,0,0,0,0,0,0,0,33000,33000,0,0,2330,2302,2330,2302,8447,8544,0,0,0,0,0,0,0,0,0
04070094,1,23,0,2019,2018,0,.15300,.15300,2,.12000,.12000,48,D,.00000,.00000,27600,D,39312,D,0,D,0,D,0,D,0,D,16800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4727,0,4768,4713,0,0,10238,10238,66912,66912,0,0,0,0,0,0,0,0,0,0,66912,66912,0,0,4768,4713,4768,4713,0,0,0,0,0,0,0,0,0,0,0
04070114,1,0,0,2019,2018,2,.15300,.15300,1,.10000,.12000,44,D,.00000,.00000,32000,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,1400,D,0,D,0,D,0,D,0,D,0,D,376,0,408,365,0,0,4896,4896,32000,32000,0,0,1000,1000,0,0,0,0,0,0,32000,32000,0,0,1408,1365,1408,1365,0,0,0,0,0,0,0,0,0,0,0
04070124,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,36000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2669,0,2690,2662,0,0,5508,5508,36000,36000,0,0,0,0,0,0,0,0,0,0,36000,36000,0,0,2690,2662,2690,2662,0,0,0,0,0,0,0,0,0,0,0
04070124,2,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,28696,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1792,0,1813,1786,0,0,4390,4390,28696,28696,0,0,0,0,0,0,0,0,0,0,28696,28696,0,0,1813,1786,1813,1786,0,0,0,0,0,0,0,0,0,0,0
04070144,1,0,45,2019,2018,1,.15300,.02900,2,.22000,.22000,22,D,.05100,.05100,130000,D,0,D,0,D,0,D,0,D,0,D,0,D,5000,D,100,D,0,D,1,D,1,D,1,D,10004,D,13012,5830,13199,12949,5845,5825,19692,19890,130000,130000,130000,126829,2000,2000,0,0,0,0,0,0,130000,130000,0,0,15199,14949,15199,14949,0,0,0,0,0,0,0,0,0,0,0
04070164,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,1300,D,16926,D,0,D,0,D,1040,D,725,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,1300,1300,0,0,0,0,0,0,0,0,0,0,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04070174,1,0,0,2019,2018,2,.15300,.15300,1,.07650,.07650,44,D,.00000,.00000,15000,D,0,D,0,D,0,D,10590,D,0,D,0,D,1100,D,0,D,0,D,0,D,0,D,0,D,0,D,-38,0,-21,-43,0,0,2295,2295,15000,15000,0,0,0,0,0,0,0,0,21,43,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04070204,1,0,0,2019,2018,0,.15300,.15300,1,.22000,.22000,05,D,.09300,.09300,72000,D,0,D,0,D,0,D,0,D,0,D,23700,D,0,D,85,D,0,D,0,D,0,D,0,D,100,D,9066,3369,9160,9035,3430,3348,11016,11016,72092,72092,72092,70334,0,0,0,0,0,0,0,0,72092,72092,0,0,9160,9035,9160,9035,4401,4401,185,180,0,0,0,0,0,0,0
04070274,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,22,D,-.0176,-.0176,0,D,0,D,0,D,3000,D,0,D,0,D,0,D,2000,D,250,D,0,D,0,D,0,D,0,D,600,D,0,0,0,0,0,0,0,0,3000,3000,3000,2927,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04070294,1,0,0,2019,2018,2,.15300,.15300,2,.22000,.22000,39,D,.03070,.03070,78000,D,44000,D,0,D,0,D,0,D,0,D,0,D,2500,D,0,D,0,D,2,D,2,D,2,D,3876,D,8284,3745,8471,8221,3745,3745,18666,18666,117600,117600,122000,119024,4000,4000,0,0,0,0,0,0,117600,117600,0,0,12471,12221,12471,12221,0,0,0,0,0,0,0,0,0,0,0
04070324,1,0,70,2019,2018,0,.15300,.15300,2,.18500,.18500,10,D,.00000,.00000,20990,D,0,D,0,D,11240,D,28452,D,0,D,0,D,130,D,168,D,0,D,0,D,0,D,0,D,0,D,1502,0,1532,1492,0,0,3211,3211,40623,40623,0,0,0,0,0,0,0,0,0,0,40623,40623,0,0,1532,1492,1532,1492,0,0,0,0,0,0,0,0,0,0,0
04070374,1,0,58,2019,2018,0,.15300,.15300,2,.10000,.10000,10,D,.00000,.00000,0,D,41591,D,0,D,0,D,0,D,0,D,0,D,22533,D,0,D,0,D,0,D,0,D,0,D,9984,D,1729,0,1759,1719,0,0,6363,6363,41591,41591,0,0,0,0,0,0,0,0,0,0,41591,41591,0,0,1759,1719,1759,1719,0,0,0,0,0,0,0,0,0,0,0
04070384,1,0,41,2019,2018,4,.15300,.15300,2,.33060,.33060,0,T,.00000,.00000,0,D,50000,D,0,D,0,D,0,D,0,D,17400,D,0,D,0,D,0,D,2,D,3,D,3,D,0,D,-5000,0,-4790,-5070,0,0,7650,7650,50000,50000,0,0,2739,2684,3761,3816,0,0,1029,1254,50000,50000,0,0,2739,2684,2739,2684,0,0,0,0,0,0,0,0,0,0,0
04070384,2,0,0,2019,2018,4,.00000,.00000,1,-.4500,-.4500,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,3,D,3,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04070414,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,13074,D,0,D,6000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04070434,1,63,0,2019,2018,0,.15300,.15300,2,.12000,.12000,0,T,.00000,.00000,0,D,45000,D,0,D,5200,D,10800,D,0,D,0,D,1500,D,285,D,0,D,0,D,0,D,0,D,5768,D,3823,0,3865,3810,0,0,6885,6885,59380,59380,0,0,0,0,0,0,0,0,0,0,59380,59380,0,0,3865,3810,3865,3810,0,0,0,0,0,0,0,0,0,0,0
04070454,1,0,0,2019,2018,0,.15300,.15300,1,.20330,.20340,24,D,.07590,.07550,90000,D,0,D,0,D,0,D,0,D,0,D,0,D,3300,D,20,D,0,D,0,D,0,D,0,D,7668,D,11586,3617,11647,11565,3612,3619,13770,13770,86000,86000,86000,83902,0,0,0,0,0,0,0,0,78332,78332,0,0,11647,11565,11647,11565,6500,6500,10988,10720,944,904,0,0,0,0,0
04070464,1,0,55,2019,2018,1,.15300,.15300,2,.12000,.22000,07,D,.14000,.06690,80000,D,26000,D,0,D,0,D,0,D,0,D,0,D,4,D,1464,D,0,D,0,D,1,D,1,D,0,D,6953,4592,7039,6924,4726,4548,16218,16218,102000,102000,102000,99512,2000,2000,0,0,0,0,0,0,102000,102000,0,0,9039,8924,9039,8924,0,0,0,0,2,3,0,0,0,0,0
04070484,1,0,38,2019,2018,0,.15300,.15300,2,.22000,.22000,10,D,.00000,.00000,60000,D,46000,D,0,D,0,D,0,D,0,D,0,D,0,D,1150,D,0,D,0,D,0,D,0,D,0,D,9732,0,9919,9669,0,0,16218,16218,106000,106000,0,0,0,0,0,0,0,0,0,0,106000,106000,0,0,9919,9669,9919,9669,0,0,0,0,0,0,0,0,0,0,0
04070544,1,0,0,2019,2018,0,.03800,.03800,1,.34870,.34870,10,D,.00000,.00000,262313,D,0,D,0,D,0,D,0,D,0,D,0,D,3800,D,0,D,0,D,0,D,0,D,0,D,33376,D,53535,0,53911,53409,0,0,24089,24647,262313,262313,0,0,0,0,0,0,0,0,0,0,228937,228937,0,0,53911,53409,53911,53409,0,0,0,0,0,0,0,0,0,0,0
04070544,2,0,0,2019,2018,0,.15300,.15300,1,.24000,.24000,10,D,.00000,.00000,128395,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,22102,0,22224,22061,0,0,19644,19644,128395,128395,0,0,0,0,0,0,0,0,0,0,128395,128395,0,0,22224,22061,22224,22061,0,0,0,0,0,0,0,0,0,0,0
04070574,1,0,0,2019,2018,2,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04070584,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,05,D,.02000,.02000,24000,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,2924,D,1229,183,1250,1222,189,181,3672,3672,24000,24000,24000,23415,0,0,0,0,0,0,0,0,24000,24000,0,0,1250,1222,1250,1222,4401,4401,4124,4023,0,0,0,0,0,0,0
04070604,1,0,48,2019,2018,0,.15300,.15300,2,.07650,.07650,19,D,.02270,.02270,20000,D,0,D,0,D,0,D,0,D,0,D,0,D,90,D,0,D,0,D,0,D,0,D,0,D,0,D,-97,213,-73,-104,217,212,3060,3060,20000,20000,20000,19512,0,0,0,0,0,0,73,104,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
04070634,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,25,D,.00000,.00000,0,D,0,D,0,D,250,D,10206,D,0,D,3276,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,250,250,250,244,0,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,2300,2300,0,0,0,0,0,0,0,0,0
04070644,1,0,0,2019,2018,2,.00000,.00000,1,-.4000,-.4000,23,D,.02210,.02150,0,D,0,D,0,D,0,D,17226,D,0,D,0,D,600,D,0,D,0,D,0,D,2,D,2,D,0,D,0,-180,0,0,-177,-181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0
04070684,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,36,D,.00000,.00000,0,D,0,D,0,D,0,D,13518,D,0,D,0,D,2600,D,5,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,77,77,77,75,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04070694,1,65,0,2019,2018,0,.15300,.15300,2,.12000,.12000,47,D,.05750,.05750,52605,D,38745,D,0,D,0,D,0,D,0,D,0,D,2800,D,48,D,0,D,0,D,0,D,0,D,2000,D,7504,4221,7545,7490,4240,4214,13977,13977,91350,91350,91350,89122,0,0,0,0,0,0,0,0,91350,91350,0,0,7545,7490,7545,7490,6000,6000,0,0,0,0,0,0,0,0,0
04070704,1,0,0,2019,2018,3,.15300,.15300,2,.22000,.22000,02,D,.00000,.00000,56000,D,78601,D,0,D,0,D,0,D,0,D,0,D,5000,D,600,D,0,D,2,D,3,D,3,D,14440,D,17290,0,17478,17228,0,0,20594,20594,167631,167631,0,0,6000,6000,0,0,0,0,0,0,167631,167631,0,0,23478,23228,23478,23228,0,0,0,0,0,0,0,0,0,0,0
