NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
03944214,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,12822,D,0,D,6600,D,0,D,0,D,0,D,0,D,0,D,0,D,60,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944224,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,43,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,300,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944274,1,0,0,2019,2018,4,.15300,.15300,2,.12000,.12000,05,D,.06000,.06000,46000,D,35000,D,0,D,0,D,0,D,0,D,23520,D,0,D,120,D,0,D,2,D,3,D,4,D,0,D,-55,219,-41,-96,248,132,12393,12393,81000,81000,81000,79024,6459,6404,41,96,0,0,0,0,81000,81000,0,0,6459,6404,6459,6404,8802,8802,120,117,0,0,0,0,0,0,0
03944314,1,0,47,2019,2018,2,.15300,.15300,2,.00000,.00000,18,D,.00000,.00000,18000,D,0,D,0,D,0,D,16986,D,0,D,0,D,50,D,0,D,0,D,0,D,0,D,1,D,600,D,-3477,0,-3461,-3526,0,0,2754,2754,21700,21700,21700,21171,0,0,0,0,0,0,3461,3526,21700,21700,0,0,0,0,0,0,5060,5060,600,585,0,0,0,0,0,0,0
03944334,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,34,D,.05500,.05500,32355,D,0,D,0,D,0,D,0,D,0,D,15000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2245,1295,2252,2225,1298,1286,4950,4950,32355,32355,32355,31566,0,0,0,0,0,0,0,0,32355,32355,0,0,2252,2225,2252,2225,8750,8750,0,0,0,0,0,0,0,0,0
03944334,2,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,34,D,.05500,.05500,35092,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2574,1446,2581,2553,1449,1437,5369,5369,35092,35092,35092,34236,0,0,0,0,0,0,0,0,35092,35092,0,0,2581,2553,2581,2553,8750,8750,0,0,0,0,0,0,0,0,0
03944334,3,0,0,2019,2018,1,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,0,0,0,0,0,0,0,0,0
03944374,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,2100,D,17838,D,0,D,0,D,500,D,90,D,0,D,0,D,0,D,0,D,20560,D,0,0,0,0,0,0,0,0,2100,2100,0,0,0,0,0,0,0,0,0,0,2100,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944404,1,0,0,2019,2018,0,.00000,.00000,1,.12000,.12000,17,D,.05250,.05250,0,D,0,D,0,D,0,D,0,D,0,D,7500,D,0,D,43,D,0,D,0,D,0,D,0,D,0,D,1078,587,1085,1058,590,578,0,0,22632,22632,22632,22080,0,0,0,0,0,0,0,0,22632,22632,0,0,1085,1058,1085,1058,3000,3000,0,0,0,0,0,0,0,0,0
03944414,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,01,D,.04000,.04020,26000,D,0,D,0,D,0,D,0,D,0,D,0,D,300,D,300,D,0,D,0,D,0,D,0,D,0,D,1483,980,1490,1462,981,978,3978,3978,26000,26000,26000,25366,0,0,0,0,0,0,0,0,26000,26000,0,0,1490,1462,1490,1462,2211,2244,2589,2526,0,0,0,0,0,0,0
03944424,1,0,0,2019,2018,3,.15300,.15300,1,.33060,.33060,39,D,.43740,.45910,36191,D,0,D,0,D,0,D,0,D,0,D,13140,D,0,D,0,D,0,D,2,D,2,D,2,D,600,D,-4672,431,-4613,-4848,529,137,5537,5537,36191,36191,36191,35308,1911,1864,2589,2636,0,0,2024,2212,36191,36191,0,0,1911,1864,1911,1864,0,0,0,0,0,0,0,0,0,0,0
03944474,1,0,0,2019,2018,2,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,12579,D,0,D,0,D,0,D,0,D,0,D,51,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944484,1,80,0,2019,2018,0,.00000,.00000,2,.22000,.22000,06,D,.04630,.04630,0,D,0,D,0,D,96956,D,19038,D,0,D,0,D,1900,D,300,D,0,D,0,D,0,D,0,D,0,D,25652,4880,25715,25465,4898,4824,0,0,179098,179098,179098,174730,0,0,0,0,0,0,0,0,179098,179098,0,0,25715,25465,25715,25465,0,0,0,0,0,0,0,0,0,0,0
03944494,1,0,0,2019,2018,2,.00000,.00000,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3400,D,0,D,0,D,0,D,0,D,0,D,8190,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944524,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,.02350,28,D,-.0077,.09230,0,D,0,D,0,D,12000,D,15976,D,0,D,0,D,1700,D,105,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,12000,12000,12000,11707,0,0,0,0,0,0,0,0,12000,12000,0,0,0,0,0,0,6750,6750,0,0,0,0,0,0,0,0,0
03944524,2,0,0,2019,2018,1,.00000,.00000,1,-.0765,-.0765,28,D,-.0077,-.0077,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,9900,0,0,0,0,0,0,0,0,0
03944534,1,63,0,2019,2018,1,.15300,.15300,1,.00000,.00000,10,D,.00000,.00000,19240,D,0,D,0,D,0,D,0,D,0,D,10800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,2944,2944,19244,19244,0,0,124,89,0,0,0,0,0,0,19244,19244,0,0,124,89,124,89,0,0,0,0,0,0,0,0,0,0,0
03944544,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,460,D,2641,D,0,D,0,D,640,D,0,D,0,D,0,D,0,D,0,D,2304,D,0,0,0,0,0,0,0,0,460,460,0,0,0,0,0,0,0,0,0,0,460,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944554,1,0,0,2019,2018,2,.00000,.00000,1,-.0765,-.0765,21,D,-.0214,-.0214,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0
03944574,1,0,44,2019,2018,1,.15300,.15300,2,.22000,.22000,10,D,.00000,.00000,83222,D,37135,D,0,D,0,D,0,D,0,D,0,D,6800,D,0,D,0,D,1,D,1,D,1,D,10424,D,11015,0,11078,10828,0,0,18415,18415,120357,120357,0,0,2000,2000,0,0,0,0,0,0,120357,120357,0,0,13078,12828,13078,12828,0,0,0,0,0,0,0,0,0,0,0
03944574,2,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,10,D,.00000,.00000,34384,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2489,0,2496,2468,0,0,5261,5261,34384,34384,0,0,0,0,0,0,0,0,0,0,34384,34384,0,0,2496,2468,2496,2468,0,0,0,0,0,0,0,0,0,0,0
03944604,1,0,0,2019,2018,0,.15300,.15300,1,.22000,.22000,26,D,.05900,.05900,87000,D,0,D,0,D,0,D,0,D,0,D,16920,D,0,D,230,D,0,D,0,D,0,D,0,D,480,D,12507,3928,12539,12414,3935,3910,13311,13311,87450,87450,87450,85317,0,0,0,0,0,0,0,0,87450,87450,0,0,12539,12414,12539,12414,12000,11902,0,0,0,0,0,0,0,0,0
03944624,1,0,54,2019,2018,1,.03800,.03800,2,.32000,.32000,09,D,.08500,.08500,160000,D,137000,D,0,D,0,D,0,D,0,D,0,D,6500,D,50,D,0,D,0,D,0,D,0,D,15496,D,67897,24839,68084,67338,24872,24741,40879,41995,354261,354261,354261,345621,500,500,0,0,0,0,0,0,338765,338765,0,0,68584,67838,68584,67838,24000,24000,14333,13983,0,0,0,0,0,0,0
03944634,1,0,0,2019,2018,1,.15300,.15300,2,.27980,.27980,05,D,.00000,.00000,45948,D,0,D,0,D,0,D,0,D,0,D,0,D,3000,D,120,D,0,D,1,D,1,D,1,D,3252,D,194,0,243,48,0,0,7030,7030,45948,45948,45948,44827,2000,2000,0,0,0,0,10,150,45948,45948,0,0,2253,2198,2253,2198,8802,8802,6372,6217,0,0,0,0,0,0,0
03944674,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,36,D,.02970,.02970,33000,D,0,D,0,D,0,D,0,D,0,D,8400,D,0,D,0,D,0,D,0,D,0,D,0,D,240,D,2323,580,2330,2302,588,557,5049,5049,33000,33000,33000,32195,0,0,0,0,0,0,0,0,33000,33000,0,0,2330,2302,2330,2302,0,0,0,0,0,0,0,0,0,0,0
03944694,1,33,0,2019,2018,2,.15300,.15300,1,.12000,.22000,11,D,.06000,.06000,70000,D,0,D,0,D,0,D,0,D,0,D,15600,D,0,D,5424,D,0,D,2,D,2,D,2,D,0,D,1971,3135,1988,1921,3142,3116,10710,10710,70000,70000,70000,68293,4000,4000,0,0,0,0,0,0,70000,70000,0,0,5988,5921,5988,5921,4600,4600,0,0,0,0,0,0,0,0,0
03944694,2,0,0,2019,2018,0,.15300,.15300,1,.10000,.10000,11,D,.06060,.06060,17282,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,523,398,528,508,402,386,2644,2644,17282,17282,17282,16861,0,0,0,0,0,0,0,0,17282,17282,0,0,528,508,528,508,4600,4600,0,0,0,0,0,0,0,0,0
03944714,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,02,D,.00000,.00000,28416,D,0,D,0,D,0,D,0,D,0,D,14880,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1773,0,1779,1752,0,0,4348,4348,28416,28416,0,0,0,0,0,0,0,0,0,0,28416,28416,0,0,1779,1752,1779,1752,0,0,0,0,0,0,0,0,0,0,0
03944744,1,0,0,2019,2018,0,.15300,.15300,1,.00000,.07650,44,D,.00000,.00000,8500,D,0,D,0,D,0,D,0,D,0,D,0,D,200,D,0,D,0,D,0,D,0,D,0,D,0,D,-521,0,-518,-529,0,0,1301,1301,8500,8500,0,0,0,0,0,0,0,0,518,529,8500,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944764,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,29,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,4800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944814,1,38,0,2019,2018,1,.15300,.15300,1,.12000,.12000,28,D,.06840,.06840,46000,D,0,D,0,D,0,D,0,D,0,D,8700,D,0,D,75,D,0,D,0,D,0,D,0,D,2700,D,4136,1736,4148,4101,1749,1699,7038,7038,59002,59002,59002,57563,500,500,0,0,0,0,0,0,59002,59002,0,0,4648,4601,4648,4601,9900,9900,0,0,0,0,0,0,0,0,0
03944824,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,6012,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944844,1,0,0,2019,2018,4,.15300,.15300,2,.12000,.12000,05,D,.00000,.00000,60000,D,600,D,0,D,0,D,0,D,0,D,0,D,1200,D,0,D,0,D,4,D,4,D,4,D,5956,D,-4723,0,-4709,-4764,0,0,9272,9272,54600,54600,54600,53268,3291,3236,4709,4764,0,0,0,0,54600,54600,0,0,3291,3236,3291,3236,8802,8802,7156,6981,0,0,0,0,0,0,0
03944864,1,38,0,2019,2018,1,.15300,.15300,2,.12000,.12000,47,D,.05750,.05750,25634,D,25112,D,0,D,0,D,0,D,0,D,0,D,1000,D,506,D,0,D,1,D,1,D,1,D,7560,D,815,1891,829,774,1897,1872,7764,7764,50746,50746,50746,49508,2000,2000,0,0,0,0,0,0,50746,50746,0,0,2829,2774,2829,2774,6000,6000,0,0,0,0,0,0,0,0,0
03944894,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,14,D,-.0138,-.0138,0,D,0,D,0,D,1000,D,23850,D,0,D,0,D,3500,D,822,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944904,1,0,0,2019,2018,2,.00000,.00000,1,-.0765,-.0765,33,D,-.0229,-.0230,0,D,0,D,0,D,0,D,0,D,0,D,0,D,7500,D,0,D,0,D,0,D,0,D,0,D,1170,D,0,-75,0,0,-75,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200,11200,8670,8459,75,75,0,0,0,0,0
03944944,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,02,D,.00000,.00000,49000,D,0,D,0,D,0,D,0,D,0,D,0,D,700,D,155,D,0,D,0,D,0,D,0,D,0,D,4435,0,4442,4414,0,0,7497,7497,50600,50600,0,0,0,0,0,0,0,0,0,0,50600,50600,0,0,4442,4414,4442,4414,0,0,0,0,0,0,0,0,0,0,0
03944954,1,0,0,2019,2018,1,.15300,.15300,1,.12000,.12000,07,D,.08650,.08760,40096,D,0,D,0,D,0,D,0,D,0,D,0,D,6000,D,80,D,0,D,0,D,0,D,0,D,1680,D,1868,476,1880,1833,494,419,6135,6135,40096,40096,40096,39118,500,500,0,0,0,0,0,0,40096,40096,0,0,2380,2333,2380,2333,0,0,0,0,200,200,0,0,0,0,0
03944954,2,37,0,2019,2018,1,.15300,.15300,1,.27980,.27980,07,D,.12290,.12410,39816,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,1,D,0,D,223,627,266,95,651,553,6092,6092,39816,39816,39816,38845,2000,2000,0,0,0,0,80,204,39816,39816,0,0,2346,2299,2346,2299,0,0,0,0,0,0,0,0,18,46,0
03944954,3,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,07,D,-.0176,-.0176,0,D,0,D,0,D,0,D,15744,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03944954,4,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,07,D,.02320,.02380,23913,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1232,166,1239,1212,168,159,3659,3659,23913,23913,23913,23330,0,0,0,0,0,0,0,0,23913,23913,0,0,1239,1212,1239,1212,0,0,0,0,0,0,0,0,0,0,0
03944964,1,0,0,2019,2018,1,.15300,.15300,2,.22000,.22000,33,D,.06330,.06330,62000,D,100000,D,0,D,0,D,0,D,0,D,0,D,6800,D,100,D,5680,D,1,D,1,D,1,D,9948,D,19577,8907,19639,19389,8905,8914,24786,24786,162000,162000,162000,158049,2000,2000,0,0,600,600,0,0,162000,162000,0,0,22239,21989,22239,21989,16050,16050,16848,16193,0,0,120,120,0,0,0
03944984,1,0,0,2019,2018,0,.15300,.15300,1,-.0765,-.0765,25,D,.00000,.00000,3800,D,0,D,0,D,0,D,12576,D,0,D,0,D,420,D,0,D,0,D,0,D,0,D,0,D,0,D,-291,0,-291,-291,0,0,581,581,3800,3800,3800,3707,0,0,0,0,0,0,291,291,3800,3800,0,0,0,0,0,0,2300,2300,420,410,0,0,0,0,0,0,0
03945004,1,40,0,2019,2018,1,.15300,.15300,2,.12000,.12000,44,D,.00000,.00000,32000,D,55000,D,0,D,0,D,0,D,0,D,0,D,3400,D,15,D,0,D,1,D,1,D,1,D,0,D,5165,0,5179,5124,0,0,13311,13311,87000,87000,0,0,2000,2000,0,0,0,0,0,0,87000,87000,0,0,7179,7124,7179,7124,0,0,0,0,0,0,0,0,0,0,0
03945014,1,0,0,2019,2018,2,.15300,.15300,1,.06060,.06060,26,D,.02500,.03000,18000,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,2,D,2,D,2,D,0,D,-7553,63,-7506,-7694,65,55,2754,2754,21200,21200,21200,20683,320,285,2325,2325,0,0,5181,5369,21200,21200,0,0,320,285,320,285,18000,17902,0,0,0,0,0,0,0,0,0
03945064,1,0,0,2019,2018,2,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,12000,D,0,D,0,D,0,D,1800,D,96,D,0,D,0,D,0,D,0,D,3096,D,0,0,0,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03945084,1,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,03,D,.02880,.02880,25000,D,0,D,0,D,0,D,0,D,0,D,4860,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1029,391,1036,1009,393,387,3825,3825,22222,22222,22222,21680,0,0,0,0,0,0,0,0,22222,22222,0,0,1036,1009,1036,1009,5312,5312,393,377,0,0,0,0,0,0,0
03945094,1,0,0,2019,2018,0,.00000,.00000,1,-.0765,-.0765,05,D,-.0649,-.0649,0,D,0,D,0,D,0,D,17754,D,0,D,0,D,2900,D,0,D,0,D,0,D,0,D,0,D,2996,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401,4401,5896,5752,0,0,0,0,0,0,0
03945104,1,31,0,2019,2018,0,.15300,.15300,2,.12000,.12000,34,D,.05500,.05500,48000,D,38500,D,0,D,0,D,0,D,0,D,0,D,900,D,75,D,0,D,0,D,0,D,0,D,7260,D,7105,3788,7119,7064,3794,3770,13235,13235,86500,86500,86500,84390,0,0,0,0,0,0,0,0,86500,86500,0,0,7119,7064,7119,7064,17500,17500,8160,7961,0,0,0,0,0,0,0
03945204,1,0,0,2019,2018,2,.15300,.15300,1,.12000,.12000,14,D,.04950,.04950,48918,D,0,D,0,D,0,D,0,D,0,D,0,D,1150,D,326,D,0,D,1,D,1,D,1,D,5992,D,926,2034,938,891,2034,2034,7484,7484,48918,48918,48918,47725,2500,2500,0,0,0,0,0,0,48918,48918,0,0,3438,3391,3438,3391,0,0,0,0,58,56,0,0,0,0,0
03945204,3,0,0,2019,2018,0,.15300,.15300,1,.12000,.12000,14,D,.04950,.04950,24123,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1257,1084,1264,1237,1084,1084,3691,3691,24123,24123,24123,23535,0,0,0,0,0,0,0,0,24123,24123,0,0,1264,1237,1264,1237,0,0,0,0,0,0,0,0,0,0,0
03945264,1,0,0,2019,2018,2,.00000,.00000,1,-.0765,-.0765,07,D,-.0176,-.0176,0,D,0,D,0,D,0,D,0,D,0,D,1524,D,0,D,0,D,0,D,0,D,0,D,0,D,137,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03945274,1,0,0,2019,2018,2,.00000,.00000,1,-.4000,-.4000,25,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,2,D,2,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,3400,0,0,0,0,0,0,0,0,0
03945284,1,0,0,2019,2018,2,.00000,.00000,1,.12000,.12000,05,D,.06000,.06000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4800,D,0,D,0,D,0,D,0,D,0,D,1400,D,4268,428,4279,4232,450,365,0,0,64261,64261,64261,62694,1000,1000,0,0,0,0,0,0,64261,64261,0,0,5279,5232,5279,5232,8802,8802,6200,6049,0,0,0,0,0,0,0
