NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
03891814,1,0,0,2018,2017,0,.15300,.15300,1,.17650,.17650,48,D,.00000,.00000,12000,D,0,D,0,D,0,D,0,D,0,D,10500,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-70,0,-70,-250,0,0,1836,1836,12000,12000,0,0,0,0,0,0,0,0,230,250,12000,12000,0,0,160,0,160,0,0,0,0,0,0,0,0,0,0,0,0
03891824,1,0,0,2018,2017,0,.15300,.15300,1,.12000,.15000,19,D,.03520,.03400,22706,D,0,D,0,D,0,D,0,D,0,D,0,D,100,D,0,D,0,D,0,D,0,D,0,D,3840,D,1380,523,1380,1094,523,526,3474,3474,22706,22706,22706,22152,0,0,0,0,0,0,0,0,22706,22706,0,0,1380,1094,1380,1094,0,0,0,0,0,0,0,0,0,0,0
03891834,1,0,0,2018,2017,0,.00000,.00000,1,-.0765,-.0765,06,D,-.0077,-.0077,0,D,0,D,0,D,0,D,16140,D,0,D,15000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03891844,1,0,0,2018,2017,0,.00000,.00000,1,.22200,.27750,23,D,.06350,.06350,0,D,0,D,0,D,19200,D,18462,D,0,D,0,D,1800,D,1435,D,0,D,0,D,0,D,0,D,1868,D,3216,724,3216,2564,724,720,0,0,34950,34950,27840,27161,0,0,0,0,0,0,0,0,34950,34950,0,0,3216,2564,3216,2564,0,0,0,0,289,282,0,0,0,0,0
03891854,1,0,0,2018,2017,0,.15300,.15300,1,.22000,.25000,22,D,.05100,.05100,62000,D,0,D,0,D,0,D,0,D,0,D,7860,D,0,D,40,D,0,D,0,D,0,D,0,D,0,D,8639,2683,8639,6940,2683,2671,9486,9486,62000,62000,62000,60488,0,0,0,0,0,0,0,0,62000,62000,0,0,8639,6940,8639,6940,0,0,0,0,0,0,0,0,0,0,0
03891864,1,0,0,2018,2017,0,.15300,.15300,1,.12000,.14140,47,D,.05750,.05750,45000,D,0,D,0,D,0,D,0,D,0,D,0,D,500,D,0,D,0,D,0,D,0,D,0,D,6164,D,4393,1893,4393,3770,1893,2092,6885,6885,45000,45000,45000,43902,0,0,0,0,0,0,0,0,38836,45000,0,0,4393,3770,4393,3770,3000,3000,6664,0,0,0,0,0,0,0,0
03891864,2,0,0,2018,2017,0,.15300,.15300,1,.12000,.15000,47,D,.05750,.05750,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2474,1242,2474,1970,1242,1229,4590,4590,30000,30000,30000,29268,0,0,0,0,0,0,0,0,30000,30000,0,0,2474,1970,2474,1970,3000,3000,0,0,0,0,0,0,0,0,0
03891874,1,31,0,2018,2017,1,.15300,.15300,1,.12000,.15000,34,D,.05500,.05500,43601,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3255,1628,3255,2300,1628,1609,6671,6671,43601,43601,43601,42538,0,0,0,0,0,0,0,0,43601,43601,0,0,3255,2800,3255,2800,14000,14000,0,0,0,0,0,0,0,0,0
03891884,1,0,0,2018,2017,1,.00000,.00000,1,.12000,.15000,18,D,.05800,.05800,0,D,0,D,0,D,0,D,0,D,0,D,0,D,350,D,0,D,0,D,1,D,1,D,1,D,480,D,5354,3379,5354,3279,3379,3371,0,0,64261,64261,64261,62694,1000,2000,0,0,0,0,0,0,64261,64261,0,0,6354,5279,6354,5279,2480,2480,830,810,0,0,0,0,0,0,0
03891934,1,0,0,2018,2017,0,.15300,.15300,1,.12000,.14510,19,D,.03520,.03290,48461,D,0,D,0,D,0,D,0,D,0,D,0,D,600,D,7352,D,0,D,0,D,0,D,0,D,1760,D,4552,1242,4552,4185,1242,1433,7415,7415,48461,48461,48461,47279,0,0,0,0,0,0,0,0,46701,48461,0,0,4552,4185,4552,4185,0,0,0,0,0,0,0,0,0,0,0
