NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04420504,1,71,0,2021,2020,0,.15300,.15300,1,.00000,.00000,10,D,.00000,.00000,0,D,0,D,0,D,0,D,16782,D,0,D,3396,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04420514,1,51,49,2021,2020,1,.15300,.15300,2,.10000,.10000,47,D,.02000,.02000,1559,D,32435,D,0,D,0,D,0,D,0,D,0,D,590,D,0,D,0,D,0,D,0,D,0,D,3012,D,412,990,419,389,996,973,5201,5201,33994,33994,33994,33165,500,500,0,500,0,0,0,0,33994,33994,0,0,919,889,919,889,9000,9000,0,0,0,0,0,0,0,0,0
04420544,1,87,0,2021,2020,0,.15300,.15300,1,.00000,.00000,31,D,.00000,.00000,0,D,0,D,0,D,8000,D,25272,D,0,D,0,D,2000,D,74,D,0,D,0,D,0,D,0,D,600,D,0,0,0,0,0,0,0,0,9119,9119,0,0,0,0,0,0,0,0,0,0,9119,9119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04420564,1,75,78,2021,2020,0,.15300,.15300,2,.10000,.10000,21,D,.04750,.04750,25479,D,20020,D,0,D,0,D,0,D,0,D,0,D,5000,D,0,D,0,D,0,D,0,D,0,D,9972,D,1802,1427,1810,1780,1432,1414,6961,6961,45499,45499,44299,43189,0,0,0,0,0,0,0,0,45499,45499,0,0,1810,1780,1810,1780,4650,4650,0,0,0,0,0,0,0,0,0
04420574,1,53,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,850,D,0,D,0,D,0,D,0,D,0,D,0,D,-250,0,0,-1000,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04420594,1,38,40,2021,2020,0,.15300,.15300,2,.12000,.12000,38,D,.07700,.07700,7973,D,58010,D,0,D,0,D,0,D,0,D,0,D,0,D,20,D,0,D,0,D,0,D,0,D,0,D,4537,4040,4547,4508,4045,4025,10095,10095,65983,65983,65983,64374,0,0,0,0,0,0,0,0,65983,65983,0,0,4547,4508,4547,4508,4630,4630,0,0,0,0,0,0,0,0,0
04420604,1,22,49,2021,2020,5,.15300,.15300,2,.25980,.15980,29,D,.00000,.00000,16073,D,0,D,0,D,0,D,0,D,0,D,16800,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-3260,0,-2702,-4935,0,0,2459,2459,39502,39502,0,0,1470,5000,1400,5000,0,0,1302,1376,39502,39502,0,0,1470,1440,1470,1440,0,0,0,0,0,0,0,0,0,0,0
04420604,3,21,0,2021,2020,0,.15300,.15300,8,.00000,.00000,29,D,.00000,.00000,4685,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,717,717,4685,4685,0,0,0,0,0,0,0,0,0,0,4685,4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04420624,1,38,33,2021,2020,0,.15300,.15300,2,.10000,.10000,06,D,.04550,.04550,33600,D,0,D,0,D,0,D,0,D,0,D,21372,D,0,D,465,D,0,D,0,D,0,D,0,D,0,D,873,397,880,850,400,387,5141,5141,33600,33600,33600,32781,0,0,0,0,0,0,0,0,33600,33600,0,0,880,850,880,850,0,0,0,0,0,0,0,0,0,0,0
04420624,2,33,0,2021,2020,0,.15300,.15300,1,.12000,.12000,06,D,.04550,.04550,25200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1334,581,1339,1319,582,576,3856,3856,25200,25200,25200,24585,0,0,0,0,0,0,0,0,25200,25200,0,0,1339,1319,1339,1319,0,0,0,0,0,0,0,0,0,0,0
04420644,1,62,0,2021,2020,0,.15300,.15300,1,.12000,.12000,50,D,.05210,.05210,26830,D,0,D,0,D,0,D,0,D,0,D,6720,D,0,D,170,D,0,D,0,D,0,D,0,D,1800,D,1529,462,1534,1515,467,448,4105,4105,26830,26830,26830,26176,0,0,0,0,0,0,0,0,26830,26830,0,0,1534,1515,1534,1515,9754,9832,1800,1756,0,0,0,0,0,0,0
04420674,1,37,32,2021,2020,2,.15300,.15300,2,.12000,.12000,48,D,.00000,.00000,70000,D,0,D,0,D,0,D,0,D,0,D,0,D,4000,D,0,D,0,D,2,D,2,D,2,D,7620,D,519,0,1029,-1010,0,0,10710,10710,70000,70000,0,0,4000,6000,0,6000,0,0,0,0,70000,70000,0,0,5029,4990,5029,4990,0,0,0,0,0,0,0,0,0,0,0
04420704,1,53,56,2021,2020,0,.15300,.15300,2,.22000,.22000,05,D,.09300,.09300,110000,D,78000,D,0,D,7200,D,0,D,0,D,0,D,5400,D,5,D,0,D,0,D,0,D,0,D,6284,D,27491,10613,27528,27379,10656,10485,28764,28764,188200,188200,188200,183610,0,0,0,0,0,0,0,0,188200,188200,0,0,27528,27379,27528,27379,9202,9202,5628,5658,0,0,0,0,0,0,0
04420724,1,62,61,2021,2020,0,.15300,.15300,2,.22000,.22000,37,D,.05000,.05000,112969,D,71244,D,0,D,0,D,0,D,0,D,0,D,19009,D,200,D,0,D,0,D,0,D,0,D,15844,D,26400,7897,26421,26338,7906,7873,28185,28185,184213,184213,184213,179720,0,0,0,0,0,0,0,0,168369,168369,0,0,26421,26338,26421,26338,12700,12700,17000,17000,0,0,0,0,0,0,0
04420744,1,39,0,2021,2020,1,.15300,.15300,1,-.3400,-.3400,34,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,14800,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-750,0,0,-3000,0,0,0,0,12000,12000,12000,11707,0,3000,0,3000,0,0,0,0,12000,12000,0,0,0,0,0,0,16125,16125,0,0,0,0,0,0,0,0,0
04420754,1,40,40,2021,2020,2,.15300,.15300,2,.22000,.22000,0,T,.00000,.00000,27684,D,120000,D,0,D,0,D,0,D,0,D,0,D,1200,D,0,D,0,D,0,D,1,D,2,D,6112,D,15921,0,16208,15059,0,0,22596,22596,148109,148109,0,0,2500,3500,0,3500,0,0,0,0,148109,148109,0,0,18708,18559,18708,18559,0,0,0,0,0,0,0,0,0,0,0
04420754,2,26,0,2021,2020,0,.15300,.15300,1,.12000,.12000,0,T,.00000,.00000,36641,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2707,0,2711,2692,0,0,5606,5606,36641,36641,0,0,0,0,0,0,0,0,0,0,36641,36641,0,0,2711,2692,2711,2692,0,0,0,0,0,0,0,0,0,0,0
04420814,1,46,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,05,D,.00780,.00780,5313,D,0,D,0,D,0,D,0,D,0,D,0,D,4500,D,0,D,0,D,0,D,0,D,0,D,11660,D,-406,-192,-406,-406,-191,-196,813,813,5555,5555,5555,5420,0,0,0,0,0,0,406,406,5555,5555,0,0,0,0,0,0,4601,4601,16160,15766,0,0,0,0,191,192,0
04420834,1,33,27,2021,2020,1,.15300,.15300,2,.12000,.12000,36,D,.03800,.03800,99214,D,0,D,0,D,0,D,0,D,0,D,16248,D,0,D,4880,D,0,D,1,D,1,D,1,D,10728,D,6252,2594,6512,5473,2601,2572,15180,15180,99024,99024,99024,96609,2000,3000,0,3000,0,0,0,0,99024,99024,0,0,8512,8473,8512,8473,0,0,0,0,0,0,0,0,0,0,0
04420854,1,40,0,2021,2020,2,.15300,.15300,1,.31060,.21060,36,D,.00000,.00000,32000,D,0,D,0,D,0,D,0,D,0,D,8940,D,0,D,125,D,0,D,0,D,2,D,2,D,0,D,-6609,0,-6042,-8313,0,0,4896,4896,29191,29191,29191,28479,1054,6000,2800,6000,0,0,3242,3352,29191,29191,0,0,1054,1039,1054,1039,0,0,0,0,0,0,0,0,973,981,0
04420914,1,29,0,2021,2020,1,.15300,.15300,1,.12000,.12000,28,D,.05010,.05010,52500,D,0,D,0,D,0,D,0,D,0,D,0,D,3300,D,0,D,0,D,1,D,1,D,1,D,1528,D,1525,1289,1780,760,1296,1269,8033,8033,52500,52500,52500,51220,2000,3000,0,3000,0,0,0,0,52500,52500,0,0,3780,3760,3780,3760,10300,10300,0,0,0,0,0,0,0,0,0
04420914,2,24,0,2021,2020,0,.15300,.15300,1,.00000,.00000,28,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,0,0,0,0
04420984,1,73,0,2021,2020,0,.15300,.15300,1,.00000,.00000,07,D,.00000,.00000,0,D,0,D,0,D,0,D,8142,D,0,D,1944,D,0,D,0,D,0,D,0,D,0,D,0,D,240,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04421004,1,65,0,2021,2020,0,.15300,.15300,1,.22000,.22000,39,D,.03070,.03070,55054,D,0,D,0,D,0,D,0,D,0,D,0,D,610,D,0,D,0,D,0,D,0,D,0,D,1400,D,4914,1690,4932,4858,1690,1690,8423,8423,55606,55606,55054,53711,0,0,0,0,0,0,0,0,55606,55606,0,0,4932,4858,4932,4858,0,0,0,0,0,0,0,0,0,0,0
04421024,1,68,0,2021,2020,0,.15300,.15300,1,.22000,.22000,07,D,.05030,.05030,50000,D,0,D,0,D,0,D,18728,D,0,D,13800,D,0,D,0,D,0,D,0,D,0,D,0,D,240,D,8173,2285,8191,8117,2288,2276,7650,7650,70419,70419,54500,53171,0,0,0,0,0,0,0,0,70419,70419,0,0,8191,8117,8191,8117,0,0,0,0,0,0,0,0,0,0,0
04421024,2,31,0,2021,2020,0,.15300,.15300,1,.17650,.17650,07,D,.01760,.01760,12985,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-165,-51,-159,-185,-50,-53,1987,1987,12985,12985,12985,12668,0,0,0,0,0,0,217,229,12985,12985,0,0,59,44,59,44,0,0,0,0,0,0,0,0,50,51,0
04421044,1,56,54,2021,2020,3,.15300,.15300,2,.12000,.12000,38,D,.07700,.07700,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,155,D,0,D,0,D,0,D,0,D,11016,D,2319,3047,2329,2290,3085,2934,4590,4590,60000,60000,60000,58537,1500,1500,0,1500,0,0,0,0,60000,60000,0,0,3829,3790,3829,3790,4630,4630,0,0,0,0,0,0,0,0,0
04421044,2,26,0,2021,2020,0,.15300,.15300,8,.00000,.00000,38,D,.00000,.00000,7734,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,1183,1183,7734,7734,7734,7545,0,0,0,0,0,0,0,0,7734,7734,0,0,0,0,0,0,7984,7795,0,0,0,0,0,0,0,0,0
04421044,3,32,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,38,D,-.0069,-.0069,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,2315,0,0,0,0,0,0,0,0,0
04421084,1,63,0,2021,2020,0,.15300,.15300,1,.02250,.02250,07,D,-.0176,-.0176,1,D,0,D,0,D,13200,D,17568,D,0,D,0,D,5300,D,0,D,0,D,0,D,0,D,0,D,7088,D,29,0,30,29,-0,-0,0,0,13201,13201,9505,9273,0,0,0,0,0,0,0,0,6113,6113,0,0,30,29,30,29,0,0,0,0,0,0,0,0,0,0,0
04421094,1,41,0,2021,2020,3,.15300,.15300,1,.24000,.29000,44,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,9000,D,735,D,0,D,3,D,3,D,3,D,53360,D,19415,0,19432,19363,0,0,0,0,200003,200003,0,0,6000,6000,0,6000,0,0,0,0,146643,146643,0,0,25432,25363,25432,25363,0,0,0,0,0,0,0,0,0,0,0
04421114,1,71,62,2021,2020,0,.15300,.15300,2,.10000,.10000,33,D,.04000,.04000,0,D,35523,D,0,D,0,D,0,D,0,D,0,D,24509,D,0,D,0,D,0,D,0,D,0,D,2248,D,935,353,942,912,351,361,5435,5435,35523,35523,35523,34657,0,0,0,0,0,0,0,0,35523,35523,0,0,942,912,942,912,16050,16050,26757,25860,0,0,0,0,0,0,0
04421114,2,28,0,2021,2020,0,.15300,.15300,1,.12000,.12000,33,D,.06090,.06090,50326,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4349,2312,4354,4334,2316,2298,7700,7700,50326,50326,50326,49099,0,0,0,0,0,0,0,0,50326,50326,0,0,4354,4334,4354,4334,8000,8000,0,0,0,0,0,0,0,0,0
04421124,1,45,45,2021,2020,0,.15300,.15300,2,.12000,.12000,37,D,.05000,.05000,44000,D,49000,D,0,D,0,D,0,D,0,D,0,D,1700,D,30,D,0,D,0,D,0,D,0,D,13656,D,7779,3553,7789,7750,3560,3533,14229,14229,93000,93000,93000,90732,0,0,0,0,0,0,0,0,93000,93000,0,0,7789,7750,7789,7750,12700,12700,0,0,0,0,0,0,0,0,0
04421134,1,54,54,2021,2020,0,.15300,.15300,2,.00000,.00000,23,D,.07300,.07230,0,D,12760,D,0,D,0,D,0,D,0,D,0,D,5300,D,0,D,0,D,0,D,0,D,0,D,4512,D,-539,-1592,-538,-543,-1579,-1632,1952,1952,12760,12760,12760,12449,0,0,0,0,0,0,538,543,12760,12760,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,32,32,0
04421194,1,45,44,2021,2020,1,.15300,.15300,2,.22000,.22000,08,D,.06170,.06170,103000,D,8000,D,0,D,0,D,0,D,0,D,0,D,2600,D,260,D,0,D,0,D,1,D,1,D,11340,D,9530,4755,9817,8668,4737,4809,16983,16983,116786,116786,116786,113938,2000,3000,0,3000,0,0,0,0,116786,116786,0,0,11817,11668,11817,11668,6500,6500,18917,18525,0,0,0,0,0,0,0
04421214,1,77,0,2021,2020,0,.15300,.15300,1,.00000,.00000,09,D,.03000,.03000,0,D,0,D,0,D,7656,D,22206,D,0,D,0,D,1300,D,327,D,0,D,0,D,0,D,0,D,1476,D,0,-1085,0,0,-1085,-1085,0,0,7175,7175,7175,7000,0,0,0,0,0,0,0,0,7175,7175,0,0,0,0,0,0,14050,14050,0,0,1085,1058,0,0,0,0,0
04421234,1,42,44,2021,2020,2,.03800,.03800,2,.24000,.24000,11,D,.06100,.06100,274007,D,65000,D,0,D,0,D,0,D,0,D,0,D,6000,D,260,D,480,D,2,D,2,D,2,D,15024,D,56870,17408,56899,56782,17415,17388,35767,36288,328507,328507,328507,320495,4000,4000,0,4000,96,96,0,0,313483,313483,0,0,60995,60878,60995,60878,6000,6000,7652,7491,0,0,29,28,0,0,0
04421264,1,54,0,2021,2020,2,.15300,.15300,1,.27980,.27980,10,D,.00000,.00000,36520,D,0,D,0,D,0,D,0,D,0,D,9000,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-1746,0,-1475,-2559,0,0,5588,5588,36520,36520,0,0,1862,3500,638,3500,0,0,837,901,36520,36520,0,0,1862,1842,1862,1842,0,0,0,0,0,0,0,0,0,0,0
04421284,1,25,0,2021,2020,0,.15300,.15300,1,.12000,.12000,14,D,.04950,.04950,32500,D,0,D,0,D,0,D,0,D,0,D,10440,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2210,1494,2215,2195,1494,1494,4973,4973,32500,32500,32500,31707,0,0,0,0,0,0,0,0,32500,32500,0,0,2215,2195,2215,2195,0,0,0,0,0,0,0,0,0,0,0
04421304,1,52,50,2021,2020,4,.15300,.15300,2,.12000,.12000,05,D,.00000,.00000,26041,D,24643,D,0,D,0,D,0,D,0,D,0,D,1900,D,194,D,0,D,0,D,1,D,1,D,5624,D,-1049,0,-789,-1828,0,0,7755,7755,50684,50684,50684,49448,2711,4500,789,4500,0,0,0,0,50684,50684,0,0,2711,2672,2711,2672,9202,9202,7718,7530,0,0,0,0,0,0,0
04421344,1,54,45,2021,2020,0,.15300,.15300,2,.12000,.12000,14,D,.04950,.04950,67654,D,21000,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,0,D,0,D,5520,D,7258,3858,7267,7228,3858,3858,13564,13564,88654,88654,88654,86492,0,0,0,0,0,0,0,0,88654,88654,0,0,7267,7228,7267,7228,0,0,0,0,300,293,0,0,0,0,0
04421354,1,60,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,33,D,-.0230,-.0230,0,D,0,D,0,D,698,D,0,D,0,D,0,D,19009,D,40,D,0,D,0,D,0,D,0,D,720,D,-250,-75,0,-1000,-75,-77,0,0,698,698,698,681,0,1000,0,1000,0,0,0,0,698,698,0,0,0,0,0,0,11200,11200,19769,19043,75,75,0,0,0,0,0
04421374,1,35,0,2021,2020,3,.15300,.15300,1,.12000,.12000,05,D,.00000,.00000,71000,D,0,D,0,D,0,D,0,D,0,D,0,D,7000,D,0,D,640,D,3,D,3,D,3,D,10196,D,-1627,0,-872,-3892,0,0,10863,10863,64797,64797,64797,63217,5128,9000,872,9000,128,128,0,0,64797,64797,0,0,5256,5236,5256,5236,9202,9202,17196,16777,0,0,55,55,0,0,0
04421384,1,82,0,2021,2020,0,.15300,.15300,1,.00000,.00000,33,D,.00000,.00000,0,D,0,D,0,D,0,D,14215,D,0,D,7200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0
04421464,1,46,43,2021,2020,3,.15300,.15300,2,.22000,.22000,22,D,.05000,.05000,59391,D,60667,D,0,D,0,D,0,D,0,D,0,D,3700,D,0,D,0,D,1,D,2,D,2,D,8160,D,7500,4846,8037,5888,4853,4824,18369,18369,120058,120058,120058,117130,4500,6500,0,6500,0,0,0,0,120058,120058,0,0,12537,12388,12537,12388,0,0,0,0,0,0,0,0,0,0,0
04421494,1,46,0,2021,2020,0,.15300,.15300,1,.22000,.22000,05,D,.09300,.09300,68500,D,0,D,0,D,0,D,0,D,0,D,20340,D,0,D,0,D,0,D,0,D,0,D,0,D,60,D,12399,4737,12417,12343,4759,4673,10481,10481,87979,87979,87979,85833,0,0,0,0,0,0,0,0,87979,87979,0,0,12417,12343,12417,12343,4601,4601,60,59,0,0,0,0,0,0,0
04421494,2,58,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,05,D,.00780,.00780,5200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-398,-195,-398,-398,-193,-199,796,796,5200,5200,5200,5073,0,0,0,0,0,0,398,398,5200,5200,0,0,0,0,0,0,4601,4601,0,0,0,0,0,0,193,194,0
04421534,1,32,33,2021,2020,3,.15300,.15300,2,.12000,.12000,01,D,.04660,.04660,20000,D,36000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,2,D,2,D,0,D,-1661,2292,-1151,-3190,2294,2286,8568,8568,56000,56000,56000,54634,3349,6500,1151,6500,0,0,0,0,56000,56000,0,0,3349,3310,3349,3310,4000,4000,4284,4180,0,0,0,0,0,0,0
04421534,2,29,0,2021,2020,0,.15300,.15300,1,.12000,.12000,01,D,.04650,.04660,25000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1310,946,1315,1295,948,940,3825,3825,25000,25000,25000,24390,0,0,0,0,0,0,0,0,25000,25000,0,0,1315,1295,1315,1295,2421,2453,1913,1866,0,0,0,0,0,0,0
04421554,1,31,0,2021,2020,1,.15300,.15300,1,.27980,.27980,21,D,.12740,.12740,35479,D,0,D,0,D,0,D,0,D,0,D,10296,D,0,D,0,D,0,D,1,D,1,D,1,D,60,D,-1537,595,-1266,-2350,606,560,5428,5428,35479,35479,35479,34614,1737,3000,263,3000,0,0,1003,1068,35479,35479,0,0,1737,1717,1737,1717,4650,4650,0,0,0,0,0,0,502,521,0
04421564,1,27,0,2021,2020,1,.15300,.15300,1,.12000,.12000,10,D,.00000,.00000,35672,D,0,D,0,D,0,D,0,D,0,D,0,D,3600,D,0,D,0,D,0,D,0,D,0,D,0,D,1256,0,1261,1241,0,0,5458,5458,35672,35672,0,0,500,500,0,500,0,0,0,0,35672,35672,0,0,1761,1741,1761,1741,0,0,0,0,0,0,0,0,0,0,0
04421574,1,63,62,2021,2020,0,.15300,.15300,2,.15000,.15000,0,T,.00000,.00000,0,D,0,D,0,D,29940,D,7092,D,0,D,0,D,650,D,1052,D,0,D,0,D,0,D,0,D,0,D,581,0,588,558,0,0,0,0,30683,30683,0,0,0,0,0,0,0,0,0,0,30683,30683,0,0,588,558,588,558,0,0,0,0,0,0,0,0,0,0,0
