NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04735724,1,58,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,05,D,-.0647,-.0647,0,D,0,D,0,D,0,D,0,D,0,D,5460,D,0,D,0,D,0,D,0,D,0,D,0,D,463,D,0,0,0,-1000,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,9202,9202,463,452,0,0,0,0,0,0,0
04735734,1,49,49,2021,2020,1,.15300,.15300,2,.22000,.22000,12,D,.07330,.07330,75000,D,40000,D,0,D,0,D,0,D,0,D,0,D,1600,D,0,D,0,D,0,D,1,D,1,D,11924,D,9469,6124,9469,8320,6124,6091,17595,17595,115206,115206,115206,112396,2000,3000,0,3000,0,0,0,0,115206,115206,0,0,11469,11320,11469,11320,4400,4400,19607,19097,0,0,0,0,0,0,0
04735754,1,80,77,2021,2020,2,.15300,.15300,2,.00000,.00000,05,D,-.0647,-.0647,0,D,0,D,0,D,2041,D,38462,D,0,D,0,D,1300,D,295,D,0,D,0,D,0,D,0,D,0,D,0,0,0,-1000,0,0,0,0,3128,3128,3128,3052,0,1000,0,1000,0,0,0,0,3128,3128,0,0,0,0,0,0,9202,9202,1595,1556,0,0,0,0,0,0,0
04735784,1,40,0,2021,2020,0,.15300,.15300,1,.22000,.22000,34,D,.05250,.05250,62400,D,0,D,0,D,0,D,0,D,0,D,15788,D,0,D,0,D,0,D,0,D,0,D,0,D,4320,D,6790,2712,6790,6716,2712,2698,9547,9547,62400,62400,62400,60878,0,0,0,0,0,0,0,0,62400,62400,0,0,6790,6716,6790,6716,10750,10750,4320,4215,0,0,0,0,0,0,0
04735804,1,52,40,2021,2020,5,.15300,.15300,2,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,7000,D,0,D,0,D,2,D,3,D,3,D,26280,D,0,0,0,-10000,0,0,0,0,19531,19531,19531,19055,0,10000,0,10000,0,0,0,0,19531,19531,0,0,0,0,0,0,9202,9202,33280,32468,0,0,0,0,0,0,0
04735814,1,70,0,2021,2020,0,.15300,.15300,1,.00000,.00000,05,D,-.0647,-.0647,0,D,0,D,0,D,0,D,21241,D,0,D,0,D,1000,D,120,D,0,D,0,D,0,D,0,D,4200,D,0,0,0,0,0,0,0,0,1000,1000,1000,976,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,4601,4601,5320,5190,0,0,0,0,0,0,0
04735854,1,71,71,2021,2020,0,.15300,.15300,2,.12000,.12000,42,D,.00000,.00000,24792,D,42534,D,0,D,0,D,17360,D,0,D,0,D,8600,D,30,D,0,D,0,D,0,D,0,D,1800,D,6167,0,6167,6128,0,0,10301,10301,82082,82082,0,0,0,0,0,0,0,0,0,0,82082,82082,0,0,6167,6128,6167,6128,0,0,0,0,0,0,0,0,0,0,0
04735854,2,24,0,2021,2020,0,.15300,.15300,8,.00000,.00000,42,D,.00000,.00000,11627,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,1779,1779,11627,11627,0,0,0,0,0,0,0,0,0,0,11627,11627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04735864,1,51,0,2021,2020,1,.15300,.15300,1,.12000,.12000,05,D,.02000,.04000,52000,D,0,D,0,D,0,D,0,D,0,D,10200,D,0,D,50,D,0,D,0,D,1,D,1,D,0,D,1720,59,1720,700,59,25,7956,7956,52000,52000,52000,50732,2000,3000,0,3000,0,0,0,0,52000,52000,0,0,3720,3700,3720,3700,9202,9202,50,49,0,0,0,0,0,0,0
04735894,1,56,48,2021,2020,1,.03800,.03800,2,.24000,.24000,02,D,.00000,.00000,180000,D,130000,D,0,D,0,D,0,D,0,D,0,D,8500,D,130,D,0,D,0,D,1,D,1,D,10924,D,52279,0,52279,52090,0,0,42725,43246,300300,300300,0,0,2000,2000,0,2000,0,0,0,0,300300,300300,0,0,54279,54090,54279,54090,0,0,0,0,0,0,0,0,0,0,0
04735934,1,51,48,2021,2020,0,.15300,.15300,2,.22000,.22000,42,D,.00000,.00000,73000,D,50000,D,0,D,0,D,0,D,0,D,0,D,2500,D,200,D,0,D,0,D,0,D,0,D,5900,D,13250,0,13250,13101,0,0,18819,18819,123300,123300,0,0,0,0,0,0,0,0,0,0,123300,123300,0,0,13250,13101,13250,13101,0,0,0,0,0,0,0,0,0,0,0
04735974,1,33,32,2021,2020,1,.16200,.16200,2,.24000,.24000,43,D,.00000,.00000,130000,D,135000,D,0,D,0,D,0,D,0,D,0,D,4000,D,50,D,0,D,1,D,1,D,1,D,12516,D,42607,0,42607,42418,0,0,40680,40680,260000,260000,0,0,2000,2000,0,2000,0,0,0,0,260000,260000,0,0,44607,44418,44607,44418,0,0,0,0,0,0,0,0,0,0,0
04735994,1,55,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,29,D,.00000,.00000,0,D,0,D,0,D,0,D,2000,D,0,D,1848,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736004,1,35,35,2021,2020,0,.15300,.15300,2,.22000,.22000,05,D,.09300,.09300,98628,D,58303,D,0,D,0,D,0,D,0,D,27600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,15041,5378,15041,14892,5378,5206,24010,24010,131441,131441,131441,128235,0,0,0,0,0,0,0,0,131441,131441,0,0,15041,14892,15041,14892,9202,9202,0,0,0,0,0,0,0,0,0
04736024,1,67,0,2021,2020,0,.15300,.15300,1,.00000,.00000,21,D,.00000,.00000,0,D,0,D,0,D,0,D,11809,D,0,D,2808,D,0,D,186,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1550,0,0,0,0,0,0,0,0,0
04736044,1,25,0,2021,2020,0,.15300,.15300,1,.09920,.09920,12,D,.05600,.05600,26078,D,0,D,0,D,0,D,0,D,0,D,0,D,3000,D,0,D,0,D,0,D,0,D,0,D,15148,D,754,137,754,754,137,129,3990,3990,26078,26078,26078,25442,0,0,0,0,0,0,0,0,10930,10930,0,0,754,754,754,754,2200,2200,18535,18087,0,0,0,0,0,0,0
04736044,2,59,69,2021,2020,0,.15300,.15300,2,-.0765,-.0765,12,D,.00000,.00000,0,D,0,D,0,D,0,D,14041,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-220,0,0,-220,-226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,4400,319,314,0,0,0,0,0,0,0
04736064,1,45,70,2021,2020,2,.15300,.15300,2,.18500,.18500,03,D,.02590,.02590,35000,D,0,D,0,D,0,D,25778,D,0,D,0,D,3400,D,549,D,0,D,0,D,0,D,0,D,4096,D,821,160,821,791,160,141,5355,5355,44306,44306,35000,34146,1000,1000,0,1000,0,0,0,0,44306,44306,0,0,1821,1791,1821,1791,24800,24800,8864,8655,0,0,0,0,0,0,0
04736084,1,47,54,2021,2020,1,.03800,.03800,2,.24000,.24000,05,D,.09300,.09300,278834,D,0,D,0,D,0,D,0,D,0,D,0,D,20256,D,75,D,0,D,1,D,1,D,1,D,5888,D,47127,18702,47127,46938,18702,18521,25420,25941,278834,278834,278834,272033,2000,2000,0,2000,0,0,0,0,278834,278834,0,0,49127,48938,49127,48938,9202,9202,0,0,0,0,0,0,0,0,0
04736164,1,68,0,2021,2020,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,31457,D,0,D,0,D,0,D,0,D,0,D,8400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1891,0,1891,1872,0,0,4813,4813,31457,31457,0,0,0,0,0,0,0,0,0,0,31457,31457,0,0,1891,1872,1891,1872,0,0,0,0,0,0,0,0,0,0,0
04736174,1,73,0,2021,2020,0,.15300,.15300,1,.00000,.00000,10,D,.00000,.00000,0,D,0,D,0,D,0,D,17485,D,0,D,0,D,2400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736204,1,60,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,15181,D,0,D,9196,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736214,1,67,0,2021,2020,0,.15300,.15300,1,.00000,.00000,21,D,.00000,.00000,0,D,0,D,0,D,0,D,10969,D,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,3680,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,1550,0,0,0,0,0,0,0,0,0
04736234,1,59,66,2021,2020,0,.15300,.15300,2,.10000,.10000,07,D,.00000,.00000,27664,D,0,D,0,D,0,D,0,D,0,D,0,D,4000,D,95,D,0,D,0,D,0,D,0,D,4056,D,156,0,156,126,0,0,4233,4233,27664,27664,27664,26989,0,0,0,0,0,0,0,0,27664,27664,0,0,156,126,156,126,0,0,0,0,200,200,0,0,0,0,0
04736254,1,50,55,2021,2020,1,.15300,.15300,2,.12000,.12000,05,D,.06000,.06000,54000,D,45600,D,0,D,0,D,0,D,0,D,0,D,1400,D,370,D,0,D,1,D,1,D,1,D,4748,D,5469,1874,5469,4430,1874,1786,15239,15239,90330,90330,90330,88127,2000,3000,0,3000,0,0,0,0,90330,90330,0,0,7469,7430,7469,7430,9202,9202,6518,6359,0,0,0,0,0,0,0
04736264,1,48,0,2021,2020,0,.15300,.15300,1,.12000,.12000,05,D,.06000,.06000,45000,D,0,D,0,D,0,D,0,D,0,D,16800,D,0,D,0,D,0,D,0,D,0,D,0,D,4800,D,3715,1107,3715,3695,1107,1074,6885,6885,45000,45000,45000,43902,0,0,0,0,0,0,0,0,45000,45000,0,0,3715,3695,3715,3695,4601,4601,4800,4683,0,0,0,0,0,0,0
04736274,1,56,0,2021,2020,1,.15300,.15300,1,.10000,.10000,33,D,.04430,.04430,24564,D,0,D,0,D,0,D,0,D,0,D,11496,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,91,433,91,76,433,417,3758,3758,24564,24564,24564,23965,500,500,0,500,0,0,0,0,24564,24564,0,0,591,576,591,576,11200,11200,0,0,0,0,0,0,0,0,0
04736284,1,57,58,2021,2020,0,.03800,.03800,2,.32000,.32000,26,D,.05400,.05400,278834,D,0,D,0,D,0,D,0,D,0,D,0,D,8000,D,812,D,0,D,0,D,0,D,0,D,6660,D,68102,17530,68102,67629,17530,17505,25420,25941,356271,356271,356271,347581,0,0,0,0,0,0,0,0,356271,356271,0,0,68102,67629,68102,67629,24800,24488,0,0,0,0,0,0,0,0,0
04736334,1,52,0,2021,2020,0,.02900,.02900,1,.32000,.32000,01,D,.03220,.03260,200000,D,0,D,0,D,0,D,0,D,0,D,6840,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,40936,7249,40936,40702,7249,7194,22875,23396,199650,199650,199650,194781,0,0,0,0,0,0,0,0,199650,199650,0,0,40936,40702,40936,40702,2000,2000,11437,11412,0,0,0,0,0,0,0
04736404,1,61,74,2021,2020,3,.15300,.15300,2,.12000,.12000,34,D,.05380,.05380,0,D,60413,D,0,D,0,D,0,D,0,D,0,D,4500,D,0,D,0,D,0,D,1,D,1,D,0,D,723,1938,723,-316,1938,1906,9243,9243,60413,60413,60413,58940,3000,4000,0,4000,0,0,0,0,60413,60413,0,0,3723,3684,3723,3684,21500,21500,4500,4390,0,0,0,0,0,0,0
04736414,1,33,0,2021,2020,1,.15300,.15300,1,.12000,.12000,31,D,.01750,.01750,48365,D,0,D,0,D,0,D,0,D,0,D,0,D,7300,D,0,D,0,D,0,D,0,D,0,D,0,D,2784,605,2784,2764,605,602,7400,7400,48365,48365,48365,47185,500,500,0,500,0,0,0,0,48365,48365,0,0,3284,3264,3284,3264,0,0,0,0,0,0,0,0,0,0,0
04736414,2,26,0,2021,2020,0,.15300,.15300,1,.12000,.12000,31,D,.01750,.01750,22718,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1041,310,1041,1021,310,308,3476,3476,22718,22718,22718,22164,0,0,0,0,0,0,0,0,22718,22718,0,0,1041,1021,1041,1021,0,0,0,0,0,0,0,0,0,0,0
04736474,1,45,40,2021,2020,2,.15300,.15300,2,.33060,.33060,36,D,.08700,.08710,26000,D,24413,D,0,D,0,D,0,D,0,D,9000,D,0,D,27,D,0,D,1,D,2,D,2,D,0,D,-1926,564,-1926,-4087,564,515,7713,7713,50413,50413,50413,49183,2679,6000,1321,6000,0,0,604,727,50413,50413,0,0,2679,2640,2679,2640,0,0,0,0,0,0,0,0,181,213,0
04736474,2,66,0,2021,2020,0,.15300,.15300,1,.10000,.10000,36,D,.00000,.00000,0,D,0,D,0,D,16800,D,1440,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,275,0,275,260,0,0,0,0,16800,16800,16800,16390,0,0,0,0,0,0,0,0,16800,16800,0,0,275,260,275,260,0,0,0,0,0,0,0,0,0,0,0
04736504,1,24,0,2021,2020,1,.15300,.15300,1,.12000,.12000,05,D,.00000,.00000,35934,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,220,D,0,D,0,D,0,D,0,D,5176,D,1292,0,1292,1272,0,0,5498,5498,35934,35934,35934,35058,500,500,0,500,0,0,0,0,35934,35934,0,0,1792,1772,1792,1772,9202,9202,7396,7216,0,0,0,0,0,0,0
04736504,2,60,53,2021,2020,1,.15300,.15300,2,.12000,.12000,05,D,.04000,.04000,30822,D,25311,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2865,221,2865,2826,221,170,8588,8588,56133,56133,56133,54764,500,500,0,500,0,0,0,0,56133,56133,0,0,3365,3326,3365,3326,9202,9202,0,0,0,0,0,0,0,0,0
04736524,1,65,0,2021,2020,0,.15300,.15300,1,.12000,.12000,34,D,.05250,.05250,0,D,0,D,0,D,35000,D,0,D,0,D,0,D,800,D,0,D,0,D,0,D,0,D,0,D,4436,D,2317,1273,2317,2297,1273,1259,0,0,35000,35000,35000,34146,0,0,0,0,0,0,0,0,35000,35000,0,0,2317,2297,2317,2297,10750,10750,5236,5108,0,0,0,0,0,0,0
04736604,1,79,0,2021,2020,0,.15300,.15300,1,.22000,.22000,02,D,.00000,.00000,53468,D,0,D,13432,D,0,D,21094,D,0,D,0,D,750,D,353,D,0,D,0,D,0,D,0,D,3928,D,11607,0,11607,11532,0,0,8181,8181,85944,85944,0,0,0,0,0,0,0,0,0,0,85944,85944,0,0,11607,11532,11607,11532,0,0,0,0,0,0,0,0,0,0,0
04736634,1,41,0,2021,2020,2,.15300,.15300,1,.12000,.12000,50,D,.07680,.07680,41101,D,0,D,0,D,0,D,0,D,0,D,7200,D,0,D,0,D,0,D,0,D,0,D,0,D,80,D,1412,1211,1412,1392,1211,1167,6288,6288,41101,41101,41101,40099,1000,1000,0,1000,0,0,0,0,41101,41101,0,0,2412,2392,2412,2392,8616,8842,80,78,0,0,0,0,0,0,0
04736714,1,68,70,2021,2020,0,.15300,.15300,2,.22000,.22000,22,D,.05000,.05000,58055,D,69631,D,0,D,0,D,38882,D,0,D,0,D,4200,D,0,D,0,D,0,D,0,D,0,D,5184,D,17834,4974,17834,17685,4974,4957,19536,19536,146736,146736,127686,124572,0,0,0,0,0,0,0,0,146736,146736,0,0,17834,17685,17834,17685,0,0,0,0,0,0,0,0,0,0,0
04736734,1,45,0,2021,2020,0,.15300,.15300,1,.12000,.12000,29,D,.00000,.00000,50000,D,0,D,0,D,0,D,0,D,0,D,12000,D,0,D,900,D,0,D,0,D,0,D,0,D,0,D,4315,0,4315,4295,0,0,7650,7650,50000,50000,0,0,0,0,0,0,0,0,0,0,50000,50000,0,0,4315,4295,4315,4295,0,0,0,0,0,0,0,0,0,0,0
04736794,1,32,0,2021,2020,3,.15300,.15300,1,.31060,.21060,44,D,.00000,.00000,32000,D,0,D,0,D,0,D,0,D,0,D,0,D,3600,D,115,D,0,D,3,D,3,D,3,D,8616,D,-8192,0,-8192,-11780,0,0,4896,4896,32000,32000,0,0,1335,9000,4200,9000,0,0,3992,4100,32000,32000,0,0,1335,1320,1335,1320,0,0,0,0,0,0,0,0,0,0,0
04736794,2,32,0,2021,2020,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,36714,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2720,0,2720,2701,0,0,5617,5617,36714,36714,0,0,0,0,0,0,0,0,0,0,36714,36714,0,0,2720,2701,2720,2701,0,0,0,0,0,0,0,0,0,0,0
04736854,1,55,40,2021,2020,1,.15300,.15300,2,.12000,.12000,14,D,.04950,.04950,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,12000,D,0,D,0,D,0,D,1,D,1,D,0,D,1829,2025,1829,790,2025,2025,9180,9180,60000,60000,60000,58537,2000,3000,0,3000,0,0,0,0,60000,60000,0,0,3829,3790,3829,3790,0,0,0,0,600,585,0,0,0,0,0
04736864,1,68,68,2021,2020,0,.15300,.15300,2,.00000,.00000,36,D,.00000,.00000,16916,D,0,D,0,D,0,D,26940,D,0,D,0,D,2000,D,185,D,0,D,0,D,0,D,0,D,4380,D,0,0,0,0,0,0,2588,2588,9971,9971,9971,9728,0,0,0,0,0,0,0,0,9971,9971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04736884,1,45,49,2021,2020,2,.15300,.15300,2,.22000,.22000,44,D,.00000,.00000,0,D,90000,D,24000,D,0,D,0,D,0,D,0,D,5000,D,730,D,0,D,1,D,1,D,1,D,0,D,8704,0,8704,7555,0,0,13770,13770,114000,114000,0,0,2500,3500,0,3500,0,0,0,0,114000,114000,0,0,11204,11055,11204,11055,0,0,0,0,0,0,0,0,0,0,0
04736884,2,20,0,2021,2020,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,35250,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2545,0,2545,2525,0,0,5393,5393,35250,35250,0,0,0,0,0,0,0,0,0,0,35250,35250,0,0,2545,2525,2545,2525,0,0,0,0,0,0,0,0,0,0,0
04736934,1,50,48,2021,2020,2,.16200,.16200,2,.32000,.32000,21,D,.05750,.05750,100929,D,278834,D,0,D,0,D,0,D,0,D,0,D,3000,D,0,D,0,D,1,D,2,D,2,D,0,D,71619,19323,71619,71146,19323,19260,41771,42292,379763,379763,378563,369301,4000,4000,0,4000,0,0,0,0,379763,379763,0,0,75619,75146,75619,75146,4650,4650,0,0,0,0,0,0,0,0,0
04736954,1,55,0,2021,2020,0,.15300,.15300,1,.22000,.22000,37,D,.05000,.05000,84000,D,0,D,0,D,0,D,0,D,0,D,0,D,1000,D,1020,D,0,D,0,D,0,D,0,D,0,D,14199,4248,14199,14124,4248,4234,12852,12852,96075,96075,96075,93732,0,0,0,0,0,0,0,0,96075,96075,0,0,14199,14124,14199,14124,6350,6350,0,0,0,0,0,0,0,0,0
04736964,1,68,68,2021,2020,0,.15300,.15300,2,.22000,.22000,31,D,.02450,.02450,0,D,0,D,0,D,77031,D,40082,D,0,D,0,D,5000,D,1260,D,0,D,0,D,0,D,0,D,0,D,9994,1247,9994,9845,1247,1234,0,0,111101,111101,77031,75152,0,0,0,0,0,0,0,0,111101,111101,0,0,9994,9845,9994,9845,0,0,0,0,0,0,0,0,0,0,0
04736974,1,63,0,2021,2020,0,.15300,.15300,1,.12000,.12000,23,D,.06170,.06170,49000,D,0,D,0,D,0,D,0,D,0,D,14196,D,0,D,108,D,0,D,0,D,0,D,0,D,0,D,4195,862,4195,4175,862,857,7497,7497,49000,49000,49000,47805,0,0,0,0,0,0,0,0,49000,49000,0,0,4195,4175,4195,4175,0,0,0,0,1018,993,0,0,0,0,0
04736984,1,59,0,2021,2020,0,.15300,.15300,1,.12000,.12000,50,D,.07020,.07020,43698,D,0,D,0,D,0,D,0,D,0,D,9324,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3558,1467,3558,3539,1467,1434,6686,6686,43698,43698,43698,42632,0,0,0,0,0,0,0,0,43698,43698,0,0,3558,3539,3558,3539,7730,7858,0,0,0,0,0,0,0,0,0
