QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20191,03891134,38,0,1,11,D,350,D,,A,350,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891134,39,0,1,10,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891134,40,0,1,11,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891134,41,0,1,12,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891134,42,0,2,10,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891134,43,0,2,10,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891224,45,0,1,11,D,365,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20191,03891224,45,1,1,11,D,,B,,A,301,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891224,45,2,1,11,D,,B,,A,64,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891284,79,0,1,12,D,44,D,,A,44,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891354,11,0,1,12,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891384,27,0,1,11,D,29,D,,A,29,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891404,65,0,1,10,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891404,66,0,1,11,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891404,67,0,1,12,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891404,68,0,2,10,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891564,23,0,1,11,D,1282,D,,A,1282,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891624,25,0,1,11,D,32,D,,A,32,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891624,26,0,1,12,D,350,D,,A,350,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891624,27,0,1,12,D,150,D,,A,150,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891624,28,0,1,12,D,150,D,,A,150,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891644,55,0,1,11,D,1391,D,,A,,H,500,D,1,D,2,D,130,D,140,D,370,D,,A,,A,,A,,A,,A,,A
20191,03891644,55,1,1,11,D,,B,,A,1391,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891644,56,0,1,10,D,107,D,,A,107,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891654,36,0,1,11,D,450,D,,A,450,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891714,63,0,1,10,D,60,D,,A,60,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891714,64,0,1,12,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891724,26,0,1,10,D,40,D,,A,40,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891724,27,0,1,11,D,42,D,,A,42,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891744,18,0,1,11,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891744,19,0,1,12,D,66,D,,A,66,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891744,20,0,1,11,D,1800,D,,A,1800,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891774,47,0,1,11,D,110,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20191,03891774,47,1,1,11,D,,B,,A,91,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891774,47,2,1,11,D,,B,,A,19,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891774,48,0,1,10,D,5,D,,A,5,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891814,22,0,1,11,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891844,52,0,1,11,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891864,23,0,1,12,D,145,D,,A,145,D,110,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891874,23,0,1,11,D,291,D,,A,291,D,360,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891874,24,0,1,10,D,48,D,,A,48,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891874,25,0,1,12,D,48,D,,A,48,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891874,26,0,2,10,D,395,D,,A,395,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891884,20,0,1,12,D,100,D,,A,100,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891944,87,0,1,12,D,85,D,,A,85,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891944,88,0,1,12,D,550,D,,A,550,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891974,38,0,1,11,D,21,D,,A,21,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892024,28,0,1,11,D,200,D,,A,200,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892054,36,0,1,11,D,115,D,,A,115,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892104,31,0,1,12,D,5,D,,A,5,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892104,32,0,1,10,D,9,D,,A,9,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892104,33,0,1,11,D,9,D,,A,9,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892104,34,0,1,12,D,9,D,,A,9,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892234,41,0,1,11,D,783,D,,A,,H,500,D,1,F,2,D,100,D,370,D,140,D,,A,,A,,A,,A,,A,,A
20191,03892234,41,1,1,11,D,,B,,A,137,E,100,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892234,41,2,1,11,D,,B,,A,646,E,370,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892234,42,0,1,10,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892234,43,0,1,11,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892234,44,0,1,12,D,15,D,,A,15,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892244,62,0,1,10,D,120,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20191,03892244,62,1,1,10,D,,B,,A,99,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892244,62,2,1,10,D,,B,,A,21,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892284,14,0,1,10,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892344,48,0,1,11,D,50,D,,A,50,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892424,33,0,1,12,D,149,D,,A,149,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892564,49,0,1,11,D,200,D,,A,200,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892564,50,0,1,12,D,1000,D,,A,1000,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892564,51,0,1,11,D,100,D,,A,100,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892564,52,0,1,12,D,100,D,,A,100,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892604,24,0,1,10,D,100,D,,A,100,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892604,25,0,1,10,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892614,22,0,1,12,D,280,D,,A,280,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892614,23,0,1,12,D,250,D,,A,250,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892624,32,0,2,10,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892674,36,0,1,12,D,100,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20191,03892674,36,1,1,12,D,,B,,A,83,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892674,36,2,1,12,D,,B,,A,17,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892674,37,0,1,12,D,600,D,,A,,H,500,D,1,F,2,D,100,D,160,D,140,D,,A,,A,,A,,A,,A,,A
20191,03892674,37,1,1,12,D,,B,,A,222,E,100,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892674,37,2,1,12,D,,B,,A,378,E,160,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892774,33,0,2,10,D,536,D,,A,,H,500,D,1,D,2,D,160,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20191,03892774,33,1,2,10,D,,B,,A,124,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892774,33,2,2,10,D,,B,,A,340,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892774,33,3,2,10,D,,B,,A,72,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892814,22,0,2,10,D,460,D,,A,460,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892824,29,0,1,10,D,500,D,,A,500,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892834,62,0,1,11,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892854,25,0,1,12,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892894,26,0,1,10,D,25,D,,A,25,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892894,27,0,1,10,D,300,D,,A,,H,500,D,2,F,2,D,140,D,130,D,,A,,A,,A,,A,,A,,A,,A
20191,03892894,27,1,1,10,D,,B,,A,228,E,140,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892894,27,2,1,10,D,,B,,A,72,E,130,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892924,12,0,1,10,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892934,38,0,1,11,D,100,D,,A,100,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03892994,36,0,1,11,D,440,D,,A,440,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893014,20,0,1,12,D,43,D,,A,43,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893034,5,0,1,10,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893054,60,0,1,10,D,270,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20191,03893054,60,1,1,10,D,,B,,A,223,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893054,60,2,1,10,D,,B,,A,47,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893054,61,0,1,10,D,1295,D,,A,1295,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893054,62,0,1,11,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893054,63,0,1,12,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893054,64,0,2,10,D,22,D,,A,22,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893074,26,0,1,11,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893084,35,0,1,10,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893084,36,0,1,11,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893084,37,0,1,12,D,10,D,,A,10,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893084,38,0,1,11,D,670,D,,A,,H,500,D,1,F,2,D,160,D,140,D,,A,,A,,A,,A,,A,,A,,A
20191,03893084,38,1,1,11,D,,B,,A,670,E,160,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893084,39,0,1,10,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893084,40,0,2,10,D,169,D,,A,169,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893144,17,0,1,10,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893194,15,0,1,12,D,960,D,,A,960,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893214,37,0,1,12,D,65,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20191,03893214,37,1,1,12,D,,B,,A,41,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893214,37,2,1,12,D,,B,,A,24,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893284,56,0,1,10,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893284,57,0,1,11,D,3,D,,A,3,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893284,58,0,1,12,D,3,D,,A,3,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893334,50,0,1,10,D,800,D,,A,800,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893384,19,0,1,11,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893424,33,0,1,12,D,214,D,,A,,H,115,D,1,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20191,03893424,33,1,1,12,D,,B,,A,177,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893424,33,2,1,12,D,,B,,A,37,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893424,34,0,1,12,D,428,D,,A,428,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893424,35,0,1,12,D,48,D,,A,48,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893474,32,0,1,12,D,43,D,40,D,3,D,100,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893474,33,0,2,10,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893484,23,0,1,12,D,600,D,,A,600,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893504,35,0,1,10,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893504,36,0,1,12,D,25,D,,A,25,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893554,17,0,1,11,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893564,24,0,1,11,D,44,D,,A,44,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893564,25,0,1,11,D,140,D,,A,140,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893604,33,0,1,11,D,90,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20191,03893604,33,1,1,11,D,,B,,A,57,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893604,33,2,1,11,D,,B,,A,33,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893624,26,0,1,10,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893654,62,0,1,12,D,1181,D,,A,,H,500,D,1,F,2,D,330,D,140,D,,A,,A,,A,,A,,A,,A,,A
20191,03893654,62,1,1,12,D,,B,,A,1181,E,330,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893684,66,0,1,11,D,160,D,,A,160,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893684,67,0,1,10,D,251,D,,A,251,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893684,68,0,1,10,D,321,D,,A,321,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893684,69,0,1,11,D,96,D,,A,96,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893754,15,0,1,11,D,53,D,,A,53,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893824,48,0,1,12,D,120,D,,A,120,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893824,49,0,1,10,D,49,D,,A,49,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893824,50,0,1,11,D,49,D,,A,49,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893824,51,0,1,12,D,49,D,,A,49,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893824,52,0,2,10,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893824,53,0,2,10,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893874,28,0,1,10,D,10,D,,A,10,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893874,29,0,1,11,D,10,D,,A,10,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893874,30,0,1,12,D,10,D,,A,10,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893944,59,0,1,12,D,100,D,,A,100,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893944,60,0,1,11,D,100,D,,A,100,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893944,61,0,1,10,D,100,D,,A,100,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893944,62,0,1,10,D,105,D,,A,105,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893954,21,0,1,11,D,4000,D,,A,4000,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893984,29,0,1,10,D,63,D,,A,63,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894014,44,0,1,10,D,219,D,,A,219,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894014,45,0,1,11,D,109,D,,A,109,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894014,46,0,1,12,D,689,D,,A,689,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894074,19,0,1,12,D,273,D,,A,,H,500,D,2,F,2,D,500,D,130,D,,A,,A,,A,,A,,A,,A,,A
20191,03894074,19,1,1,12,D,,B,,A,46,E,100,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894074,19,2,1,12,D,,B,,A,45,E,360,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894074,19,3,1,12,D,,B,,A,15,E,367,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894074,19,4,1,12,D,,B,,A,58,E,370,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894074,19,5,1,12,D,,B,,A,109,E,380,D,2,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894084,43,0,1,11,D,212,D,,A,,H,500,D,2,D,2,D,370,D,380,D,,A,,A,,A,,A,,A,,A,,A
20191,03894084,43,1,1,11,D,,B,,A,74,E,370,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894084,43,2,1,11,D,,B,,A,138,E,380,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894094,29,0,1,11,D,27,D,,A,27,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894094,30,0,2,10,D,27,D,,A,27,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894114,39,0,1,10,D,1000,D,,A,1000,D,150,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894234,19,0,1,11,D,73,D,,A,73,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894244,40,0,1,10,D,1500,D,,A,1500,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894244,41,0,1,11,D,200,D,,A,200,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894244,42,0,1,10,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894244,43,0,1,12,D,12,D,,A,12,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894254,21,0,2,10,D,900,D,,A,900,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894294,24,0,1,11,D,774,D,,A,774,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894354,33,0,1,12,D,1200,D,,A,1200,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894374,43,0,1,12,D,37,D,,A,37,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894374,44,0,1,12,D,75,D,,A,75,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894554,35,0,1,10,D,164,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20191,03894554,35,1,1,10,D,,B,,A,103,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894554,35,2,1,10,D,,B,,A,61,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894574,24,0,1,12,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894574,25,0,1,10,D,393,D,,A,393,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894604,40,0,1,12,D,1250,D,,A,1250,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894604,41,0,1,12,D,175,D,,A,175,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894624,55,0,1,11,D,680,D,,A,680,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894664,43,0,1,12,D,21,D,,A,21,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894774,22,0,1,12,D,70,D,,A,70,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894774,23,0,1,12,D,150,D,,A,150,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894774,24,0,2,10,D,390,D,,A,390,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894804,20,0,1,12,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894854,35,0,1,11,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894854,36,0,1,12,D,320,D,,A,320,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894854,37,0,1,12,D,60,D,,A,60,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894884,54,0,1,10,D,69,D,,A,69,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894884,55,0,1,12,D,139,D,,A,139,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
