QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CRMCODEB,CRMC_DEB,CRMPROPI,CRMP_OPI,CRMTYPE,CRMTYPE_,APPCDE1,APPCDE1_,APPCDE2,APPCDE2_,APPCDE3,APPCDE3_,APPCDE4,APPCDE4_,APPCDE5,APPCDE5_,APPCDE6,APPCDE6_,REIMBRSZ,REIM_RSZ,CRMBSNSZ,CRMB_NSZ,QADEQPX1,QADE_PX1,QADEQPX2,QADE_PX2,QADEQPX3,QADE_PX3,QADEQPX4,QADE_PX4,QADEQPX5,QADE_PX5,QADEQPX6,QADE_PX6,CRMPTYPE,CRMP_YPE,CRMCODE,CRMCODE_,CRMCDB1,CRMCDB1_,CRMCDB2,CRMCDB2_,CRMCDB3,CRMCDB3_,CRMCDB4,CRMCDB4_,CRMCDB5,CRMCDB5_,CRMCDB6,CRMCDB6_,CRMCDB7,CRMCDB7_,CRMCDB8,CRMCDB8_,CRMCDB9,CRMCDB9_,CONTRACT,CONT_ACT,APPL_X,APPL_X_,CONT0M01,CONT0M02,CONT0M03,CONT0M04,CONT_M01,CONT_M02,CONT_M03,CONT_M04,QADEQPX,QADEQPX_,SUPPLYM1,SUPPLYM2,SUPPLYM3,SUPPLYM4,SUPP_YM1,SUPP_YM2,SUPP_YM3,SUPP_YM4,TOOL0M01,TOOL0M02,TOOL0M03,TOOL0M04,TOOL_M01,TOOL_M02,TOOL_M03,TOOL_M04,QADLABX,QADLABX_,QADPSPTX,QADP_PTX,QADTLRX,QADTLRX_
20191,03929024,8,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,310,D,,A,,A
20191,03929154,7,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,220,D,,A
20191,03929164,4,0,1,210,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,50,D,,A
20191,03929394,3,0,1,100,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,01,02,12,03,D,D,D,D,A,A,A,A,A,A,A,A,5000,D,5000,D,,A
20191,03929424,9,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1420,D,,A,,A
20191,03929624,7,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,01,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,50,D,,A
20191,03929624,8,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,01,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,20,D,,A
20191,03929624,9,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,75,D,,A,,A
20191,03929934,10,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,3000,D,,A,,A
20191,03929934,11,0,1,200,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1200,D,,A,,A
20191,03930054,5,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,100,D,,A,,A
20191,03930124,10,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,100,D,,A,,A
20191,03930264,4,0,1,235,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1000,D,,A,,A
20191,03930364,7,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,300,D,,A
20191,03930364,8,0,2,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,144,D,,A
20191,03930564,6,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,1000,D,,A
20191,03930824,16,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,500,D,,A
20191,03930854,19,0,1,220,D,01,D,4,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,85,D,D,A,A,A,01,A,A,A,85,D,,,,,A,A,A,A,A,A,A,A,A,A,A,A,100,D,,A,,A
20191,03930944,13,0,2,235,D,01,D,3,D,,A,,A,,A,,A,,A,,A,0.50,D,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2250,D,,A,,A
20191,03931014,3,0,1,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,430,D,,A,,A
20191,03931134,3,0,1,210,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,20,D,,A,,A
20191,03931154,5,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,100,D,,A
20191,03931154,6,0,1,300,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,140,D,,A
20191,03931154,7,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,70,D,,A
20191,03931324,1,0,1,200,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,01,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,472,D,,A,,A
20191,03931494,6,0,1,290,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,01,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,1500,D,,A
20191,03931624,3,0,2,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,18000,D,886,F,,A
20191,03931704,2,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,375,D,,A
20191,03932204,11,0,1,200,D,97,D,3,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,502,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,1200,D,D,A,A,A,02,A,A,A,1200,D,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2000,D,,A,,A
20191,03932214,3,0,2,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,2000,D,,A,,A
20191,03932234,3,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,01,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,1400,D,,A
20191,03932684,13,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,511,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,3000,D,,A,,A
20191,03932684,14,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,300,D,,A
20191,03932994,3,0,1,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,96,D,,A,,A
20191,03933034,12,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,01,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,33,D,,A
20191,03933034,13,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,01,12,,,D,D,A,A,A,A,A,A,A,A,A,A,,A,478,D,,A
20191,03933194,2,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1600,D,,A,,A
20191,03933324,7,0,1,280,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,02,A,A,A,,A,02,,,,D,A,A,A,A,A,A,A,A,A,A,A,7000,D,3300,F,,A
20191,03933524,5,0,1,160,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,404,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,800,D,,A,,A
20191,03933524,6,0,1,160,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,800,D,,A,,A
20191,03933524,7,0,1,200,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,501,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,100,D,,A,,A
20191,03933524,8,0,1,210,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,200,D,,A,,A
20191,03933524,9,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,500,D,,A,,A
20191,03933544,9,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,A,A,02,03,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,28000,D,,A,,A
20191,03944143,25,0,2,175,D,97,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,100,D,,A
20191,03944143,26,0,1,310,D,99,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,599,D,175,D,235,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,11,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,,H,,A
20191,03944143,26,1,1,175,D,,B,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,A,150,E,,A
20191,03944143,26,2,1,235,D,,B,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,A,400,E,,A
20191,03944373,7,0,2,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1475,D,,A,,A
20191,03944483,7,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,300,D,,A,,A
20191,03944623,15,0,1,310,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,175,D,190,D,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,11,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,H,,A,,A
20191,03944623,15,1,1,175,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,349,E,,A,,A
20191,03944623,15,2,1,190,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,551,E,,A,,A
20191,03944623,16,0,1,260,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,575,D,,A,,A
20191,03944863,5,0,1,300,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,299,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,12,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,500,D,,A
20191,03944943,2,0,1,300,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,599,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,95,D,,A,,A
20191,03944953,5,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,320,D,,A,,A
20191,03945203,12,0,1,300,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,11,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,400,D,,A,,A
20191,03945203,13,0,1,210,D,01,D,2,D,360,D,,A,,A,,A,,A,,A,,A,,A,300.00,D,,A,,A,,A,,A,,A,1,D,207,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,C,D,A,A,A,12,A,A,A,,B,,,,,A,A,A,A,A,A,A,A,A,A,A,A,500,D,,A,,A
20191,03945203,14,0,1,220,D,01,D,2,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,60,D,D,A,A,A,12,A,A,A,60,D,,,,,A,A,A,A,A,A,A,A,A,A,A,A,500,D,,A,,A
20191,03945283,8,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,65,D,,A
20191,03945283,9,0,1,210,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,406,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,1250,D,,A,,A
20191,03945283,10,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,92,D,,A,,A
20191,03945283,11,0,1,220,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,505,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,11,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,212,D,,A
20191,03945293,7,0,1,300,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,4500,D,,A
20191,03945433,6,0,1,175,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,401,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,125,D,,A
20191,03945453,6,0,1,210,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,506,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,485,D,,A,,A
20191,03945523,7,0,1,220,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,405,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,11,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,99,D,,A,,A
20191,03945563,7,0,1,130,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,11,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,14000,D,,A,,A
20191,03945573,2,0,1,310,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,499,D,160,D,270,D,190,D,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,11,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,,H,,A
20191,03945573,2,1,1,160,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,A,4280,E,,A
20191,03945573,2,2,1,190,D,,B,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,A,720,E,,A
20191,03945573,3,0,1,310,D,01,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,510,D,300,D,280,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,10,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,,H,,A
20191,03945573,3,1,1,280,D,,B,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,A,A,A,A,A,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,,A,5000,E,,A
20191,03945873,6,0,1,140,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,D,D,A,10,11,12,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,200,D,,A,,A
20191,03945873,7,0,1,200,D,02,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,403,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,10,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,140,D,,A,,A
20191,03945903,10,0,1,240,D,97,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,A,A,A,A,A,A,A,A,,A,11,,,,D,A,A,A,A,A,A,A,A,A,A,A,,A,10,D,,A
20191,03945953,22,0,1,140,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A,D,A,A,A,12,A,A,A,,A,,,,,A,A,A,A,A,A,A,A,A,A,A,A,530,D,,A,,A
20191,03945973,6,0,1,220,D,01,D,3,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,505,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,C,D,A,A,A,10,A,A,A,,B,,,,,A,A,A,A,A,A,A,A,A,A,A,A,4200,D,,A,,A
