QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JMKPURQV,JMKP_RQV,JNONFDQV,JNON_DQV,JOTHSTQV,JOTH_TQV,JDINEOQV,JDIN_OQV,JALOUTQV,JALO_TQV,JMLPAYQV,JMLP_YQV,JSCHMLQV,JSCH_LQV,JMKGRCQV,JMKG_CQV,JALHOMQV,JALH_MQV,CIGARETX,CIGA_ETX,JCIGARQV,JCIG_RQV,JOTBACQV,JOTB_CQV,OTHTBACX,OTHT_ACX
20222,04816024,11,0,1,650,D,130,D,,A,650,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20222,04816064,29,0,1,1625,D,455,D,,A,650,D,0,D,,A,,A,1170,D,0,D,50,D,650,D,,A,,A
20222,04816104,32,0,1,3900,D,650,D,,A,0,D,0,D,,A,,A,3250,D,0,D,,A,,A,260,D,20,D
20222,04816114,34,0,1,1625,D,325,D,,A,390,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04816134,26,0,1,520,D,65,D,,A,195,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20222,04816184,44,0,1,1950,D,260,D,,A,1300,D,120,D,,A,,A,1690,D,225,D,,A,,A,,A,,A
20222,04816224,50,0,1,1950,D,390,D,,A,650,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04816274,17,0,1,1950,D,650,D,650,D,130,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04816314,28,0,1,1300,D,130,D,,A,130,D,0,D,195,D,,A,1170,D,0,D,,A,,A,,A,,A
20222,04816364,35,0,1,1625,D,260,D,,A,0,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20222,04816374,22,0,1,3380,D,650,D,,A,1300,D,0,D,,A,,A,2730,D,75,D,,A,,A,,A,,A
20222,04816394,19,0,1,2860,D,650,D,,A,1040,D,0,D,,A,,A,2210,D,150,D,,A,,A,,A,,A
20222,04816424,13,0,1,650,D,284,F,,A,0,D,0,D,,A,,A,967,F,0,D,,A,,A,,A,,A
20222,04816464,7,0,1,0,D,,A,,A,0,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20222,04816474,18,0,1,3250,D,390,D,,A,520,D,150,D,,A,,A,2860,D,0,D,,A,,A,,A,,A
20222,04816484,11,0,1,780,D,195,D,,A,0,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20222,04816514,22,0,1,1300,D,390,D,,A,780,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20222,04816524,24,0,1,1950,D,1300,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20222,04816544,25,0,1,1300,D,0,D,,A,1950,D,0,D,,A,,A,1300,D,60,D,,A,,A,,A,,A
20222,04816554,26,0,1,3744,D,1729,D,,A,0,D,0,D,,A,,A,2015,D,0,D,,A,,A,,A,,A
20222,04816574,32,0,1,3250,D,325,D,,A,520,D,0,D,,A,,A,2925,D,0,D,,A,,A,,A,,A
20222,04816614,15,0,1,1300,D,156,D,,A,1040,D,0,D,200,D,,A,1144,D,60,D,,A,,A,,A,,A
20222,04816664,42,0,1,1560,D,650,D,260,D,520,D,0,D,,A,,A,910,D,150,D,,A,,A,,A,,A
20222,04816694,45,0,1,4550,D,1950,D,,A,2600,D,150,D,,A,,A,2600,D,150,D,,A,,A,,A,,A
20222,04816704,47,0,1,1625,D,130,D,,A,260,D,0,D,,A,,A,1495,D,144,D,,A,,A,,A,,A
20222,04816724,42,0,1,3250,D,1040,D,,A,1300,D,600,D,,A,,A,2210,D,450,D,,A,,A,,A,,A
20222,04816784,28,0,1,2366,D,286,D,,A,390,D,0,D,,A,,A,2080,D,36,D,,A,,A,,A,,A
20222,04816914,22,0,1,1625,D,130,D,,A,1040,D,0,D,,A,,A,1495,D,90,D,,A,,A,,A,,A
20222,04816934,18,0,1,2600,D,0,D,,A,650,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20222,04816984,36,0,1,1625,D,650,D,,A,650,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04816994,41,0,1,3575,D,260,D,,A,195,D,45,D,,A,,A,3315,D,0,D,,A,,A,,A,,A
20222,04817024,30,0,1,975,D,520,D,,A,195,D,0,D,,A,,A,455,D,120,D,,A,,A,130,D,10,D
20222,04817034,20,0,1,780,D,260,D,390,D,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20222,04817054,29,0,1,2600,D,260,D,325,D,260,D,0,D,,A,,A,2340,D,360,D,,A,,A,,A,,A
20222,04817064,44,0,1,1690,D,130,D,,A,260,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04817114,35,0,1,975,D,325,D,,A,1040,D,0,D,,A,,A,650,D,45,D,,A,,A,,A,,A
20222,04817134,16,0,1,975,D,0,D,,A,325,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04817144,10,0,1,1300,D,325,D,390,D,2600,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04817224,24,0,1,1950,D,650,D,,A,715,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04817274,39,0,1,2600,D,650,D,650,D,520,D,0,D,,A,,A,1950,D,300,D,45,D,585,D,,A,,A
20222,04817294,51,0,1,5200,D,650,D,975,D,975,D,90,D,,A,,A,4550,D,60,D,,A,,A,,A,,A
20222,04817314,12,0,1,780,D,0,D,,A,455,D,0,D,,A,,A,780,D,120,D,25,D,325,D,,A,,A
20222,04817344,25,0,1,1300,D,260,D,,A,520,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04817354,17,0,1,3900,D,520,D,260,D,0,D,0,D,,A,,A,3380,D,0,D,,A,,A,,A,,A
20222,04817364,27,0,1,1950,D,390,D,,A,650,D,60,D,,A,,A,1560,D,120,D,,A,,A,,A,,A
20222,04817394,38,0,1,3575,D,693,F,1300,D,1300,D,0,D,,A,,A,2273,F,0,D,,A,,A,,A,,A
20222,04817404,38,0,1,1950,D,390,D,,A,1300,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04817434,32,0,1,6175,D,1950,D,,A,2925,D,0,D,,A,,A,4225,D,0,D,,A,,A,,A,,A
20222,04817464,53,0,1,2600,D,650,D,,A,650,D,36,D,,A,,A,1950,D,180,D,,A,,A,,A,,A
20222,04817474,30,0,1,2600,D,2600,D,,A,0,D,0,D,,A,,A,0,D,300,D,,A,,A,,A,,A
20222,04817494,40,0,1,1950,D,650,D,,A,2600,D,600,D,,A,,A,1300,D,450,D,,A,,A,,A,,A
20222,04817534,15,0,1,1950,D,130,D,,A,260,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20222,04817634,28,0,1,1950,D,260,D,,A,260,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20222,04817654,37,0,1,1950,D,650,D,,A,390,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04817674,26,0,1,1300,D,609,F,,A,1950,D,150,D,,A,,A,1987,F,150,D,,A,,A,,A,,A
20222,04817684,41,0,1,325,D,65,D,,A,780,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20222,04817714,37,0,1,910,D,390,D,195,D,650,D,180,D,,A,,A,520,D,120,D,,A,,A,,A,,A
20222,04817754,27,0,1,6500,D,650,D,,A,0,D,0,D,,A,,A,5850,D,0,D,,A,,A,,A,,A
20222,04817774,60,0,1,1560,D,0,D,,A,780,D,0,D,,A,,A,1560,D,300,D,,A,,A,,A,,A
20222,04817844,18,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04817854,14,0,1,845,D,195,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20222,04817864,49,0,1,3900,D,260,D,156,D,325,D,15,D,,A,575,D,3640,D,240,D,,A,,A,,A,,A
20222,04817874,51,0,1,3250,D,0,D,,A,1560,D,60,D,,A,,A,3250,D,225,D,,A,,A,,A,,A
20222,04817894,41,0,1,2600,D,195,D,,A,1300,D,60,D,,A,,A,2405,D,150,D,,A,,A,,A,,A
20222,04817914,45,0,1,1950,D,390,D,,A,0,D,0,D,,A,,A,1560,D,60,D,,A,,A,,A,,A
20222,04817944,27,0,1,1040,D,130,D,,A,195,D,0,D,,A,,A,910,D,75,D,,A,,A,,A,,A
20222,04817964,39,0,1,650,D,65,D,,A,260,D,0,D,,A,,A,585,D,225,D,,A,,A,,A,,A
20222,04817974,30,0,1,975,D,195,D,,A,390,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20222,04817984,17,0,1,2600,D,650,D,,A,975,D,0,D,,A,,A,1950,D,150,D,,A,,A,,A,,A
20222,04818024,35,0,1,1950,D,520,D,,A,130,D,0,D,,A,,A,1430,D,75,D,,A,,A,,A,,A
20222,04818064,46,0,1,1300,D,325,D,325,D,390,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04818084,40,0,1,2340,D,520,D,130,D,5200,D,600,D,,A,,A,1820,D,0,D,,A,,A,910,D,70,D
20222,04818114,38,0,1,1950,D,650,D,130,D,0,D,0,D,,A,,A,1300,D,600,D,,A,,A,,A,,A
20222,04818144,22,0,1,1560,D,260,D,,A,1040,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04818154,55,0,1,1300,D,260,D,143,D,1365,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04818184,32,0,1,1950,D,260,D,650,D,1300,D,75,D,,A,,A,1690,D,150,D,,A,,A,,A,,A
20222,04818194,27,0,1,910,D,91,D,,A,234,D,0,D,,A,,A,819,D,84,D,,A,,A,,A,,A
20222,04818244,37,0,1,1625,D,325,D,975,D,1300,D,150,D,,A,,A,1300,D,150,D,,A,,A,,A,,A
20222,04818324,10,0,1,780,D,260,D,,A,130,D,0,D,,A,,A,520,D,0,D,72,D,936,D,,A,,A
20222,04818394,26,0,1,741,D,91,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20222,04818464,59,0,1,2600,D,650,D,,A,325,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20222,04818484,44,0,1,39000,D,19500,D,,A,0,D,120,D,,A,,A,19500,D,3000,D,,A,,A,390,D,30,D
20222,04818494,17,0,1,5200,D,0,D,,A,0,D,0,D,,A,,A,5200,D,0,D,,A,,A,,A,,A
20222,04818504,22,0,1,3900,D,1625,D,,A,650,D,0,D,,A,,A,2275,D,120,D,,A,,A,,A,,A
20222,04818514,46,0,1,1950,D,455,D,,A,1300,D,450,D,,A,,A,1495,D,600,D,,A,,A,,A,,A
20222,04818574,18,0,1,1950,D,520,D,,A,780,D,0,D,,A,,A,1430,D,90,D,,A,,A,,A,,A
20222,04818614,34,0,1,910,D,331,F,,A,0,D,0,D,,A,,A,1055,F,0,D,56,D,728,D,,A,,A
20222,04818624,52,0,1,650,D,130,D,,A,390,D,114,D,,A,,A,520,D,45,D,,A,,A,,A,,A
20222,04818654,26,0,1,585,D,0,D,,A,1950,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20222,04818734,50,0,1,2600,D,780,D,,A,2600,D,300,D,,A,,A,1820,D,600,D,,A,,A,,A,,A
20222,04818744,29,0,1,2600,D,0,D,,A,0,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20222,04818814,17,0,1,1300,D,442,D,,A,325,D,0,D,,A,,A,858,D,0,D,,A,,A,,A,,A
20222,04818844,10,0,1,975,D,325,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20222,04818894,35,0,1,2600,D,325,D,,A,780,D,0,D,,A,,A,2275,D,0,D,,A,,A,,A,,A
20222,04818944,43,0,1,5850,D,1300,D,,A,1950,D,0,D,,A,,A,4550,D,0,D,,A,,A,,A,,A
20222,04818974,34,0,1,520,D,455,D,,A,0,D,0,D,,A,,A,65,D,0,D,,A,,A,,A,,A
20222,04818994,37,0,1,1560,D,195,D,585,D,260,D,180,D,,A,,A,1365,D,180,D,,A,,A,,A,,A
20222,04819044,33,0,1,975,D,260,D,,A,0,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20222,04819064,48,0,1,1300,D,0,D,,A,130,D,0,D,,A,,A,1300,D,600,D,16,D,208,D,,A,,A
20222,04819074,21,0,1,1300,D,195,D,260,D,390,D,60,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20222,04819104,22,0,1,1950,D,260,D,,A,975,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20222,04819154,75,0,1,1625,D,0,D,,A,1300,D,30,D,,A,,A,1625,D,60,D,,A,,A,,A,,A
20222,04819174,42,0,1,520,D,65,D,,A,520,D,60,D,,A,,A,455,D,120,D,,A,,A,,A,,A
20222,04819204,40,0,1,3250,D,650,D,,A,2600,D,0,D,,A,,A,2600,D,60,D,,A,,A,,A,,A
20222,04819244,34,0,1,1950,D,390,D,,A,1040,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20222,04819284,25,0,1,1300,D,325,D,,A,650,D,60,D,,A,,A,975,D,60,D,,A,,A,130,D,10,D
20222,04819324,23,0,1,910,D,65,D,,A,195,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20222,04819394,57,0,1,2535,D,260,D,260,D,650,D,0,D,,A,,A,2275,D,150,D,,A,,A,,A,,A
20222,04819414,20,0,1,338,D,26,D,,A,39,D,0,D,,A,,A,312,D,0,D,,A,,A,,A,,A
20222,04819454,56,0,1,2600,D,975,D,390,D,390,D,0,D,,A,,A,1625,D,45,D,27,D,351,D,,A,,A
20222,04819494,27,0,1,1820,D,325,D,,A,0,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20222,04819514,24,0,1,780,D,195,D,,A,130,D,0,D,,A,,A,585,D,30,D,,A,,A,,A,,A
20222,04819534,27,0,1,650,D,0,D,,A,2080,D,120,D,,A,,A,650,D,60,D,,A,,A,,A,,A
20222,04819544,23,0,1,1950,D,325,D,,A,650,D,0,D,,A,,A,1625,D,135,D,,A,,A,,A,,A
20222,04819554,28,0,1,1300,D,0,D,520,D,520,D,0,D,,A,,A,1300,D,21,D,,A,,A,,A,,A
20222,04819584,26,0,1,1950,D,130,D,,A,0,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20222,04819604,23,0,1,1560,D,520,D,,A,780,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04819614,10,0,1,910,D,0,D,325,D,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20222,04819634,30,0,1,3900,D,520,D,,A,455,D,0,D,,A,,A,3380,D,75,D,,A,,A,,A,,A
20222,04819644,25,0,1,3315,D,390,D,,A,0,D,0,D,,A,,A,2925,D,0,D,,A,,A,,A,,A
20222,04819674,40,0,1,2600,D,780,D,,A,780,D,150,D,,A,,A,1820,D,600,D,,A,,A,,A,,A
20222,04819704,21,0,1,1677,D,169,D,,A,650,D,0,D,,A,,A,1508,D,0,D,,A,,A,,A,,A
20222,04819734,31,0,1,2600,D,455,D,650,D,390,D,0,D,,A,,A,2145,D,180,D,,A,,A,,A,,A
20222,04819744,39,0,1,1300,D,650,D,,A,260,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20222,04819774,35,0,1,975,D,0,D,,A,0,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04819804,17,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20222,04819824,41,0,1,507,D,26,D,,A,143,D,0,D,,A,,A,481,D,90,D,,A,,A,,A,,A
20222,04819844,61,0,1,1443,D,455,D,104,D,286,D,45,D,,A,,A,988,D,240,D,,A,,A,,A,,A
20222,04819854,40,0,1,520,D,26,D,65,D,130,D,0,D,,A,,A,494,D,0,D,,A,,A,,A,,A
20222,04819874,31,0,1,1300,D,195,D,,A,0,D,0,D,,A,,A,1105,D,0,D,,A,,A,,A,,A
20222,04819884,15,0,1,1950,D,390,D,,A,195,D,0,D,,A,,A,1560,D,300,D,18,D,234,D,,A,,A
20222,04819894,50,0,1,4550,D,1300,D,,A,650,D,90,D,,A,275,D,3250,D,180,D,,A,,A,325,D,25,D
20222,04819904,44,0,1,2990,D,325,D,,A,780,D,0,D,,A,,A,2665,D,60,D,,A,,A,,A,,A
20222,04819964,44,0,1,1950,D,195,D,390,D,650,D,0,D,,A,,A,1755,D,150,D,,A,,A,,A,,A
20222,04820024,8,0,1,520,D,0,D,,A,195,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20222,04820034,35,0,1,2210,D,260,D,,A,910,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20222,04820044,26,0,1,676,D,260,D,260,D,0,D,0,D,,A,,A,416,D,0,D,,A,,A,,A,,A
20222,04820054,36,0,1,1625,D,195,D,,A,260,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20222,04820064,41,0,1,1560,D,520,D,,A,650,D,150,D,,A,,A,1040,D,150,D,,A,,A,,A,,A
20222,04820104,55,0,1,2600,D,650,D,,A,1300,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20222,04820114,21,0,1,2030,F,,A,,A,962,F,0,D,,A,,A,1663,F,0,D,,A,,A,,A,,A
20222,04820124,39,0,1,2210,D,520,D,,A,780,D,90,D,,A,,A,1690,D,120,D,,A,,A,,A,,A
20222,04820164,21,0,1,975,D,390,D,390,D,585,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20222,04820214,53,0,1,1950,D,650,D,,A,390,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04820224,34,0,1,1950,D,650,D,,A,2600,D,0,D,,A,,A,1300,D,60,D,,A,,A,,A,,A
20222,04820234,67,0,1,1625,D,260,D,,A,1014,D,0,D,,A,,A,1365,D,0,D,,A,,A,,A,,A
20222,04820254,41,0,1,325,D,130,D,195,D,0,D,0,D,,A,,A,195,D,0,D,,A,,A,,A,,A
20222,04820324,34,0,1,3900,D,325,D,130,D,0,D,0,D,,A,,A,3575,D,0,D,,A,,A,,A,,A
20222,04820364,71,0,1,975,D,169,D,585,D,0,D,0,D,,A,,A,806,D,150,D,,A,,A,,A,,A
20222,04820374,18,0,1,1560,D,260,D,,A,260,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04820404,42,0,1,1560,D,910,D,,A,455,D,0,D,,A,,A,650,D,420,D,,A,,A,,A,,A
20222,04820434,36,0,1,585,D,0,D,,A,130,D,60,D,,A,,A,585,D,0,D,,A,,A,234,D,18,D
20222,04820444,36,0,1,2600,D,650,D,,A,1040,D,36,D,,A,,A,1950,D,36,D,,A,,A,,A,,A
20222,04820474,17,0,1,975,D,0,D,,A,65,D,0,D,,A,,A,975,D,0,D,,A,,A,169,D,13,D
20222,04820514,34,0,1,0,D,,A,,A,0,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20222,04820574,24,0,1,650,D,195,D,,A,325,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20222,04820604,25,0,1,4420,D,1560,D,,A,0,D,0,D,,A,,A,2860,D,0,D,90,D,1170,D,,A,,A
20222,04820644,14,0,1,195,D,195,D,,A,0,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20222,04820664,29,0,1,2340,D,910,D,260,D,3250,D,300,D,,A,,A,1430,D,600,D,,A,,A,,A,,A
20222,04820674,28,0,1,1950,D,260,D,650,D,650,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20222,04820714,53,0,1,1625,D,325,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20222,04820724,17,0,1,1040,D,390,D,,A,650,D,150,D,,A,,A,650,D,90,D,,A,,A,,A,,A
20222,04820734,54,0,1,1950,D,195,D,,A,650,D,0,D,,A,,A,1755,D,0,D,,A,,A,,A,,A
20222,04820754,30,0,1,390,D,65,D,,A,520,D,0,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20222,04820764,33,0,1,2600,D,975,D,,A,780,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20222,04820774,21,0,1,2080,D,195,D,,A,780,D,0,D,,A,,A,1885,D,0,D,,A,,A,,A,,A
20222,04820784,27,0,1,1300,D,130,D,,A,0,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20222,04820844,25,0,1,1300,D,260,D,,A,780,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20222,04820874,47,0,1,260,D,0,D,,A,0,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20222,04820884,40,0,1,2600,D,130,D,,A,520,D,0,D,,A,,A,2470,D,0,D,,A,,A,,A,,A
20222,04820894,15,0,1,2600,D,325,D,325,D,975,D,0,D,,A,,A,2275,D,0,D,,A,,A,,A,,A
20222,04820904,22,0,1,520,D,195,D,,A,520,D,15,D,,A,,A,325,D,0,D,,A,,A,,A,,A
20222,04820944,48,0,1,3900,D,195,D,,A,0,D,0,D,,A,,A,3705,D,0,D,,A,,A,,A,,A
20222,04821004,11,0,1,195,D,65,D,,A,195,D,0,D,,A,,A,130,D,0,D,,A,,A,,A,,A
20222,04821034,35,0,1,1950,D,195,D,650,D,520,D,0,D,,A,,A,1755,D,0,D,,A,,A,,A,,A
20222,04821054,19,0,1,1950,D,780,D,,A,390,D,480,D,,A,,A,1170,D,60,D,,A,,A,,A,,A
20222,04821094,34,0,1,2925,D,260,D,,A,390,D,0,D,,A,,A,2665,D,0,D,,A,,A,,A,,A
20222,04821104,30,0,1,325,D,65,D,,A,0,D,0,D,,A,,A,260,D,0,D,,A,,A,,A,,A
20222,04821114,46,0,1,1950,D,508,F,650,D,1300,D,150,D,,A,,A,1753,F,150,D,,A,,A,,A,,A
20222,04821124,12,0,1,1423,F,,A,,A,732,F,176,F,,A,,A,1135,F,123,F,,A,,A,,A,,A
20222,04821134,47,0,1,3250,D,1300,D,650,D,1300,D,30,D,,A,,A,1950,D,90,D,,A,,A,,A,,A
20222,04821154,15,0,1,3250,D,260,D,,A,780,D,0,D,,A,,A,2990,D,0,D,,A,,A,,A,,A
20222,04821224,25,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,75,D,,A,,A,,A,,A
20222,04821234,26,0,1,2210,D,260,D,,A,0,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20222,04821254,39,0,1,1040,D,195,D,,A,390,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20222,04821274,16,0,1,780,D,0,D,,A,0,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20222,04821334,22,0,1,975,D,0,D,,A,0,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04821374,13,0,1,1170,D,130,D,,A,650,D,60,D,,A,,A,1040,D,30,D,,A,,A,,A,,A
20222,04821434,70,0,1,1300,D,325,D,,A,260,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20222,04821454,35,0,1,650,D,65,D,,A,130,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20222,04821474,45,0,1,6500,D,1300,D,650,D,0,D,0,D,,A,248,F,5200,D,60,D,,A,,A,,A,,A
20222,04821494,22,0,1,3900,D,975,D,325,D,650,D,0,D,,A,,A,2925,D,0,D,,A,,A,,A,,A
