QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOH,PROP0NOH,OWNYH,OWNYH_,PAIDLOAN,PAID_OAN,PRIMPLUS,PRIM_LUS,JINTPDX,JINTPDX_,JLCPRINX,JLCP_INX,LOAN_NOH,LOAN0NOH,TOTOWED,TOTOWED_
20231,05025624,24,0,5,01,D,100,D,1,D,0.0919,D,80,D,820,D,01,D,3500,D
20231,05025974,30,0,5,01,D,100,D,1,D,0.0919,D,345,D,-45,D,01,D,15000,D
20231,05026464,22,0,5,01,D,100,D,1,D,0.0919,D,528,D,72,D,01,D,23000,D
20231,05026624,36,0,5,01,D,100,D,1,D,0.0919,D,230,D,70,D,01,D,10000,D
20231,05027274,32,0,5,01,D,100,D,1,D,0.0919,D,368,F,-278,F,01,D,16000,F
20231,05027284,50,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05027694,31,0,5,01,D,100,D,1,D,0.0919,D,14,D,586,D,01,D,600,D
20231,05028584,50,0,5,01,D,100,D,1,D,0.0919,D,413,D,787,D,01,D,17965,D
20231,05029054,12,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05029784,18,0,5,01,D,100,D,1,D,0.0919,D,207,D,7293,D,01,D,9000,D
20231,05030424,25,0,5,01,D,100,D,1,D,0.0919,D,1607,D,1846,D,01,D,69945,D
20231,05032134,32,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05032694,21,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05033284,41,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05033504,34,0,5,01,D,100,D,2,D,0.0919,D,368,F,442,F,01,D,16000,F
20231,05033824,18,0,5,01,D,100,D,1,D,0.0919,D,1562,D,-425,D,01,D,68000,D
20231,05033974,39,0,5,01,D,100,D,1,D,0.0919,D,2343,D,57,D,01,D,102000,D
20231,05035794,21,0,5,01,D,100,D,1,D,0.0919,D,1723,D,-655,D,01,D,75000,D
20231,05037724,23,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05038984,23,0,5,01,D,100,D,2,D,0.0919,D,2175,F,-375,F,01,D,94656,F
20231,05040604,40,0,5,01,D,100,D,1,D,0.0919,D,213,D,687,D,01,D,9290,D
20231,05040814,26,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05042104,33,0,5,01,D,100,D,1,D,0.0919,D,735,D,2265,D,01,D,32000,D
20231,05042334,26,0,5,01,D,100,D,1,D,0.0919,D,51,D,2949,D,01,D,2200,D
20231,05042514,37,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05043714,33,0,5,01,D,100,D,1,D,0.0919,D,253,D,2187,D,01,D,11000,D
20231,05045124,29,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,49000,D
20231,05045124,30,0,5,01,D,100,D,1,D,0.0919,D,417,D,73,D,02,D,18151,D
20231,05090783,48,0,5,01,D,100,D,1,D,0.0919,D,3968,D,-968,D,01,D,172700,D
20231,05090823,33,0,5,01,D,100,D,1,D,0.0919,D,1149,D,51,D,01,D,50000,D
20231,05091873,39,0,5,01,D,100,D,1,D,0.0919,D,666,D,834,D,01,D,29000,D
20231,05092143,21,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,93000,D
20231,05092163,35,0,5,01,D,100,D,1,D,0.0919,D,701,D,-341,D,01,D,30526,D
20231,05094413,21,0,5,01,D,100,D,1,D,0.0919,D,896,D,4,D,01,D,39000,D
20231,05094733,21,0,5,01,D,100,D,1,D,0.0919,D,2148,D,4452,D,01,D,93481,D
20231,05095963,23,0,1,01,D,100,D,1,D,0.0919,D,51,F,2949,F,01,D,2200,F
20231,05096863,21,0,5,01,D,100,D,1,D,0.0919,D,677,D,34,D,01,D,29447,D
20231,05097033,30,0,5,01,D,100,D,1,D,0.0919,D,712,D,-226,D,01,D,31000,D
20231,05098043,47,0,5,01,D,100,D,1,D,0.0919,D,2224,D,1370,D,01,D,96803,D
20231,05098163,26,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05099163,41,0,1,01,D,100,D,1,D,0.0919,D,1608,D,-1839,T,01,D,70000,D
20231,05099903,28,0,5,01,D,100,D,1,D,0.0919,D,3217,D,79318,T,01,D,140000,D
20231,05100003,18,0,5,01,D,100,D,1,D,0.0919,D,0,D,0,D,01,D,0,D
20231,05100053,30,0,5,01,D,100,D,1,D,0.0919,D,735,D,465,D,01,D,32000,D
20231,05100373,24,0,5,01,D,100,D,1,D,0.0919,D,460,D,1040,D,01,D,20000,D
20231,05100573,28,0,5,01,D,100,D,1,D,0.0919,D,207,D,993,D,01,D,9000,D
20231,05100673,40,0,5,02,D,200,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05101153,21,0,5,01,D,100,D,1,D,0.0919,D,184,D,1316,D,01,D,8000,D
20231,05101503,29,0,5,01,D,100,D,2,D,0.0919,D,3239,F,1411,F,01,D,141000,F
20231,05105533,56,0,5,01,D,100,D,1,D,0.0919,D,115,F,4885,F,01,D,5000,F
20231,05106993,25,0,5,01,D,100,D,1,D,0.0919,D,3239,D,1411,D,01,D,141000,D
20231,05107333,26,0,5,01,D,100,D,1,D,0.0919,D,34,F,146,F,01,D,1500,F
20231,05108893,25,0,5,01,D,100,D,1,D,0.0919,D,827,D,433,D,01,D,36000,D
20231,05109633,35,0,5,01,D,100,D,1,D,0.0919,D,2160,D,840,D,01,D,94000,D
20231,05110513,20,0,5,01,D,100,D,2,D,0.0919,D,643,F,557,F,01,D,28000,F
20231,05111273,29,0,5,01,D,100,D,1,D,0.0919,D,597,D,1403,D,01,D,26000,D
20231,05111893,26,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05113663,29,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05114233,19,0,5,01,D,100,D,1,D,0.0919,D,368,D,442,D,01,D,16000,D
20231,05114653,26,0,5,01,D,100,D,1,D,0.0919,D,345,D,10655,D,01,D,15000,D
20231,05114833,25,0,5,01,D,100,D,1,D,0.0919,D,69,D,81,D,01,D,3000,D
20231,05115103,12,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05115333,45,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05117203,35,0,5,01,D,100,D,1,D,0.0919,D,441,F,159,F,01,D,19200,F
20231,05119633,28,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05119913,20,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05120383,30,0,5,01,D,100,D,1,D,0.0919,D,1723,D,77,D,01,D,75000,D
20231,05120713,22,0,5,01,D,100,D,1,D,0.0919,D,1923,D,3177,D,01,D,83719,D
20231,05122153,23,0,5,01,D,100,D,1,D,0.0919,D,908,D,-208,D,01,D,39500,D
20231,05122403,27,0,5,01,D,100,D,1,D,0.0919,D,2389,D,986,D,01,D,104000,D
20231,05123293,35,0,5,01,D,100,D,1,D,0.0919,D,1769,D,1531,D,01,D,77000,D
20231,05124013,33,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05124313,24,0,5,01,D,100,D,1,D,0.0919,D,38,D,361,D,01,D,1650,D
20231,05203212,22,0,5,01,D,100,D,1,D,0.0919,D,878,D,322,D,01,D,38200,D
20231,05204292,25,0,5,01,D,100,D,1,D,0.0919,D,3607,D,5393,D,01,D,157000,D
20231,05204612,29,0,5,01,D,100,D,1,D,0.0919,D,1447,D,3053,D,01,D,63000,D
20231,05204792,22,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,10000,D
20231,05205782,24,0,5,01,D,100,D,1,D,0.0919,D,1769,F,1531,F,01,D,77000,F
20231,05205952,26,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,160000,D
20231,05207582,39,0,5,01,D,100,D,1,D,0.0919,D,5514,D,-249,D,01,D,311625,T
20231,05208652,18,0,5,01,D,100,D,1,D,0.0919,D,253,D,1376,D,01,D,11000,D
20231,05208702,30,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05209672,26,0,5,01,D,100,D,1,D,0.0919,D,1241,F,259,F,01,D,54000,F
20231,05210622,29,0,5,01,D,100,D,1,D,0.0919,D,2757,D,243,D,01,D,120000,D
20231,05211192,12,0,1,01,D,100,D,1,D,0.0919,D,2183,F,-1129,F,01,D,95000,F
20231,05213602,28,0,5,01,D,100,D,1,D,0.0919,D,804,D,4896,D,01,D,35000,D
20231,05213602,29,0,5,02,D,300,D,1,D,0.0919,D,804,D,2922,T,01,D,31275,T
20231,05213602,30,0,5,02,D,300,D,1,D,0.0919,D,960,D,2922,T,01,D,31275,T
20231,05215182,46,0,5,01,D,100,D,1,D,0.0919,D,1229,D,-229,D,01,D,53500,D
20231,05215792,23,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05216992,31,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05217292,17,0,1,01,D,100,D,1,D,0.0919,D,1838,D,4162,D,01,D,80000,D
20231,05217402,29,0,5,01,D,100,D,1,D,0.0919,D,804,D,6696,D,01,D,35000,D
20231,05217712,25,0,5,01,D,100,D,1,D,0.0919,D,528,D,162,D,01,D,23000,D
20231,05217772,24,0,5,01,D,100,D,1,D,0.0919,D,2252,D,598,D,01,D,98000,D
20231,05218542,30,0,5,01,D,100,D,1,D,0.0919,D,620,F,430,F,01,D,27000,F
20231,05219182,23,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,5000,D
20231,05219842,13,0,1,01,D,100,D,1,D,0.0919,D,2160,D,840,D,01,D,94000,D
20231,05220172,22,0,5,01,D,100,D,1,D,0.0919,D,460,D,1040,D,01,D,20000,D
20231,05220222,15,0,5,01,D,100,D,2,D,0.0919,D,92,F,508,F,01,D,4000,F
20231,05220552,31,0,5,01,D,100,D,1,D,0.0919,D,551,D,199,D,01,D,24000,D
20231,05221152,20,0,5,01,D,100,D,1,D,0.0919,D,1218,D,-618,D,01,D,53000,D
20231,05221512,22,0,5,01,D,100,D,1,D,0.0919,D,1143,D,-43,D,01,D,49768,D
20231,05221932,30,0,5,01,D,100,D,1,D,0.0919,D,198,D,402,D,01,D,8600,D
20231,05222692,14,0,5,01,D,100,D,1,D,0.0919,D,781,D,869,D,01,D,34000,D
20231,05225202,38,0,5,01,D,100,D,1,D,0.0919,D,115,D,4885,D,01,D,5000,D
20231,05225582,19,0,5,01,D,100,D,1,D,0.0919,D,1241,D,259,D,01,D,54000,D
20231,05225742,43,0,5,01,D,100,D,1,D,0.0919,D,460,D,-60,D,01,D,20000,D
20231,05226012,20,0,5,01,D,100,D,1,D,0.0919,D,460,D,740,D,01,D,20000,D
20231,05227262,35,0,5,01,D,100,D,1,D,0.0919,D,3331,D,-1231,D,01,D,145000,D
20231,05229602,22,0,5,01,D,100,D,1,D,0.0919,D,3217,D,983,D,01,D,140000,D
20231,05230022,43,0,5,01,D,100,D,1,D,0.0919,D,804,D,96,D,01,D,35000,D
20231,05231752,24,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05232772,29,0,5,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05235962,33,0,5,01,D,100,D,1,D,0.0919,D,46,D,1954,D,01,D,2000,D
20231,05236672,21,0,5,01,D,100,D,1,D,0.0919,D,765,D,1335,D,01,D,33298,D
20231,05251781,10,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05252051,17,0,1,01,D,100,D,1,D,0.0919,D,2224,F,1370,F,01,D,96803,F
20231,05252671,14,0,1,01,D,100,D,1,D,0.0919,D,441,D,159,D,01,D,19200,D
20231,05253681,33,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05254061,17,0,1,01,D,100,D,1,D,0.0919,D,821,D,844,D,01,D,35717,D
20231,05254101,23,0,1,01,D,100,D,1,D,0.0919,D,1953,D,-128,D,01,D,85000,D
20231,05254111,17,0,1,01,D,100,D,1,D,0.0919,D,92,D,508,D,01,D,4000,D
20231,05254201,24,0,1,01,D,100,D,1,D,0.0919,D,38,F,361,F,01,D,1650,F
20231,05254391,18,0,1,02,D,200,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05255461,9,0,1,01,D,100,D,1,D,0.0919,D,80,F,820,F,01,D,3500,F
20231,05255461,10,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,02,D,20000,D
20231,05255561,23,0,1,01,D,100,D,1,D,0.0919,D,666,D,84,D,01,D,29000,D
20231,05256141,33,0,1,01,D,100,D,1,D,0.0919,D,333,D,2267,D,01,D,14500,D
20231,05257351,25,0,1,01,D,100,D,1,D,0.0919,D,237,D,663,D,01,D,10300,D
20231,05258421,15,0,1,01,D,100,D,1,D,0.0919,D,896,F,4,F,01,D,39000,F
20231,05258711,20,0,1,01,D,100,D,1,D,0.0919,D,597,D,-18,D,01,D,26000,D
20231,05259231,20,0,1,01,D,100,D,1,D,0.0919,D,2343,F,57,F,01,D,102000,F
20231,05259711,36,0,1,01,D,100,D,1,D,0.0919,D,1829,D,-437,D,01,D,79600,D
20231,05260431,12,0,1,01,D,100,D,1,D,0.0919,D,1815,F,165,F,01,D,79000,F
20231,05261101,35,0,1,01,D,100,D,1,D,0.0919,D,2134,D,79318,T,01,D,92893,D
20231,05262171,13,0,1,01,D,100,D,1,D,0.0919,D,689,D,-155,D,01,D,30000,D
20231,05263201,18,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05265841,15,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05266191,28,0,1,01,D,100,D,1,D,0.0919,D,2175,D,-375,D,01,D,94656,D
20231,05268151,37,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05268341,18,0,1,01,D,100,D,1,D,0.0919,D,1229,F,-229,F,01,D,53500,F
20231,05268421,16,0,1,01,D,100,D,1,D,0.0919,D,643,D,557,D,01,D,28000,D
20231,05269531,28,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05270441,14,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05270441,15,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,02,D,0,D
20231,05271381,24,0,1,01,D,100,D,1,D,0.0919,D,505,D,236,D,01,D,22000,D
20231,05271631,17,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05271821,19,0,1,01,D,100,D,1,D,0.0919,D,620,D,430,D,01,D,27000,D
20231,05271831,23,0,1,01,D,100,D,1,D,0.0919,D,908,D,508,D,01,D,39500,D
20231,05272071,41,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05272231,14,0,1,01,D,100,D,1,D,0.0919,D,2068,F,-1243,F,01,D,90000,F
20231,05273311,20,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05275201,25,0,1,01,D,100,D,1,D,0.0919,D,1815,D,165,D,01,D,79000,D
20231,05276621,17,0,1,01,D,100,D,1,D,0.0919,D,575,D,79318,T,01,D,25024,D
20231,05276711,12,0,1,01,D,100,D,1,D,0.0919,D,276,D,924,D,01,D,12000,D
20231,05277051,27,0,1,01,D,100,D,1,D,0.0919,D,827,D,-427,D,01,D,36000,D
20231,05277221,20,0,1,01,D,100,D,2,D,0.0919,D,253,F,2187,F,01,D,11000,F
20231,05277231,30,0,1,01,D,100,D,1,D,0.0919,D,52,D,648,D,01,D,2246,D
20231,05277801,17,0,1,01,D,100,D,1,D,0.0919,D,2183,D,-1129,D,01,D,95000,D
20231,05278311,11,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,3800,D
20231,05279031,30,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05279051,32,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,100000,D
20231,05279401,31,0,1,01,D,100,D,1,D,0.0919,D,368,D,232,D,01,D,16000,D
20231,05279754,27,0,1,01,D,200,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05279911,18,0,1,01,D,100,D,1,D,0.0919,D,505,D,5495,D,01,D,22000,D
20231,05280111,30,0,1,01,D,100,D,1,D,0.0919,D,333,D,417,D,01,D,14500,D
20231,05280331,22,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05280571,10,0,1,01,D,100,D,2,D,0.0919,D,804,F,96,F,01,D,35000,F
20231,05280711,32,0,1,01,D,100,D,1,D,0.0919,D,3444,D,8272,D,01,D,149891,D
20231,05281981,19,0,1,01,D,100,D,1,D,0.0919,D,368,D,-278,D,01,D,16000,D
20231,05282941,21,0,1,02,D,200,D,1,D,0.0919,D,2068,D,-1243,D,01,D,90000,D
20231,05283081,17,0,1,01,D,100,D,1,D,0.0919,D,1607,F,1846,F,01,D,69945,F
20231,05283921,23,0,1,01,D,100,D,1,D,0.0919,D,345,D,455,D,01,D,15000,D
20231,05284081,22,0,1,01,D,100,D,1,D,0.0919,D,301,D,299,D,01,D,13100,D
20231,05284221,21,0,1,01,D,100,D,1,D,0.0919,D,322,D,-22,D,01,D,14000,D
20231,05284281,15,0,1,01,D,100,D,2,D,0.0919,D,,A,,A,01,D,0,D
20231,05285491,19,0,1,01,D,100,D,1,D,0.0919,D,1838,D,-338,D,01,D,80000,D
20231,05285541,14,0,1,01,D,100,D,1,D,0.0919,D,823,D,-124,D,01,D,35829,D
