ALCNO,FSA,FSA_,HHIANYPD,HHIA_YPD,HHIBCBS,HHIBCBS_,HHICOVQ,HHICOVQ_,HHIGROUP,HHIG_OUP,HHIIRGXB,HHII_GXB,HHILSTTM,HHIL_TTM,HHIPDLIB,HHIPRDED,HHIPROUT,HHIPRYOU,HHIP_DED,HHIP_LIB,HHIP_OUT,HHIP_YOU,HHIRPMPD,HHIRPMXB,HHIR_MPD,HHIR_MXB,HHISTILL,HHISUBPD,HHIS_BPD,HHIS_ILL,HSAHRA,HSAHRA_,MEDIGAP,MEDIGAP_,NEWID,PLNMGD,PLNMGD_,PORTAL,PORTAL_,PORTPLAN,PORT_LAN,PREMSUBS,PREM_UBS,QHHP3MX,QHHP3MX_,RECTYPE,REC_ORIG,REC_STAT,SEQNO,SSTYPE,SSTYPE_,QYEAR
0,,A,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,,D,C,,,A,A,,A,,A,05036271,,A,,A,,A,,A,104,F,HHP,1,1,4,1,D,20222
0,,A,,A,,A,2,D,2,D,,A,,A,2,1,,1,D,D,A,D,03,,D,C,,,A,A,,A,,A,05036271,,A,,A,,A,,A,46,F,HHP,1,1,5,4,D,20222
0,2,D,,A,,A,2,D,2,D,,A,,A,3,1,,1,D,D,A,D,04,400,D,D,,,A,A,,A,,A,05036271,1,D,,A,,A,,A,1200,D,HHP,1,1,6,,A,20222
0,,A,,A,,A,5,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,56,D,D,,,A,A,,A,,A,05036291,,A,,A,,A,,A,168,D,HHP,1,1,6,1,D,20222
0,,A,,A,1,D,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,47,D,D,,,A,A,,A,,A,05036441,,A,,A,,A,,A,724,T,HHP,1,1,3,4,D,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,,D,C,,,A,A,2,D,,A,05036441,2,D,2,D,,A,,A,795,F,HHP,1,1,4,,A,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,23,D,D,,,A,A,,A,,A,05036571,1,D,,A,,A,,A,150,D,HHP,1,1,3,,A,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,200,D,D,,,A,A,2,D,,A,05036611,2,D,2,D,,A,,A,600,D,HHP,1,1,4,,A,20222
0,1,D,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,30,D,D,,,A,A,,A,,A,05036621,1,D,,A,,A,,A,390,D,HHP,1,1,4,,A,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05036631,1,D,2,D,,A,,A,,A,HHP,1,1,6,,A,20222
0,,A,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,09,5900,D,D,,,A,A,,A,,A,05036641,,A,,A,,A,,A,1475,D,HHP,1,1,7,2,D,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,2,,,2,A,D,C,D,,,A,A,,,A,A,,A,,A,05036641,1,D,2,D,,A,,A,,A,HHP,1,1,8,,A,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,,D,C,,,A,A,,A,,A,05036691,1,D,,A,,A,,A,519,F,HHP,1,1,5,,A,20222
0,,A,,A,,A,3,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05036711,,A,,A,,A,,A,,A,HHP,1,1,4,1,D,20222
0,2,D,,A,,A,3,D,1,D,,A,,A,2,1,,1,D,D,A,D,03,242,D,D,,,A,A,2,D,,A,05036711,2,D,2,D,,A,,A,1452,D,HHP,1,1,5,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05036821,2,D,,A,,A,,A,,A,HHP,1,1,5,,A,20222
0,2,D,,A,1,D,5,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,05036851,1,D,,A,,A,,A,104,F,HHP,1,1,4,,A,20222
0,2,D,,A,,A,2,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,306,D,D,,,A,A,2,D,1,D,05036871,2,D,2,D,,A,,A,918,D,HHP,1,1,8,,A,20222
0,2,D,,A,,A,1,D,3,D,,A,,A,1,2,,1,D,D,A,D,09,3000,D,D,,,A,A,2,D,,A,05036881,2,D,2,D,,A,,A,750,D,HHP,1,1,3,,A,20222
0,,C,,A,,A,1,D,3,F,,C,,A,1,,,,C,D,A,C,,,C,A,,,A,A,,C,,A,05036942,1,D,,C,,A,,A,510,F,HHP,1,1,3,,A,20222
0,2,D,,A,1,D,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,80,D,D,,,C,A,2,D,,A,05036971,2,D,1,D,,C,1,D,240,D,HHP,1,1,8,,A,20222
0,2,D,,A,1,D,1,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,,D,C,,,A,A,1,D,,A,05036971,2,D,1,D,,C,2,D,6390,F,HHP,1,1,9,,A,20222
0,,A,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,3,D,D,,,A,A,,A,,A,05037011,,A,,A,,A,,A,18,D,HHP,1,1,5,5,D,20222
0,,A,,A,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,03,40,D,D,,,A,A,,A,,A,05037011,,A,,A,,A,,A,240,D,HHP,1,1,6,1,D,20222
0,,A,,A,,A,1,D,2,D,,A,,A,3,1,,1,D,D,A,D,03,30,D,D,,,A,A,,A,,A,05037011,,A,,A,,A,,A,180,D,HHP,1,1,7,4,D,20222
0,,A,,A,,A,1,D,2,D,,A,,A,4,1,,1,D,D,A,D,03,,D,C,,,A,A,,A,,A,05037011,,A,,A,,A,,A,65,F,HHP,1,1,8,5,D,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,5,1,,1,D,D,A,D,03,88,D,D,,,A,A,2,D,,A,05037011,2,D,,A,,A,,A,528,D,HHP,1,1,9,,A,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,113,D,D,,,A,A,,C,1,D,05037081,1,D,2,D,,A,,A,339,D,HHP,1,1,4,,A,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,321,D,D,,,A,A,2,D,1,D,05037081,1,D,2,D,,A,,A,963,D,HHP,1,1,5,,A,20222
0,2,D,,A,1,D,3,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,300,D,D,,,A,A,2,D,,A,05037141,2,D,,A,,A,,A,1950,D,HHP,1,1,8,,A,20222
0,,A,,A,,A,2,D,1,D,,A,,A,1,2,,1,D,D,A,D,09,7000,D,D,,,A,A,,A,,A,05037171,,A,,A,,A,,A,1750,D,HHP,1,1,10,2,D,20222
0,2,D,,A,1,D,2,D,1,D,,A,,A,2,1,,1,D,D,A,D,04,1633,D,D,,,A,A,2,D,,A,05037171,2,D,2,D,,A,,A,4899,D,HHP,1,1,11,,A,20222
0,2,D,,A,,A,1,D,3,D,,A,,A,1,2,,1,D,D,A,D,04,220,D,D,,,A,A,,A,,A,05037211,1,D,2,D,,A,,A,660,D,HHP,1,1,8,,A,20222
0,2,D,,A,1,D,1,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,600,D,D,,,A,A,,A,,A,05037211,1,D,2,D,,A,,A,1800,D,HHP,1,1,9,,A,20222
0,2,D,,A,1,D,2,D,2,D,,A,,A,1,2,,1,D,D,A,D,04,40,D,D,,,A,A,2,D,,A,05037241,2,D,,A,,A,,A,120,D,HHP,1,1,19,,A,20222
0,2,D,,A,,A,4,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,135,D,D,,,A,A,2,D,,A,05037261,2,D,,A,,A,,A,1755,D,HHP,1,1,4,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,20,D,D,,,A,A,2,D,,A,05037461,2,D,,A,,A,,A,120,D,HHP,1,1,4,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,48,D,D,,,A,A,,A,,A,05037471,1,D,,A,,A,,A,624,D,HHP,1,1,5,,A,20222
0,2,D,,A,1,D,2,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,56,D,D,,,A,A,2,D,1,D,05037561,2,D,2,D,,A,,A,168,D,HHP,1,1,4,,A,20222
0,,A,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,,D,C,,,A,A,,A,,A,05037571,,A,,A,,A,,A,26,F,HHP,1,1,4,1,D,20222
0,2,D,,A,,A,2,D,2,D,,A,,A,2,1,,1,D,D,A,D,04,4,D,D,,,A,A,,A,,A,05037571,1,D,,A,,A,,A,12,D,HHP,1,1,5,,A,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,110,D,D,,,A,A,2,D,1,D,05037591,2,D,2,D,,A,,A,330,D,HHP,1,1,11,,A,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,140,D,D,,,A,A,2,D,1,D,05037591,2,D,2,D,,A,,A,420,D,HHP,1,1,12,,A,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,131,D,D,,,A,A,2,D,,A,05037601,1,D,2,D,,A,,A,393,D,HHP,1,1,6,,A,20222
0,1,D,,A,,A,3,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,,D,C,,,A,A,2,D,,A,05037661,2,D,,A,,A,,A,728,F,HHP,1,1,13,,A,20222
0,,A,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,12,D,D,,,A,A,,A,,A,05037681,,A,,A,,A,,A,36,D,HHP,1,1,16,4,D,20222
0,2,D,,A,1,D,2,D,2,D,,A,,A,2,1,,1,D,D,A,D,04,583,D,D,,,A,A,1,D,,A,05037681,2,D,,A,,A,,A,1749,D,HHP,1,1,17,,A,20222
0,,A,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05037691,,A,,A,,A,,A,,A,HHP,1,1,11,1,D,20222
0,,A,,A,,A,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05037691,,A,,A,,A,,A,,A,HHP,1,1,12,3,D,20222
0,,A,,A,,A,1,D,2,D,,A,,A,3,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05037691,,A,,A,,A,,A,,A,HHP,1,1,13,4,D,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,4,,1,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05037691,2,D,,A,,A,,A,,A,HHP,1,1,14,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,5,1,,1,D,D,A,D,02,19,D,D,,,A,A,1,D,,A,05037691,2,D,,A,,A,,A,124,D,HHP,1,1,15,,A,20222
0,,A,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,4,D,D,,,A,A,,A,,A,05037711,,A,,A,,A,,A,26,D,HHP,1,1,7,1,D,20222
0,,A,,A,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,3,D,D,,,A,A,,A,,A,05037711,,A,,A,,A,,A,20,D,HHP,1,1,8,4,D,20222
0,2,D,,A,1,D,1,D,3,D,,A,,A,3,2,,1,D,D,A,D,08,800,D,D,,,A,A,2,D,,A,05037711,2,D,2,D,,A,,A,400,D,HHP,1,1,9,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,4,1,,1,D,D,A,D,02,110,D,D,,,A,A,2,D,,A,05037711,2,D,,A,,A,,A,715,D,HHP,1,1,10,,A,20222
0,1,D,,A,1,D,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,145,D,D,,,A,A,1,D,,A,05037741,2,D,,A,,A,,A,870,D,HHP,1,1,5,,A,20222
0,1,D,,A,1,D,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,70,D,D,,,A,A,1,D,,A,05037781,2,D,,A,,A,,A,455,D,HHP,1,1,12,,A,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,126,D,D,,,A,A,1,D,,A,05037781,2,D,,A,,A,,A,819,D,HHP,1,1,13,,A,20222
0,,C,,A,,A,1,D,1,F,,C,,A,3,,,,C,D,A,C,,,C,A,,,A,A,,C,,A,05037781,1,D,,C,,A,,A,750,F,HHP,1,1,14,,A,20222
0,,A,,A,,A,4,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,90,D,D,,,A,A,,A,,A,05037791,,A,,A,,A,,A,540,D,HHP,1,1,4,1,D,20222
0,2,D,,A,1,D,4,D,2,D,,A,,A,2,1,,1,D,D,A,D,03,200,D,D,,,A,A,2,D,,A,05037791,2,D,,A,,A,,A,1200,D,HHP,1,1,5,,A,20222
0,,A,,A,1,D,4,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,05037951,,A,,A,,A,,A,600,F,HHP,1,1,7,3,D,20222
0,1,D,,A,,A,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,,,A,A,1,D,,A,05037951,2,D,,A,,A,,A,,A,HHP,1,1,8,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05037971,2,D,,A,,A,,A,,A,HHP,1,1,7,,A,20222
0,2,D,,A,,A,1,D,3,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038001,1,D,2,D,,A,,A,,A,HHP,1,1,9,,A,20222
0,,C,,A,,A,1,D,3,D,,A,,A,2,,2,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05038001,1,D,2,D,,A,,A,,A,HHP,1,1,10,,A,20222
0,2,D,,A,,A,2,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038011,1,D,,A,,A,,A,,A,HHP,1,1,3,,A,20222
0,,A,,A,,A,2,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038031,,A,,A,,A,,A,,A,HHP,1,1,6,1,D,20222
0,,A,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,40,D,D,,,A,A,,A,,A,05038051,,A,,A,,A,,A,240,D,HHP,1,1,3,1,D,20222
0,2,D,,A,,A,2,D,2,D,,A,,A,2,2,,1,D,D,A,D,03,525,D,D,,,A,A,,A,,A,05038051,1,D,,A,,A,,A,3150,D,HHP,1,1,4,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05038101,2,D,,A,,A,,A,,A,HHP,1,1,7,,A,20222
0,,A,,A,,A,2,D,2,D,,A,,A,1,2,,1,D,D,A,D,04,70,D,D,,,A,A,,A,,A,05038131,,A,,A,,A,,A,210,D,HHP,1,1,3,1,D,20222
0,,A,,A,,A,2,D,2,D,,A,,A,2,2,,1,D,D,A,D,04,30,D,D,,,A,A,,A,,A,05038131,,A,,A,,A,,A,90,D,HHP,1,1,4,4,D,20222
0,2,D,,A,1,D,2,D,2,D,,A,,A,3,,1,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05038131,2,D,,A,,A,,A,,A,HHP,1,1,5,,A,20222
0,2,D,,A,,A,4,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,,D,C,,,A,A,,A,,A,05038141,1,D,,A,,A,,A,130,F,HHP,1,1,3,,A,20222
0,2,D,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,,D,C,,,A,A,2,D,,A,05038151,2,D,,A,,A,,A,1200,F,HHP,1,1,3,,A,20222
0,2,D,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,01,150,D,D,,,A,A,2,D,,A,05038171,2,D,,A,,A,,A,1950,D,HHP,1,1,6,,A,20222
0,,A,,A,,A,5,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,35,D,D,,,A,A,,A,,A,05038191,,A,,A,,A,,A,228,D,HHP,1,1,11,1,D,20222
0,,A,,A,,A,5,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,9,D,D,,,A,A,,A,,A,05038191,,A,,A,,A,,A,59,D,HHP,1,1,12,4,D,20222
0,,A,,A,,A,1,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,30,D,D,,,A,A,,A,,A,05038191,,A,,A,,A,,A,195,D,HHP,1,1,13,2,D,20222
0,2,D,,A,,A,5,D,2,D,,A,,A,4,1,,1,D,D,A,D,02,130,D,D,,,A,A,1,D,,A,05038191,2,D,,A,,A,,A,845,D,HHP,1,1,14,,A,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,1,,,,C,D,A,C,02,,D,C,,,A,A,,A,,A,05038301,1,D,,A,,A,,A,195,F,HHP,1,1,9,,A,20222
0,,A,,A,,A,2,D,1,D,,A,,A,1,2,,1,D,D,A,D,04,,D,C,,,A,A,,A,,A,05038331,,A,,A,,A,,A,81,F,HHP,1,1,7,1,D,20222
0,,A,,A,,A,2,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,932,D,D,,,A,A,,A,,A,05038331,1,D,,A,,A,,A,2796,D,HHP,1,1,569,,A,20222
0,1,D,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,480,D,D,,,A,A,1,D,,A,05038351,2,D,,A,,A,,A,3120,D,HHP,1,1,15,,A,20222
0,2,D,,A,1,D,1,D,1,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038381,1,D,2,D,,A,,A,,A,HHP,1,1,3,,A,20222
0,,A,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,,D,C,,,A,A,,A,,A,05038391,,A,,A,,A,,A,104,F,HHP,1,1,13,1,D,20222
0,,A,,A,,A,2,D,2,D,,A,,A,2,1,,1,D,D,A,D,04,,D,C,,,A,A,,A,,A,05038391,,A,,A,,A,,A,130,F,HHP,1,1,14,4,D,20222
0,,A,,A,,A,2,D,2,D,,A,,A,3,1,,1,D,D,A,D,04,,D,C,,,A,A,,A,,A,05038391,,A,,A,,A,,A,325,F,HHP,1,1,15,3,D,20222
0,2,D,,A,,A,2,D,2,D,,A,,A,4,1,,1,D,D,A,D,04,,D,C,,,A,A,1,D,,A,05038391,2,D,,A,,A,,A,416,F,HHP,1,1,16,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,24,D,D,,,A,A,2,D,,A,05038421,2,D,,A,,A,,A,156,D,HHP,1,1,4,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05038431,2,D,,A,,A,,A,,A,HHP,1,1,6,,A,20222
0,,A,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038471,,A,,A,,A,,A,,A,HHP,1,1,4,1,D,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038471,1,D,,A,,A,,A,,A,HHP,1,1,5,,A,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,,D,C,,,A,A,,A,,A,05038491,1,D,,A,,A,,A,3250,F,HHP,1,1,3,,A,20222
0,2,D,,A,,A,4,D,2,D,,A,,A,1,2,,1,D,D,A,D,04,600,D,D,,,A,A,1,D,,A,05038591,2,D,,A,,A,,A,1800,D,HHP,1,1,13,,A,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,1,1,,,D,D,A,C,04,,D,C,,,A,A,2,D,,A,05038681,2,D,,A,,A,,A,531,F,HHP,1,1,3,,A,20222
0,,A,,A,,A,5,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,20,D,D,,,A,A,,A,,A,05038711,,A,,A,,A,,A,130,D,HHP,1,1,11,1,D,20222
0,,A,,A,,A,5,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,15,D,D,,,A,A,,A,,A,05038711,,A,,A,,A,,A,98,D,HHP,1,1,12,4,D,20222
0,2,D,,A,,A,5,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,124,D,D,,,A,A,1,D,,A,05038711,2,D,,A,,A,,A,806,D,HHP,1,1,13,,A,20222
0,,A,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038761,,A,,A,,A,,A,,A,HHP,1,1,13,1,D,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038761,1,D,,A,,A,,A,,A,HHP,1,1,14,,A,20222
0,,A,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,09,,D,C,,,A,A,,A,,A,05038861,,A,,A,,A,,A,105,F,HHP,1,1,7,1,D,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038931,1,D,,A,,A,,A,,A,HHP,1,1,10,,A,20222
0,2,D,,A,1,D,2,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,1,D,,A,05038941,2,D,,A,,A,,A,,A,HHP,1,1,5,,A,20222
0,2,D,,A,,A,2,D,2,F,,C,,A,1,2,,1,D,D,A,D,,,C,A,,,A,A,,A,1,D,05038981,1,D,2,D,,A,,A,1437,F,HHP,1,1,3,,A,20222
0,,A,,A,,A,2,D,1,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05038991,,A,,A,,A,,A,,A,HHP,1,1,8,1,D,20222
0,2,D,,A,1,D,2,D,2,D,,A,,A,2,1,,1,D,D,A,D,01,,D,C,,,A,A,,A,,A,05038991,1,D,,A,,A,,A,1950,F,HHP,1,1,9,,A,20222
0,2,D,,A,,A,1,D,2,D,,C,,A,1,2,,1,D,D,A,D,,,C,A,,,A,A,2,D,,A,05039031,2,D,,A,,A,,A,840,F,HHP,1,1,7,,A,20222
0,2,D,,A,1,D,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,03,354,D,D,,,A,A,1,D,,A,05039041,2,D,,A,,A,,A,2124,D,HHP,1,1,7,,A,20222
0,,A,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,05039121,,A,,A,,A,,A,130,F,HHP,1,1,9,1,D,20222
0,,A,,A,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,05039121,,A,,A,,A,,A,52,F,HHP,1,1,10,4,D,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,,D,C,,,A,A,2,D,,A,05039121,2,D,,A,,A,,A,2520,F,HHP,1,1,11,,A,20222
0,,C,,A,1,D,1,D,2,D,,C,,A,1,,,1,C,D,A,D,,,C,A,,,A,A,,C,2,D,05039161,2,D,,A,,A,,A,481,F,HHP,1,1,4,,A,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,1,2,,1,D,D,A,D,03,250,D,D,,,A,A,,A,,A,05039171,1,D,2,D,,A,,A,1500,D,HHP,1,1,6,,A,20222
0,2,D,,A,1,D,2,D,1,D,,A,,A,1,2,,1,D,D,A,D,09,12000,D,D,,,A,A,2,D,,A,05039191,2,D,2,D,,A,,A,3000,D,HHP,1,1,4,,A,20222
0,,A,,A,,A,4,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,22,D,D,,,A,A,,A,,A,05039231,,A,,A,,A,,A,66,D,HHP,1,1,8,1,D,20222
0,,A,,A,,A,4,D,2,D,,A,,A,2,1,,1,D,D,A,D,04,3,D,D,,,A,A,,A,,A,05039231,,A,,A,,A,,A,9,D,HHP,1,1,9,4,D,20222
0,1,D,,A,,A,4,D,2,D,,A,,A,3,1,,1,D,D,A,D,04,208,D,D,,,A,A,2,D,,A,05039231,1,D,,A,,A,,A,624,D,HHP,1,1,10,,A,20222
0,2,D,,A,1,D,1,D,2,D,,A,,A,1,,2,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05039311,2,D,,A,,A,,A,,A,HHP,1,1,5,,A,20222
0,2,D,,A,1,D,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,,D,C,,,A,A,,A,,A,05039431,1,D,,A,,A,,A,150,F,HHP,1,1,4,,A,20222
0,2,D,,A,1,D,3,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,30,D,D,,,A,A,1,D,,A,05039501,2,D,,A,,A,,A,195,D,HHP,1,1,7,,A,20222
0,2,D,,A,,A,1,D,1,D,,A,,A,1,1,,,D,D,A,C,02,,D,C,,,A,A,,A,,A,05039521,1,D,2,D,,A,,A,840,F,HHP,1,1,9,,A,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05039541,1,D,,A,,A,,A,,A,HHP,1,1,5,,A,20222
0,,A,,A,,A,3,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,15,D,D,,,A,A,,A,,A,05039551,,A,,A,,A,,A,98,D,HHP,1,1,8,1,D,20222
0,,A,,A,,A,1,D,1,D,,A,,A,2,2,,1,D,D,A,D,04,108,D,D,,,A,A,,A,,A,05039551,,A,,A,,A,,A,324,D,HHP,1,1,9,2,D,20222
0,2,D,,A,,A,3,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,180,D,D,,,A,A,,A,,A,05039551,1,D,,A,,A,,A,1170,D,HHP,1,1,10,,A,20222
0,,A,,A,,A,1,D,2,D,,A,,A,1,1,,1,D,D,A,D,04,15,D,D,,,A,A,,A,,A,05039581,,A,,A,,A,,A,45,D,HHP,1,1,9,1,D,20222
0,,A,,A,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,04,10,D,D,,,A,A,,A,,A,05039581,,A,,A,,A,,A,30,D,HHP,1,1,10,4,D,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,3,1,,1,D,D,A,D,04,25,D,D,,,A,A,,A,,A,05039581,1,D,,A,,A,,A,75,D,HHP,1,1,11,,A,20222
0,,A,,A,,A,3,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05039671,,A,,A,,A,,A,,A,HHP,1,1,4,1,D,20222
0,2,D,,A,,A,1,D,2,D,,A,,A,2,1,,1,D,D,A,D,02,40,D,D,,,A,A,2,D,,A,05039671,2,D,,A,,A,,A,260,D,HHP,1,1,5,,A,20222
0,2,D,,A,,A,2,D,2,D,,A,,A,3,1,,1,D,D,A,D,02,167,D,D,,,A,A,,A,,A,05039671,1,D,,A,,A,,A,1086,D,HHP,1,1,6,,A,20222
0,2,D,,A,,A,2,D,2,D,,A,,A,1,1,,1,D,D,A,D,02,121,D,D,,,A,A,2,D,,A,05039681,2,D,,A,,A,,A,787,D,HHP,1,1,4,,A,20222
0,1,D,,A,1,D,3,D,2,D,,A,,A,1,2,,1,D,D,A,D,02,63,D,D,,,A,A,1,D,,A,05039701,2,D,,A,,A,,A,410,D,HHP,1,1,12,,A,20222
0,,A,,A,,A,7,D,2,D,,A,,A,1,,1,2,A,D,D,D,,,A,A,,,A,A,,A,,A,05039751,,A,,A,,A,,A,,A,HHP,1,1,13,1,D,20222
0,1,D,,A,,A,7,D,2,D,,A,,A,2,,1,2,A,D,D,D,,,A,A,,,A,A,2,D,,A,05039751,1,D,,A,,A,,A,,A,HHP,1,1,14,,A,20222
