QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20222,04815104,10,0,5,01,D,100,D,.0296,D,510000,D,30,D,2660,D,3,D,,A,,A,,A,521,D,903,D,905,D,907,D,1236,D,1234,D,1232,D,,A,03,D,2021,D,1,D,,A,501092,D,500189,D,499283,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04815124,17,0,5,01,D,100,D,.0400,D,110000,D,20,D,1000,D,3,D,4,D,,A,,A,333,D,324,D,325,D,326,D,343,D,342,D,341,D,,A,02,D,2020,D,1,D,,A,102833,D,102509,D,102184,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04815124,18,0,5,02,D,300,D,.0454,D,20000,D,30,D,265,D,3,D,4,D,,A,,A,163,D,31,D,31,D,31,D,71,D,71,D,71,D,,A,07,D,2018,D,1,D,,A,18804,D,18773,D,18742,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04815204,31,0,5,01,D,100,D,.0400,D,175947,D,30,D,1014,D,3,D,4,D,,A,,A,174,D,275,D,276,D,276,D,565,D,564,D,564,D,,A,01,D,2020,D,1,D,,A,169624,D,169349,D,169074,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04815284,23,0,5,01,D,100,D,.0311,D,324867,D,30,D,2120,D,3,D,4,D,5,D,,A,731,D,572,D,573,D,575,D,817,D,816,D,814,D,,A,08,D,2020,D,1,D,,A,315372,D,314800,D,314227,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04815324,10,0,1,01,D,100,D,.0806,D,135510,D,30,D,1000,D,,C,,C,,C,,C,0,D,519,D,522,D,526,D,481,D,478,D,474,D,,A,03,D,2000,D,1,D,,A,71625,D,71107,D,70584,D,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20222,04815344,19,0,5,01,D,100,D,.0454,D,149000,D,30,D,900,D,3,D,4,D,,A,,A,141,D,228,D,229,D,230,D,531,D,530,D,529,D,,A,08,D,2018,D,1,D,,A,140357,D,140129,D,139900,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04815404,23,0,5,01,D,100,D,.0400,D,127000,D,30,D,844,D,3,D,4,D,,A,,A,238,D,,A,,A,,A,,A,,A,,A,,A,07,D,2021,D,2,D,,A,125893,D,125706,D,125519,D,01,D,,A,2,D,,A,1577,D,,C,1600,D,1,D,2,D,2,D
20222,04815454,11,0,1,01,D,100,D,.0450,F,262490,F,30,F,1330,F,,A,,A,,A,,A,0,F,1001,F,1004,F,1008,F,329,F,326,F,322,F,,A,05,F,1998,F,1,F,,A,87809,F,86808,F,85804,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04815474,37,0,5,01,D,100,D,.0425,D,240000,D,30,D,1263,D,3,D,4,D,,A,,A,82,D,345,D,347,D,348,D,836,D,834,D,833,D,,A,01,D,2021,D,1,D,,A,235950,D,235604,D,235258,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04815614,21,0,5,01,D,100,D,.0425,D,140000,D,15,D,1600,D,3,D,4,D,,A,,A,547,D,706,D,709,D,711,D,347,D,344,D,342,D,,A,06,D,2016,D,1,D,,A,97952,D,97246,D,96538,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04815754,18,0,5,01,D,100,D,.0296,D,218000,D,30,D,1300,D,,B,,B,,B,,B,386,D,379,D,380,D,381,D,535,D,534,D,533,D,,A,10,D,2021,D,1,D,,A,216868,D,216489,D,216109,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04815784,22,0,5,01,D,100,D,.0296,D,100000,D,15,D,990,D,3,D,4,D,,A,,A,301,D,448,D,449,D,450,D,241,D,240,D,239,D,,A,08,D,2021,D,1,D,,A,97777,D,97330,D,96881,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04815784,23,0,5,01,D,100,D,.0296,D,100000,D,15,D,932,D,3,D,4,D,,A,,A,243,D,445,D,446,D,447,D,244,D,243,D,242,D,,A,11,D,2021,D,1,D,,A,99114,D,98670,D,98224,D,02,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04815814,16,0,5,01,D,100,D,.0697,D,72000,D,30,D,652,D,3,D,4,D,,A,,A,174,D,,A,,A,,A,,A,,A,,A,,A,04,D,2001,D,2,D,,A,38990,D,38739,D,38487,D,01,D,,C,,C,,C,1060,D,1060,D,1060,D,1,D,2,D,2,D
20222,04815914,7,0,5,01,D,100,D,.0296,F,643700,F,30,F,2700,F,,C,,C,,C,,C,0,F,1134,F,1137,F,1140,F,1566,F,1563,F,1560,F,,A,05,F,2021,F,1,F,,A,890193,V,892842,V,898310,V,01,D,,A,,A,,A,,A,,A,,A,,C,,A,2,D
20222,04815924,35,0,5,01,D,100,D,.0450,D,339066,D,30,D,2020,D,3,D,4,D,5,D,,A,302,D,447,D,448,D,450,D,1271,D,1270,D,1268,D,,A,01,D,2022,D,1,D,,A,339066,D,338619,D,338171,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04816004,9,0,5,01,D,100,D,.0400,D,250000,D,30,D,2000,D,3,D,4,D,,A,,A,806,D,600,D,602,D,604,D,594,D,592,D,590,D,,A,04,D,2009,D,1,D,,A,178168,D,177568,D,176966,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04816184,25,0,5,01,D,100,D,.0398,D,135376,D,15,D,1500,D,3,D,,A,,A,,A,500,D,760,D,762,D,765,D,240,D,238,D,235,D,,A,12,D,2013,D,1,D,,A,72452,D,71692,D,70930,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04816314,13,0,5,01,D,100,D,.0365,D,100000,D,30,D,780,D,3,D,4,D,,A,,A,323,D,185,D,186,D,186,D,272,D,271,D,271,D,,A,10,D,2016,D,1,D,,A,89405,D,89220,D,89034,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04816364,15,0,5,01,D,100,D,.0600,D,165000,D,30,D,1000,D,,B,,B,,B,,B,11,D,228,D,229,D,230,D,761,D,760,D,759,D,,A,07,D,2016,D,1,D,,A,152214,D,151986,D,151757,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04816394,7,0,5,01,D,100,D,.0365,D,185000,D,20,D,1245,D,3,D,4,D,,A,,A,158,D,652,D,654,D,656,D,435,D,433,D,431,D,,A,01,D,2016,D,1,D,,A,142870,D,142217,D,141563,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04816524,12,0,5,01,D,100,D,.0450,D,75000,D,15,D,600,D,,B,,B,,B,,B,26,D,337,D,339,D,340,D,237,D,235,D,234,D,,A,11,D,2018,D,1,D,,A,63068,D,62730,D,62392,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04816574,16,0,5,01,D,100,D,.0311,D,209000,D,30,D,1530,D,3,D,4,D,,A,,A,636,D,373,D,374,D,375,D,521,D,520,D,519,D,,A,03,D,2020,D,1,D,,A,201034,D,200661,D,200287,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04816664,26,0,5,01,D,100,D,.0311,D,252000,D,30,D,1700,D,3,D,4,D,5,D,,A,623,D,449,D,450,D,451,D,628,D,627,D,626,D,,A,03,D,2020,D,1,D,,A,242416,D,241967,D,241517,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04816724,22,0,5,01,D,100,D,.0420,D,127603,D,30,D,903,D,3,D,,A,5,D,,A,279,D,299,D,300,D,301,D,325,D,324,D,323,D,,A,08,D,2009,D,1,D,,A,92986,D,92687,D,92388,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04816984,15,0,5,01,D,100,D,.0480,D,157434,D,30,D,826,D,,A,,A,,A,,A,0,D,642,D,645,D,647,D,184,D,181,D,179,D,,A,04,D,1997,D,1,D,,A,45919,D,45277,D,44632,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04816994,26,0,5,01,D,100,D,.0311,D,230377,D,30,D,1285,D,3,D,4,D,,A,,A,300,D,406,D,407,D,409,D,579,D,578,D,576,D,,A,07,D,2020,D,1,D,,A,223238,D,222832,D,222424,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817054,12,0,5,01,D,100,D,.0582,D,120000,D,30,D,1783,D,3,D,4,D,,A,,A,1077,D,361,D,363,D,365,D,345,D,343,D,341,D,,A,08,D,2003,D,1,D,,A,71085,D,70723,D,70360,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817114,22,0,5,01,D,100,D,.0400,F,165000,F,15,F,1291,F,3,F,4,F,5,F,,A,71,F,695,F,697,F,700,F,525,F,523,F,520,F,,A,03,F,2021,F,1,F,022022,F,157506,F,156811,F,156114,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817224,13,0,1,01,D,100,D,.0454,D,216000,D,30,D,1600,D,3,D,4,D,5,D,,A,500,D,333,D,334,D,335,D,767,D,766,D,765,D,,A,06,D,2018,D,1,D,,A,202822,D,202489,D,202155,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817274,20,0,5,01,D,100,D,.0525,D,162983,D,30,D,1211,D,3,D,4,D,,A,,A,311,D,241,D,242,D,243,D,659,D,658,D,657,D,,A,03,D,2017,D,1,D,,A,150671,D,150430,D,150188,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817364,8,0,1,01,D,100,D,.0311,D,315000,D,30,D,2000,D,3,D,4,D,,A,,A,653,D,559,D,560,D,562,D,788,D,787,D,785,D,,A,05,D,2020,D,1,D,,A,304122,D,303563,D,303003,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817394,21,0,5,01,D,100,D,.0604,F,250000,F,30,F,3500,F,3,F,4,F,,A,,A,1995,F,565,F,568,F,570,F,940,F,937,F,935,F,,A,06,F,2008,F,1,F,,A,186797,F,186232,F,185664,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817404,23,0,5,01,D,100,D,.0460,D,145000,D,30,D,913,D,3,D,4,D,,A,,A,170,D,247,D,248,D,249,D,496,D,495,D,494,D,,A,12,D,2015,D,1,D,,A,129268,D,129021,D,128772,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817434,14,0,5,01,D,100,D,.0296,D,350000,D,30,D,3002,D,,B,,B,,B,,B,1534,D,606,D,608,D,609,D,862,D,860,D,859,D,,A,12,D,2021,D,1,D,,A,349395,D,348789,D,348182,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817464,55,0,5,01,D,100,D,.0296,D,172900,D,30,D,1154,D,3,D,4,D,5,D,,A,429,D,304,D,305,D,306,D,421,D,420,D,419,D,042022,D,05,D,2021,D,1,D,,A,170491,D,170187,D,169882,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20222,04817474,14,0,5,01,D,100,D,.0311,D,228974,D,30,D,1350,D,3,D,4,D,,A,,A,371,D,400,D,401,D,402,D,579,D,578,D,577,D,,A,11,D,2020,D,1,D,,A,223484,D,223084,D,222683,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817634,12,0,5,01,D,100,D,.0400,D,139918,D,30,D,1300,D,3,D,4,D,,A,,A,632,D,256,D,257,D,258,D,412,D,411,D,410,D,,A,01,D,2016,D,1,D,,A,123543,D,123287,D,123030,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817654,19,0,5,01,D,100,D,.0410,D,300000,D,7,D,4167,D,,B,,B,,B,,B,53,D,,A,,A,2542,T,,A,,A,1025,D,,A,03,D,2022,D,1,D,,A,,A,,A,300000,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817684,22,0,5,01,D,100,D,.0311,F,150000,F,30,F,900,F,3,F,4,F,,A,,A,259,F,264,F,265,F,266,F,377,F,376,F,375,F,,A,07,F,2020,F,1,F,,A,145358,F,145094,F,144829,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817754,15,0,1,01,D,100,D,.0425,D,224621,D,30,D,1105,D,,A,,A,,A,,A,0,D,389,D,391,D,392,D,537,D,536,D,535,D,,A,08,D,2016,D,1,D,,A,202047,D,201657,D,201266,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817774,36,0,5,01,D,100,D,.0311,D,172000,D,30,D,1265,D,3,D,4,D,,A,6,D,530,D,300,D,301,D,301,D,435,D,434,D,434,D,,A,11,D,2020,D,1,D,,A,167882,D,167582,D,167281,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817864,23,0,5,01,D,100,D,.0311,D,310000,D,30,D,1965,D,3,D,,A,,A,,A,640,D,544,D,545,D,546,D,781,D,780,D,779,D,,A,09,D,2020,D,1,D,,A,301490,D,300947,D,300402,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817874,25,0,5,01,D,100,D,.0450,D,163400,D,15,D,1540,D,3,D,4,D,,A,,A,290,D,,A,637,D,640,D,,A,613,D,610,D,,A,02,D,2022,D,1,D,022022,D,,A,163400,D,162763,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817874,53,0,5,01,D,100,D,.0296,D,154700,D,15,D,1432,D,3,D,4,D,,A,,A,367,D,694,D,,A,,A,371,D,,A,,A,022022,D,07,D,2021,D,1,D,,A,150574,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20222,04817914,28,0,5,01,D,100,D,.0296,D,310000,D,30,D,2100,D,3,D,4,D,5,D,,A,800,D,551,D,553,D,554,D,749,D,747,D,746,D,,A,01,D,2021,D,1,D,,A,303488,D,302937,D,302384,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817944,17,0,5,01,D,100,D,.0469,D,140000,D,30,D,1522,D,3,D,,A,,A,,A,797,D,306,D,307,D,308,D,419,D,418,D,417,D,,A,06,D,2010,D,1,D,,A,107249,D,106943,D,106636,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04817964,19,0,5,01,D,100,D,.0296,D,105300,D,15,D,909,D,,B,,B,,B,,B,184,D,472,D,473,D,475,D,253,D,252,D,250,D,,A,07,D,2021,D,1,D,,A,102491,D,102019,D,101546,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04817984,7,0,5,01,D,100,D,.0365,D,239365,D,30,D,1300,D,,A,4,D,5,D,,A,205,D,444,D,446,D,447,D,651,D,649,D,648,D,,A,10,D,2016,D,1,D,,A,213927,D,213483,D,213037,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04818064,24,0,5,01,D,100,D,.0296,D,956462,T,30,D,3924,D,3,D,4,D,,A,,A,803,D,1295,D,1299,D,1302,D,1826,D,1822,D,1819,D,,A,10,D,2021,D,1,D,,A,890193,T,892842,T,898310,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04818154,34,0,5,01,D,100,D,.0425,D,119730,D,30,D,711,D,3,D,4,D,,A,,A,122,D,,A,183,D,183,D,,A,406,D,406,D,,A,09,D,2019,D,1,D,022022,D,,A,114701,D,114519,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04818154,57,0,5,01,D,100,D,.0425,D,119730,D,30,D,691,D,3,D,4,D,,A,,A,102,D,182,D,,A,,A,407,D,,A,,A,022022,D,09,D,2019,D,1,D,,A,114883,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20222,04818184,21,0,5,01,D,100,D,.0398,D,440000,D,15,D,5958,T,3,D,4,D,,A,,A,1550,D,2520,T,2530,T,2542,T,740,D,732,D,723,D,,A,07,D,2013,D,1,D,,A,223081,D,220571,D,218053,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04818244,19,0,5,01,D,100,D,.0296,D,455000,D,30,D,2543,D,3,D,4,D,,A,,A,635,D,801,D,803,D,805,D,1107,D,1105,D,1103,D,,A,05,D,2021,D,1,D,,A,448660,D,447859,D,447056,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04818394,15,0,5,01,D,100,D,.0400,D,64000,D,30,D,461,D,3,D,,A,,A,,A,155,D,109,D,109,D,110,D,197,D,197,D,196,D,,A,12,D,2017,D,1,D,,A,59076,D,58967,D,58858,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04818484,24,0,5,01,D,100,D,.0296,D,363000,D,30,D,1900,D,3,D,4,D,,A,,A,377,D,634,D,635,D,637,D,889,D,888,D,886,D,,A,09,D,2021,D,1,D,,A,360480,D,359846,D,359211,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04818504,11,0,5,01,D,100,D,.0425,D,274000,D,30,D,2350,D,3,D,4,D,5,D,,A,1002,D,490,D,492,D,494,D,858,D,856,D,854,D,,A,11,D,2015,D,1,D,,A,242120,D,241629,D,241137,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04818514,28,0,5,01,D,100,D,.0311,D,324930,D,20,D,2400,D,3,D,4,D,,A,,A,580,D,1025,D,1027,D,1030,D,795,D,793,D,790,D,,A,07,D,2020,D,1,D,012022,D,306935,D,305910,D,304883,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04818514,29,0,5,03,D,400,D,.0500,D,54000,D,15,D,833,D,,B,,B,,B,,B,406,D,313,D,314,D,315,D,114,D,113,D,112,D,,A,04,D,2013,D,1,D,,A,27461,D,27148,D,26834,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04818734,20,0,5,01,D,100,D,.0296,D,137000,D,10,D,2000,D,3,D,4,D,,A,,A,680,D,994,D,997,D,999,D,293,D,291,D,289,D,,A,08,D,2021,D,1,D,,A,132065,D,131071,D,130074,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04818944,24,0,5,01,D,100,D,.0311,D,184000,D,15,D,1726,D,3,D,,A,,A,,A,446,D,841,D,844,D,846,D,439,D,436,D,434,D,,A,07,D,2020,D,1,D,,A,169221,D,168379,D,167536,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04818994,21,0,5,01,D,100,D,.0311,D,293000,D,30,D,2038,D,3,D,4,D,,A,,A,785,D,517,D,519,D,520,D,736,D,734,D,733,D,,A,07,D,2020,D,1,D,,A,283916,D,283399,D,282880,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04819154,45,0,5,01,D,100,D,.0504,D,275000,D,15,D,2200,D,,B,,B,,B,,B,20,D,2520,T,2530,T,2542,T,298,D,290,D,282,D,,A,12,D,2009,D,1,D,,A,70916,D,69033,D,67143,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04819154,46,0,5,02,D,300,D,.0398,D,230965,D,30,D,1100,D,,A,,A,,A,,A,0,D,471,D,473,D,474,D,629,D,627,D,626,D,,A,05,D,2013,D,1,D,,A,189571,D,189100,D,188627,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04819394,35,0,5,01,D,100,D,.0311,D,340000,D,30,D,2500,D,3,D,4,D,,A,,A,1046,D,592,D,594,D,596,D,862,D,860,D,858,D,,A,12,D,2020,D,1,D,,A,332436,D,331844,D,331250,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04819454,39,0,5,01,D,100,D,.0450,D,133988,D,15,D,1385,D,3,D,4,D,,A,,A,360,D,,A,,A,523,D,,A,,A,502,D,,A,03,D,2022,D,1,D,032022,D,,A,,A,133988,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04819454,58,0,5,01,D,100,D,.0417,D,180000,D,30,D,1166,D,3,D,4,D,,A,,A,289,D,345,D,346,D,,A,532,D,531,D,,A,032022,D,06,D,2014,D,1,D,,A,153136,D,152791,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20222,04819494,14,0,5,01,D,100,D,.0400,D,90000,D,30,D,520,D,3,D,4,D,,A,,A,90,D,176,D,177,D,177,D,254,D,253,D,253,D,,A,06,D,2014,D,1,D,,A,76206,D,76030,D,75854,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04819634,12,0,5,01,D,100,D,.0365,F,142000,F,30,F,1200,F,3,F,4,F,,A,,A,550,F,265,F,266,F,266,F,385,F,384,F,384,F,,A,10,F,2016,F,1,F,,A,126617,F,126352,F,126087,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04819644,13,0,5,01,D,100,D,.0400,D,259104,D,30,D,1237,D,,A,,A,,A,,A,0,D,373,D,375,D,376,D,864,D,862,D,861,D,,A,01,D,2022,D,1,D,012022,D,259104,D,258731,D,258356,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04819674,20,0,5,01,D,100,D,.0365,D,250000,D,30,D,1201,D,,B,,B,,B,,B,57,D,466,D,467,D,469,D,678,D,677,D,675,D,,A,09,D,2016,D,1,D,,A,222944,D,222478,D,222010,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04819804,7,0,1,01,D,100,D,.0634,D,209144,D,30,D,1300,D,,A,,A,,A,,A,0,D,496,D,498,D,501,D,804,D,802,D,799,D,,A,04,D,2007,D,1,D,,A,152249,D,151754,D,151255,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04819894,27,0,5,01,D,100,D,.0397,D,195000,D,30,D,1669,D,3,D,4,D,,A,,A,741,D,309,D,310,D,311,D,619,D,618,D,617,D,,A,10,D,2019,D,1,D,,A,187025,D,186715,D,186405,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04819904,16,0,5,01,D,100,D,.0365,D,500000,D,30,D,3500,D,3,D,4,D,,A,,A,1213,D,925,D,928,D,931,D,1362,D,1359,D,1356,D,,A,11,D,2016,D,1,D,,A,447810,D,446885,D,445958,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04819904,17,0,5,01,D,100,D,.0400,D,150000,D,30,D,716,D,,A,,A,,A,,A,0,D,1178,D,1182,D,1186,D,2116,D,2112,D,2108,D,,A,10,D,2017,D,2,D,,A,138007,D,137751,D,137494,D,02,D,1,D,,A,,A,3294,D,3294,D,3294,D,1,D,2,D,2,D
20222,04820034,18,0,5,01,D,100,D,.0311,D,506000,D,30,D,2550,D,3,D,4,D,5,D,,A,387,D,899,D,902,D,904,D,1264,D,1261,D,1259,D,,A,04,D,2020,D,1,D,,A,487645,D,486746,D,485844,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04820124,22,0,5,01,D,100,D,.0454,D,241448,D,15,D,1852,D,,A,,A,,A,,A,0,D,1121,D,1125,D,1129,D,731,D,727,D,723,D,,A,02,D,2018,D,1,D,,A,193272,D,192151,D,191026,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04820214,34,0,5,01,D,100,D,.0296,D,266063,D,30,D,1250,D,3,D,4,D,,A,,A,134,D,467,D,468,D,469,D,649,D,648,D,647,D,,A,07,D,2021,D,1,D,,A,263288,D,262821,D,262353,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04820224,17,0,5,01,D,100,D,.0425,F,350856,F,30,F,1961,F,3,F,4,F,5,F,,A,235,F,,A,483,F,485,F,,A,1243,F,1241,F,,A,04,F,2022,F,1,F,,A,,A,350856,F,350373,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04820224,36,0,5,01,D,100,D,.0311,F,179000,F,30,F,1061,F,3,F,4,F,5,F,,A,296,F,317,F,,A,,A,448,F,,A,,A,022022,F,05,F,2020,F,1,F,,A,172828,F,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20222,04820324,18,0,5,01,D,100,D,.0296,D,480000,D,30,D,2200,D,3,D,4,D,,A,,A,187,D,837,D,839,D,841,D,1176,D,1174,D,1172,D,,A,09,D,2021,D,1,D,,A,476672,D,475835,D,474995,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04820404,27,0,5,01,D,100,D,.0311,D,149881,D,15,D,1043,D,,A,,A,,A,,A,0,D,680,D,682,D,684,D,363,D,361,D,359,D,,A,10,D,2020,D,1,D,,A,139882,D,139202,D,138520,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04820514,12,0,5,01,D,100,D,.0535,D,169000,D,30,D,1257,D,3,D,4,D,5,D,,A,313,D,218,D,219,D,220,D,726,D,725,D,724,D,,A,07,D,2019,D,1,D,,A,162898,D,162681,D,162462,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04820664,13,0,5,01,D,100,D,.0397,D,435000,D,30,D,3039,D,3,D,,A,,A,,A,970,D,689,D,691,D,693,D,1380,D,1378,D,1376,D,,A,10,D,2019,D,1,D,,A,417241,D,416553,D,415862,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04820674,14,0,5,01,D,100,D,.0760,D,176000,D,30,D,1758,D,,B,,B,,B,,B,515,D,801,D,806,D,811,D,442,D,437,D,432,D,,A,11,D,1997,D,1,D,,A,69834,D,69034,D,68228,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20222,04820734,23,0,5,01,D,100,D,.0438,D,169000,D,30,D,1560,D,3,D,4,D,5,D,,A,716,D,413,D,414,D,416,D,431,D,430,D,428,D,,A,05,D,2008,D,1,D,,A,118119,D,117706,D,117292,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20222,04820874,28,0,5,01,D,100,D,.0296,D,305400,D,30,D,1281,D,,A,,A,,A,,A,0,D,541,D,542,D,544,D,740,D,739,D,737,D,,A,03,D,2021,D,1,D,,A,300064,D,299523,D,298981,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
