QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20222,04935652,2,0,1,195,D,1,D,01,D,485,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04935882,1,0,1,100,D,1,D,03,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04936652,1,0,1,195,D,3,D,01,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04936892,1,0,1,120,D,1,D,01,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937042,1,0,1,120,D,1,D,01,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937272,1,0,1,160,D,1,D,01,D,500,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937272,2,0,1,120,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937392,1,0,1,195,D,1,D,03,D,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937572,1,0,1,120,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04937882,1,0,2,170,D,1,D,01,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938222,1,0,1,195,D,1,D,03,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938372,1,0,1,120,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938372,2,0,1,140,D,1,D,03,D,2500,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938372,3,0,1,160,D,1,D,03,D,699,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938372,4,0,1,100,D,1,D,03,D,1599,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04938512,1,0,1,160,D,1,D,03,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939102,1,0,1,100,D,1,D,02,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939172,1,0,1,140,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939452,1,0,1,220,D,1,D,02,D,,H,,A,,A,100,D,140,D,,A,,A,,A,,A,,A,,A,,A
20222,04939452,1,1,1,100,D,1,D,02,D,353,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939452,1,2,1,140,D,1,D,02,D,1647,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939452,2,0,2,220,D,1,D,01,D,,H,,A,,A,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20222,04939452,2,1,2,140,D,1,D,01,D,1646,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939452,2,2,2,100,D,1,D,01,D,354,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939552,1,0,1,195,D,1,D,03,D,229,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939552,2,0,2,120,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04939593,1,0,1,195,D,1,D,01,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940032,1,0,1,120,D,1,D,03,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940722,1,0,1,120,D,1,D,01,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04940722,2,0,1,140,D,1,D,01,D,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04941152,1,0,1,140,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04943552,1,0,1,140,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04943762,1,0,1,120,D,1,D,04,D,150,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04943762,2,0,1,140,D,1,D,04,D,1000,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04943762,3,0,1,100,D,1,D,04,D,2165,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04943782,1,0,1,140,D,1,D,04,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04943782,2,0,1,195,D,1,D,04,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944162,1,0,1,140,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944412,1,0,1,220,D,1,D,03,D,,H,,A,,A,160,D,140,D,100,D,,A,,A,,A,,A,,A,,A
20222,04944412,1,1,1,160,D,1,D,03,D,2012,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944412,1,2,1,140,D,1,D,03,D,4025,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944412,1,3,1,100,D,1,D,03,D,863,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04944912,1,0,1,195,D,1,D,02,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04945142,1,0,1,195,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04945602,1,0,2,195,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04946182,1,0,1,100,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04946182,2,0,1,140,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04946182,3,0,1,160,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947362,1,0,1,140,D,1,D,03,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947452,1,0,1,195,D,1,D,03,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947572,1,0,1,195,D,1,D,02,D,648,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947792,1,0,1,100,D,2,D,,A,,A,315,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04947792,2,0,1,100,D,1,D,04,D,80,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04948522,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04948522,2,0,1,140,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04948892,1,0,1,195,D,1,D,02,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949082,1,0,1,120,D,1,D,02,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949202,1,0,1,140,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949402,1,0,1,140,D,1,D,02,D,3010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949402,2,0,1,195,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04949642,1,0,1,195,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04950112,1,0,1,210,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04950362,1,0,2,140,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951082,1,0,1,140,D,1,D,02,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04951402,1,0,1,160,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04952802,1,0,1,180,D,1,D,03,D,289,D,,A,229,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04952822,1,0,1,140,D,1,D,04,D,2090,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953342,1,0,1,120,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953632,1,0,1,120,D,1,D,02,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04953822,1,0,1,160,D,1,D,03,D,1399,D,,A,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04954972,1,0,1,195,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04955324,1,0,2,195,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04955402,1,0,1,120,D,1,D,04,D,176,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04955662,1,0,1,120,D,1,D,05,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04955852,1,0,1,180,D,1,D,05,D,226,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04955942,1,0,2,160,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956232,1,0,1,100,D,1,D,04,D,800,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956272,1,0,1,120,D,1,D,04,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956292,1,0,1,100,D,1,D,04,D,3500,D,,A,25,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956292,2,0,1,160,D,1,D,04,D,500,D,,A,200,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956472,1,0,1,100,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956582,1,0,2,100,D,1,D,03,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04956892,1,0,1,140,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957252,1,0,1,195,D,1,D,05,D,3300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957342,1,0,1,220,D,1,D,03,D,,H,,A,,A,100,D,120,D,140,D,,A,,A,,A,,A,,A,,A
20222,04957342,1,1,1,100,D,1,D,03,D,608,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957342,1,2,1,120,D,1,D,03,D,244,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957342,1,3,1,140,D,1,D,03,D,1648,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957382,1,0,1,100,D,1,D,03,D,1100,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957442,1,0,1,140,D,1,D,04,D,4200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957522,1,0,1,195,D,1,D,03,D,1000,D,,A,50,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957642,1,0,1,140,D,1,D,04,D,461,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04957652,1,0,1,140,D,1,D,05,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04958072,1,0,1,140,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04958402,1,0,1,120,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04958402,2,0,1,160,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04958822,1,0,1,140,D,1,D,05,D,1199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04959392,1,0,1,140,D,1,D,05,D,2037,D,,A,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04959992,1,0,2,140,D,1,D,03,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04960202,1,0,1,195,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04960822,1,0,1,120,D,1,D,05,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961242,1,0,1,140,D,1,D,04,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961312,1,0,1,195,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961832,1,0,1,120,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04961832,2,0,2,140,D,1,D,03,D,180,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04962302,1,0,1,195,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04962512,1,0,2,120,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04962732,1,0,1,195,D,2,D,,A,,A,45,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04962932,1,0,1,220,D,1,D,04,D,,H,,A,,A,195,D,140,D,,A,,A,,A,,A,,A,,A,,A
20222,04962932,1,1,1,195,D,1,D,04,D,1909,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04962932,1,2,1,140,D,1,D,04,D,1591,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963182,1,0,1,195,D,1,D,03,D,900,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963202,1,0,1,220,D,1,D,04,D,,H,,A,,H,100,D,140,D,160,D,120,D,,A,,A,,A,,A,,A
20222,04963202,1,1,1,100,D,1,D,04,D,1112,E,,A,41,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963202,1,2,1,140,D,1,D,04,D,1111,E,,A,42,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963202,1,3,1,160,D,1,D,04,D,1111,E,,A,42,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963202,1,4,1,120,D,1,D,04,D,166,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963202,2,0,1,180,D,1,D,04,D,226,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963462,1,0,1,140,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04963662,1,0,1,180,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04964632,1,0,1,100,D,1,D,03,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,04965152,1,0,1,195,D,1,D,04,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05011231,1,0,1,195,D,1,D,02,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05011311,1,0,1,140,D,1,D,01,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05011751,1,0,1,120,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05011804,1,0,1,120,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012051,1,0,1,140,D,1,D,02,D,1450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012051,2,0,1,195,D,1,D,01,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012171,1,0,1,120,D,1,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012171,2,0,1,195,D,1,D,03,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012221,1,0,1,195,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012361,1,0,1,120,D,1,D,02,D,269,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012581,1,0,1,100,D,3,D,01,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012661,1,0,1,195,D,1,D,01,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012771,1,0,1,140,D,1,D,02,D,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012771,2,0,1,100,D,1,D,02,D,2360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05012791,1,0,1,170,D,1,D,03,D,678,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05013381,1,0,1,140,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05013471,1,0,1,195,D,1,D,01,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05013671,1,0,1,100,D,1,D,01,D,482,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05013811,1,0,1,120,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05013861,1,0,1,100,D,1,D,01,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05014183,1,0,1,120,D,1,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05014701,1,0,1,120,D,1,D,02,D,1600,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05014911,1,0,1,100,D,1,D,01,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015041,1,0,1,120,D,1,D,01,D,150,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015241,1,0,1,195,D,1,D,02,D,2100,D,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015321,1,0,1,120,D,1,D,03,D,350,F,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015321,2,0,1,100,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015501,1,0,1,120,D,1,D,02,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015621,1,0,1,160,D,1,D,03,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015654,1,0,1,120,D,1,D,02,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016031,1,0,1,120,D,1,D,01,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016031,2,0,1,210,D,1,D,03,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016131,1,0,1,210,D,1,D,03,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016511,1,0,1,120,D,1,D,02,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016691,1,0,1,100,D,1,D,01,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016851,1,0,1,195,D,1,D,03,D,220,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05017221,1,0,1,120,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05017401,1,0,1,195,D,1,D,02,D,1609,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05017461,1,0,1,140,D,1,D,02,D,199,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05017721,1,0,1,120,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018241,1,0,1,195,D,1,D,01,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018551,1,0,1,120,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018791,1,0,1,120,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018851,1,0,1,100,D,1,D,01,D,864,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018851,2,0,1,160,D,1,D,01,D,756,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018881,1,0,1,140,D,1,D,03,D,1000,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05019021,1,0,1,195,D,1,D,02,D,100,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05019151,1,0,1,120,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05019231,1,0,1,160,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05019981,1,0,1,140,D,1,D,01,D,698,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05020431,1,0,1,120,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05020901,1,0,1,100,D,1,D,02,D,856,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05020941,1,0,1,120,D,1,D,03,D,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021101,1,0,1,120,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021301,1,0,1,140,D,1,D,03,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021331,1,0,1,120,D,1,D,02,D,414,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021501,1,0,1,160,D,1,D,03,D,953,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021771,1,0,1,100,D,1,D,02,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021771,2,0,1,195,D,2,D,,A,,A,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05022291,1,0,1,120,D,1,D,03,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05022311,1,0,1,120,D,1,D,02,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05022431,1,0,1,195,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05022791,1,0,1,195,D,1,D,02,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05023041,1,0,1,140,D,1,D,03,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05023141,1,0,1,195,D,1,D,04,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05023201,1,0,1,100,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05023391,1,0,1,100,D,1,D,03,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05023391,2,0,1,140,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05023641,1,0,1,120,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05023771,1,0,1,140,D,1,D,03,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05023851,1,0,1,195,D,1,D,02,D,600,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05024761,1,0,1,140,D,1,D,02,D,2600,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05024781,1,0,1,100,D,1,D,02,D,799,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05025301,1,0,1,160,D,1,D,03,D,1455,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05026081,1,0,1,120,D,1,D,03,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05026811,1,0,1,140,D,2,D,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027381,1,0,1,195,D,1,D,02,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027401,1,0,1,195,D,1,D,02,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027801,1,0,1,120,D,1,D,04,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027901,1,0,1,140,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027901,2,0,1,195,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05028941,1,0,1,140,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05028941,2,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05028951,1,0,1,140,D,1,D,04,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05028961,1,0,1,140,D,1,D,02,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05029151,1,0,1,120,D,1,D,04,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05029691,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05030011,1,0,1,120,D,1,D,04,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05030181,1,0,1,195,D,1,D,03,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05030231,1,0,1,120,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05030611,1,0,1,120,D,1,D,04,D,379,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031081,1,0,1,195,D,1,D,04,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031131,1,0,1,120,D,1,D,02,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031201,1,0,1,195,D,2,D,,A,,A,831,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031341,1,0,1,195,D,1,D,02,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031351,1,0,1,120,D,1,D,03,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031451,1,0,1,140,D,1,D,04,D,1000,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
