QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPFLUDX,VOPF_UDX,VOPPARKX,VOPP_RKX,VOPTOWX,VOPTOWX_,VOPDOCKX,VOPD_CKX,VOPPLCYX,VOPP_CYX,TANKGASX,TANK_ASX,JGASOXQV,JGAS_XQV,JDIESXQV,JDIE_XQV,VOPCLUBX,VOPC_UBX,VOPTOLLX,VOPT_LLX,VOPOILX,VOPOILX_,JELEXQV,JELEXQV_,JETHXQV,JETHXQV_,QADELEX,QADELEX_,QADETHX,QADETHX_,QELEDDZ,QELEDDZ_,VOPELBPR,VOPELBS,VOPELBS_,VOPELEC,VOPELECX,VOPELEC_,VOPETH,VOPETHX,VOPETHX_,VOPETH_,VOPE_BPR,VOPE_ECX
20222,04846094,27,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846154,47,0,1,10,D,,A,,A,,A,,A,,A,180,D,,A,200,D,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20222,04846164,23,0,1,,A,50,D,,A,,A,,A,,A,600,D,,A,,A,4,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846204,56,0,1,,A,,A,,A,,A,,A,,A,660,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846234,29,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846274,52,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,50,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846324,25,0,1,,A,,A,,A,,A,,A,,A,390,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846344,21,0,1,,A,,A,,A,,A,,A,,A,24,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846384,21,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846394,33,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846424,36,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846454,34,0,1,,A,,A,,A,,A,,A,,A,1620,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846474,30,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846494,24,0,1,,A,,A,,A,,A,,A,,A,675,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846564,23,0,1,15,D,10,D,,A,,A,,A,,A,360,D,,A,,A,,A,30,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846584,29,0,1,,A,,A,,A,,A,,A,,A,435,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846594,21,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846654,55,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846704,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846864,42,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846944,25,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846954,32,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,13,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846964,11,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846984,56,0,1,,A,,A,,A,,A,,A,,A,1650,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04846994,66,0,1,30,D,10,D,,A,,A,,A,,A,1128,D,450,D,54,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847004,26,0,1,,A,,A,,A,,A,,A,,A,840,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847034,11,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847104,20,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847114,11,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847164,26,0,1,,A,90,D,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847174,20,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847184,25,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847224,35,0,1,,A,1,D,,A,,A,,A,,A,324,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847244,32,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847284,27,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,125,D,6,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847304,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847324,35,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847334,32,0,1,,A,5,D,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847344,31,0,1,,A,,A,,A,,A,,A,,A,375,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20222,04847394,20,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847404,18,0,1,,A,,A,,A,,A,,A,,A,630,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847434,17,0,1,6,D,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847454,25,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847474,27,0,1,,A,,A,,A,,A,,A,,A,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847484,42,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847564,45,0,1,,A,29,D,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847574,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847634,14,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847644,51,0,1,,A,,A,,A,,A,,A,,A,630,D,,A,,A,,A,36,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847664,35,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847754,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847764,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847824,48,0,1,,A,17,D,,A,,A,,A,,A,900,D,,A,,A,8,D,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20222,04847844,42,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,200,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847904,22,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20222,04847934,6,0,1,,A,,A,,A,,A,,A,,A,897,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847964,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847974,23,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04847994,23,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848004,31,0,1,,A,,A,,A,,A,,A,,A,4500,D,,A,,A,220,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848114,23,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848124,54,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,75,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848134,35,0,1,14,D,,A,,A,,A,,A,,A,960,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848144,16,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848164,23,0,1,,A,,A,,A,,A,,A,,A,630,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848184,38,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848214,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848234,28,0,1,,A,,A,,A,,A,,A,,A,126,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848314,26,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848344,13,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848354,10,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848384,52,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848424,40,0,1,,A,,A,,A,,A,,A,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848444,60,0,1,,A,,A,,A,,A,,A,24,D,1980,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848454,36,0,1,35,D,50,D,,A,,A,,A,,A,1560,D,,A,,A,75,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848564,21,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848594,52,0,1,,A,,A,,A,,A,,A,,A,447,D,,A,,A,14,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848604,39,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848624,87,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,260,D,60,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848654,32,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848664,32,0,1,,A,,A,,A,,A,,A,,A,1050,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848694,25,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848704,36,0,1,,A,,A,,A,,A,,A,,A,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848864,46,0,1,,A,,A,,A,,A,,A,,A,750,F,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,2,,A,D,A,A
20222,04848904,24,0,1,,A,,A,,A,,A,,A,,A,1350,D,,A,,A,45,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848924,17,0,1,,A,,A,,A,,A,,A,,A,375,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848954,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848984,24,0,1,,A,,A,,A,,A,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04848994,15,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849014,29,0,1,,A,,A,,A,,A,,A,,A,960,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849024,29,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849054,36,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849064,56,0,1,,A,,A,,A,,A,,A,,A,39,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20222,04849074,17,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849084,47,0,1,,A,,A,,A,,A,,A,,A,1359,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849094,43,0,1,16,D,,A,,A,,A,,A,,A,711,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849114,30,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849124,52,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,60,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849154,18,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849194,33,0,1,,A,,A,,A,,A,,A,,A,2400,D,,A,,A,,A,36,F,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849254,34,0,1,,A,15,D,,A,,A,,A,,A,1800,D,,A,,A,25,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849264,15,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849294,43,0,1,,A,,A,,A,,A,,A,,A,1365,D,210,D,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849304,22,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849314,30,0,1,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849424,24,0,1,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849464,16,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849474,33,0,1,,A,,A,,A,,A,,A,,A,552,D,,A,,A,20,D,30,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849484,7,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849494,26,0,1,7,D,,A,180,D,,A,,A,,A,1800,D,,A,,A,25,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849504,52,0,1,,A,,A,,A,,A,,A,,A,270,D,930,D,107,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849524,28,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849554,57,0,1,,A,30,D,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20222,04849584,45,0,1,,A,,A,,A,,A,,A,,A,810,D,,A,156,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849614,23,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849684,33,0,1,,A,,A,,A,,A,,A,,A,765,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849704,31,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849724,43,0,1,,A,,A,,A,,A,,A,,A,453,D,,A,,A,16,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849734,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849794,38,0,1,,A,,A,,A,,A,,A,,A,1125,D,,A,,A,40,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849814,32,0,1,,A,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849824,33,0,1,,A,28,D,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849844,66,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,9,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849904,28,0,1,,A,,A,,A,,A,,A,,A,975,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04849964,31,0,1,,A,,A,,A,,A,,A,,A,255,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04850024,64,0,1,,A,,A,,A,,A,,A,,A,540,D,,A,55,D,30,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04850044,48,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,80,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04850054,48,0,1,,A,,A,,A,,A,,A,30,D,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04850064,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,2,,D,,,A,A,A,A
20222,04850084,20,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,25,F,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04850104,61,0,1,,A,,A,,A,,A,,A,120,D,1236,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04850114,11,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04894923,26,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04894953,19,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04894963,75,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04894973,38,0,1,,A,,A,,A,,A,,A,,A,1350,D,,A,,A,,A,40,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895003,41,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895063,18,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895073,23,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895083,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895143,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895153,25,0,1,,A,,A,,A,,A,,A,,A,1080,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895163,57,0,1,,A,80,D,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895173,38,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895203,23,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895233,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895283,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895333,60,0,1,,A,,A,,A,,A,,A,,A,1800,D,,A,193,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895343,58,0,1,,A,,A,,A,,A,,A,,A,285,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895363,23,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895383,35,0,1,,A,,A,,A,,A,,A,,A,3072,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895393,19,0,1,,A,,A,,A,,A,,A,,A,780,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895423,25,0,1,10,D,,A,,A,,A,,A,,A,450,D,,A,,A,,A,25,D,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895433,8,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895463,34,0,1,,A,20,D,,A,,A,,A,,A,318,D,,A,,A,25,D,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895523,29,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895583,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895623,29,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895653,34,0,1,15,D,,A,,A,,A,,A,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895663,18,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895673,19,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895703,23,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895763,43,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,112,D,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895783,29,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895843,19,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
20222,04895863,35,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,,A,,,A,,,A,A,A,A
