QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX
20223,04905874,1,4,1,390,D,1,D,04,D,68,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04905874,1,5,1,470,D,1,D,04,D,82,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04905874,1,6,1,540,D,1,D,04,D,137,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04905874,1,7,1,645,D,1,D,04,D,52,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04905874,1,8,1,660,D,1,D,04,D,146,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04905934,1,0,1,310,D,1,D,05,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906024,1,0,1,310,D,1,D,05,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906024,2,0,2,365,D,1,D,04,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04906084,1,0,1,700,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906084,2,0,1,480,D,1,D,05,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906084,3,0,1,520,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906294,1,0,1,660,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906294,2,0,1,300,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906294,3,0,1,310,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906294,4,0,1,365,D,1,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04906314,1,0,1,660,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906314,2,0,1,660,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906314,3,0,1,470,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906314,4,0,1,470,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906314,5,0,1,470,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906374,1,0,1,700,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906374,2,0,1,700,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906374,3,0,1,340,D,1,D,05,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906454,1,0,1,700,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906554,1,0,1,230,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906554,2,0,1,240,D,1,D,06,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906554,3,0,1,310,D,1,D,06,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906554,4,0,1,470,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906554,5,0,1,520,D,1,D,06,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906744,1,0,1,240,D,1,D,05,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906744,2,0,1,650,D,1,D,06,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906744,3,0,1,660,D,1,D,06,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906814,1,0,1,540,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906834,1,0,1,425,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04906834,2,0,1,440,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04906834,3,0,1,440,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04906844,1,0,1,320,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906844,2,0,1,320,D,1,D,05,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906844,3,0,1,330,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906844,4,0,1,330,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906844,5,0,1,330,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906844,6,0,1,490,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906864,1,0,1,660,D,1,D,07,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906864,2,0,1,425,D,1,D,07,D,780,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04906894,1,0,1,350,D,1,D,07,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906954,1,0,1,230,D,1,D,07,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906954,2,0,1,230,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906954,3,0,1,655,D,1,D,07,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906954,4,0,1,330,D,1,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906954,5,0,1,350,D,1,D,05,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907034,1,0,1,365,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04907284,1,0,1,270,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907324,1,0,1,310,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907324,2,0,1,320,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907414,1,0,1,660,D,1,D,07,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907434,1,0,1,660,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907434,2,0,1,520,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907444,1,0,2,320,D,1,D,05,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907554,1,0,1,750,D,1,D,07,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907554,2,0,1,660,D,1,D,07,D,1607,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907674,1,0,1,230,D,1,D,06,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907674,2,0,1,750,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907674,3,0,1,540,D,1,D,05,D,3040,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907674,4,0,1,540,D,1,D,06,D,4670,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907754,1,0,1,310,D,1,D,05,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907754,2,0,1,340,D,1,D,06,D,279,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907754,3,0,2,660,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907854,1,0,1,240,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907854,2,0,1,570,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907854,3,0,2,365,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04907914,1,0,1,425,D,1,D,07,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04907914,2,0,1,570,D,1,D,05,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907924,1,0,1,310,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907924,2,0,1,480,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907924,3,0,1,570,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908104,1,0,1,700,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908244,1,0,1,330,D,1,D,06,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908354,1,0,1,640,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04908354,2,0,1,700,D,1,D,05,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908354,3,0,1,645,D,1,D,05,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908354,4,0,2,650,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908494,1,0,1,350,D,1,D,06,D,693,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908514,1,0,2,230,D,1,D,05,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,1,0,1,270,D,1,D,05,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,2,0,1,640,D,1,D,07,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04908684,3,0,1,300,D,1,D,07,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,4,0,1,540,D,1,D,06,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,5,0,1,540,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,6,0,1,540,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,7,0,1,540,D,1,D,07,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908714,1,0,1,240,D,1,D,06,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908764,1,0,1,645,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908764,2,0,1,645,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908764,3,0,1,480,D,1,D,06,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908764,4,0,1,480,D,1,D,07,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908764,5,0,1,480,D,1,D,05,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908764,6,0,2,645,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908794,1,0,1,240,D,3,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908814,1,0,1,470,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908974,1,0,1,240,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908974,2,0,1,460,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908974,3,0,1,460,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908974,4,0,1,460,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908974,5,0,1,425,D,1,D,07,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04908974,6,0,1,490,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908974,7,0,1,540,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909084,1,0,1,230,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909084,2,0,1,240,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909084,3,0,1,640,D,1,D,07,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04909094,1,0,2,500,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909194,1,0,1,500,D,3,D,07,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909194,2,0,2,460,D,3,D,05,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909264,1,0,1,470,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909324,1,0,1,660,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909374,1,0,1,700,D,1,D,05,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909464,1,0,1,640,D,1,D,06,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04909464,2,0,1,640,D,1,D,07,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04909464,3,0,1,640,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04909504,1,0,1,425,D,1,D,07,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,175,D
20223,04909504,2,0,1,570,D,1,D,05,D,3400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909564,1,0,1,230,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909564,2,0,1,700,D,1,D,05,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909564,3,0,1,365,D,1,D,07,D,424,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04909604,1,0,1,260,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909604,2,0,1,350,D,1,D,06,D,243,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909604,3,0,1,520,D,1,D,06,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909654,1,0,1,700,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909664,1,0,1,490,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909664,2,0,1,490,D,1,D,07,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909664,3,0,1,510,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909664,4,0,1,510,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909714,1,0,1,390,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909714,2,0,1,390,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909714,3,0,1,270,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909714,4,0,1,750,D,1,D,05,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909714,5,0,1,750,D,1,D,06,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909714,6,0,1,750,D,1,D,07,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909714,7,0,1,470,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909714,8,0,1,520,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909714,9,0,1,520,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909794,1,0,1,365,D,1,D,07,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04909944,2,0,1,310,D,1,D,07,D,319,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909944,3,0,1,320,D,1,D,06,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909964,2,0,1,240,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909964,3,0,1,310,D,1,D,07,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910114,1,0,1,230,D,1,D,06,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910114,2,0,1,270,D,1,D,06,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910114,3,0,1,440,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910114,4,0,1,300,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910114,5,0,1,520,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910164,2,0,1,645,D,1,D,07,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910164,3,0,1,660,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910274,1,0,1,350,D,1,D,05,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910314,1,0,1,645,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910314,2,0,1,310,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910494,1,0,1,640,D,1,D,06,D,327,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04910504,1,0,1,260,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910504,2,0,2,425,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04910594,1,0,1,540,D,1,D,06,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910794,1,0,1,240,D,1,D,07,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910854,1,0,2,660,D,1,D,05,D,300,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910894,1,0,1,240,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911054,1,0,1,310,D,1,D,05,D,164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911054,2,0,1,440,D,1,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04911114,1,0,2,310,D,1,D,05,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911254,1,0,1,660,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911344,1,0,1,230,D,1,D,06,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911344,2,0,1,660,D,1,D,06,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911344,3,0,1,470,D,1,D,06,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911384,1,0,1,560,D,1,D,05,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911434,1,0,1,230,D,1,D,07,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911434,2,0,1,230,D,1,D,07,D,269,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911504,1,0,1,640,D,3,D,05,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04911504,2,0,1,320,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911584,1,0,1,340,D,1,D,07,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911674,1,0,1,640,D,1,D,07,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04911694,1,0,1,660,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911694,2,0,1,660,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911804,1,0,1,230,D,1,D,07,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911804,2,0,1,660,D,1,D,07,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911804,3,0,1,470,D,1,D,06,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911804,4,0,1,470,D,1,D,05,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911854,1,0,1,500,D,1,D,06,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911854,2,0,2,340,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911884,1,0,1,660,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911934,1,0,1,660,D,1,D,05,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911984,1,0,2,365,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04912084,1,0,1,660,D,1,D,07,D,610,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912084,2,0,1,500,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912084,3,0,1,570,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912114,1,0,1,320,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912114,2,0,1,330,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912324,1,0,1,310,D,1,D,06,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912324,2,0,1,310,D,1,D,06,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912384,1,0,1,660,D,1,D,07,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912404,1,0,1,540,D,1,D,07,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912464,1,0,1,660,D,1,D,05,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912464,2,0,1,425,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04912524,1,0,1,365,D,1,D,07,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04912584,1,0,1,230,D,1,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912584,2,0,1,700,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912584,3,0,1,700,D,1,D,06,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912674,1,0,1,260,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912674,2,0,1,340,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912734,1,0,1,230,D,1,D,05,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912734,2,0,1,540,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912734,3,0,1,540,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912784,2,0,1,655,D,1,D,07,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912964,1,0,1,640,D,1,D,06,D,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A
20223,04912964,2,0,1,810,D,1,D,06,D,,H,,A,440,D,365,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A
